¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Æ(349.58, 6.99, 363.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.18332
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06213
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78355
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60905
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3377
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49719
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88078
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.45512
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.41255
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.38247
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.35578
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.33225
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.31186
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.29462
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.2805
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.35786
(349.58, 6.99, 363.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.17146
(349.58, 6.99, 363.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.17256
(349.58, 6.99, 363.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.17837
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.117057
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.377357
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.654747
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.945863
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.253781
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.595386
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.985528
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.409546
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.896372
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.436913
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05839
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77498
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32906
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31066
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46514
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.41675
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.28382
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.2544
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.23053
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.2096
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.19153
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.17642
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.16408
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.15464
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.20117
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.52632
(349.58, 6.99, 363.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.19804
(349.58, 6.99, 363.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.20386
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114463
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.371497
ø(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.650608
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.941331
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.252114
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.591238
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.980927
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.405344
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.891653
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.432875
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05464
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77066
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30606
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28379
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43336
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.38608
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.26382
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.23697
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.21572
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.19739
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.18194
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.16932
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.15955
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.15263
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.1989
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.49829
(349.58, 6.99, 363.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.22831
(349.58, 6.99, 363.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.23413
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.111868
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.365561
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.646478
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.936814
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.250547
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.587095
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.976329
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.40114
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.886932
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.428828
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05087
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44473
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28325
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25714
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40182
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.59844
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.36044
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.33285
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.3152
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.30043
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.28871
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.27991
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.27411
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.27131
(349.58, 6.99, 363.59) (337.52, 1.14, 387.74) (0.81, 2.16, 0.81) Human 14.34548
ê(349.58, 6.99, 363.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.2623
(349.58, 6.99, 363.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.26339
(349.58, 6.99, 363.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.26921
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.109276
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359549
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.64236
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.932307
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.249078
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.582957
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.971736
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.396936
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.882213
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.424768
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04773
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42508
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26055
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23068
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37054
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72865
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37407
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4081
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98645
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.82206
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.79522
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.77307
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.75559
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.70821
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.63215
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.56115
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.49514
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.55759
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.106683
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353466
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.638253
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.927814
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.245266
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.578822
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.96715
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.392731
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.87749
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.420702
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68111
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40561
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23809
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20444
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3395
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69143
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32853
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35122
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91337
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.866
ı(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.83911
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.81692
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.7994
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.78655
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.77834
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.77477
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.77584
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.78154
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.104093
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.348251
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.633712
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.923337
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.240347
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.574696
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.962572
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.389326
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.872769
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.416624
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6642
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38625
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21577
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17839
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30873
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6545
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28344
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29492
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84113
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.91478
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.88783
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.86559
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.84803
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.83515
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.82692
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.82334
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.82441
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.83012
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.101504
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.345438
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.626879
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.918872
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.235445
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.570574
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.957999
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.387058
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.868052
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.412542
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64742
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36711
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19364
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1526
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27821
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61791
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23878
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23919
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76961
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.96844
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.94142
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.91913
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.90153
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.88862
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.88037
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.87678
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.87784
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.88356
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.098918
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.342627
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.619973
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.914423
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.230559
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.568164
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.953436
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.383848
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.863337
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00063
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6308
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34804
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17167
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12697
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24799
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58167
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19453
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18399
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6482
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17958
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.99994
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.9776
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.95996
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.947
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.93873
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.93513
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.93619
(349.58, 6.99, 363.59) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.94193
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.096336
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339819
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.612992
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.909992
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.225692
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.567095
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.948883
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.37877
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.858625
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986056
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61425
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32917
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14989
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10156
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.218
(349.58, 6.99, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54574
