¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Š(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449773
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76665
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21739
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.513098
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.658186
ˆ(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.813897
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.981345
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.161925
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.357145
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.568886
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799183
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.050601
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326101
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629249
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964355
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336585
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752508
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220087
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749537
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353806
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04984
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86009
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81494
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95669
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34576
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07197
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25611
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97135
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51772
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.522173
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.667917
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.824308
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.992573
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.173998
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.370218
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.583065
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.81465
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067495
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344638
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649644
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986917
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361763
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780653
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251798
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78558
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395041
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09756
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91592
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88113
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03641
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44363
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19499
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39053
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.18363
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78515
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.531437
†(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.677811
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.834935
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.004016
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.186374
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.383588
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.597569
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.830432
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.084744
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363566
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670501
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010036
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387449
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809448
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284281
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822437
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437357
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14651
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97322
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94915
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11841
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54449
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32197
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52963
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40378
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.540883
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.687922
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.845828
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.015669
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.198968
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.397243
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.61237
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.846561
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102373
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382903
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691828
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033622
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413735
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838927
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317548
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860232
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.48069
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19674
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03208
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01904
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2028
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64836
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.453
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70406
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6321
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.87535
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.87512
Š(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.550501
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.698251
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.856875
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.027606
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.211832
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.411177
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.627465
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.863017
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120393
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40266
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713634
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05778
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440659
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869088
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351598
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898952
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525131
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24823
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09247
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09083
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28956
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75535
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5882
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.75012
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.74189
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.73635
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.66729
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.66711
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.56032
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.708755
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.86816
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.03976
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.224934
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.425347
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.642896
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.879798
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.138725
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42285
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735892
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082479
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468165
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899907
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386381
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938618
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570631
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30099
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15442
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16458
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37882
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.63769
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.62424
’(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.54785
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.53978
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.53436
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.53158
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.53145
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.570315
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.71945
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.879652
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.052137
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.238321
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.439827
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.658624
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.896953
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157491
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44345
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758638
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107636
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496246
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931442
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422026
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.979145
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617229
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35509
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21795
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24033
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47057
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.44091
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.4277
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.41712
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.40917
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.40384
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.40113
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.61159
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.580504
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.730393
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.891385
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.064753
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.251951
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.454598
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.674671
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.914422
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.176622
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464454
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781803
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133397
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524966
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963677
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458477
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020689
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.66497
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41057
”(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28318
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31807
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56492
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.9775
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.17282
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.29851
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.31561
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.48348
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.54414
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.54407
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.590856
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.741498
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.903352
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.077615
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.265842
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.469631
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.691032
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.932284
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.196151
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485917
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805498
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159668
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554285
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99661
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495716
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063173
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713831
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46736
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35005
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39792
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66191
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.28354
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.37166
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.42155
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.42057
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.41492
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.41208
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.41206
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.601399
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.752801
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.915495
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.090727
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.279991
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.484982
(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.707675
