¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
»(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.472035
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35215
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.617044
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.826951
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.054382
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301566
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.571128
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.86618
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190444
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.548398
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.943732
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.382134
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.873586
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02481
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67747
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45515
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32361
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32788
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54713
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96016
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57816
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63429
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49197
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37283
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.620916
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.83114
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.058925
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.30651
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.576529
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.872101
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.196963
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.555609
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.951773
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.391118
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463704
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03712
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69133
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47113
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35113
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36014
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57321
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99159
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61524
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40468
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55849
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3968
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.624854
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.835398
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.063546
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.311539
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.58202
„(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.878123
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.203593
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.562945
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.959966
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963875
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4749
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04977
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70542
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4874
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37914
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39301
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59995
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01694
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55798
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 18.27573
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 18.26453
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42415
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.628858
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.839729
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.068245
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.316653
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.587607
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.884249
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.210339
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.570408
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508605
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974096
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486348
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0627
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71978
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50398
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4077
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42651
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62084
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0207
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50219
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 17.59748
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 17.5864
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 18.43505
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.632926
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.844131
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.073019
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321851
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.593284
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890476
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.217197
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.577997
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517622
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984561
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498053
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07591
¡(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73437
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52081
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43421
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45752
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64472
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02521
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44789
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 16.97096
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 16.96
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 18.50209
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.63706
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.848602
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.077871
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.327134
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.599056
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.896805
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.224169
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098384
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526802
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995207
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510021
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08942
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74921
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53799
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45426
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48166
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67423
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03042
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 16.40462
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 16.39059
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 16.37977
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 18.57059
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.641257
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.853143
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.082799
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.332497
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.604917
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.903234
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719952
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10674
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536075
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006139
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522259
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10323
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76433
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55539
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47464
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50636
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70463
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03633
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 15.86537
§(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 15.85159
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 15.84091
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 18.64058
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.645519
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.857754
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.087803
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337945
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.610869
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376746
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727624
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115242
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545547
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017263
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534734
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11731
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77966
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57314
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49532
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53157
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73599
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04297
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 15.36334
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 15.34979
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 15.79811
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 18.71206
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.649843
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.862432
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.092881
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.343473
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.61691
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383827
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735435
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123889
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555155
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.028618
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547459
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1317
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79526
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59119
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51639
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55737
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76821
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.91115
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.89491
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.8816
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 15.85005
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 18.78504
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.65423
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.867179
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.098032
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.349083
½(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070647
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390984
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743341
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132634
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564902
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040187
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560464
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14637
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8111
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60948
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53781
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58367
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80139
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.47285
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.45693
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.44385
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 15.90301
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 18.85954
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.658677
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.871993
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.103257
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784256
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077282
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398296
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751381
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141534
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574795
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051998
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573734
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16133
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82806
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6281
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55958
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61055
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83552
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.06224
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.04662
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.03376
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 15.957
(434.33, 14.39, 311.63) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 18.93558
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.663187
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.876873
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521401
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790418
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084021
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405693
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759523
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15054
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584824
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064044
(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587219
×(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17661
