¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
§(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337177
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.929528
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.459374
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.054
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73694
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55818
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47509
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5379
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8723
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.44217
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.31383
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.61693
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.39127
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.902294
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.13056
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380274
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.653992
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.952525
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.275131
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.63069
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.023051
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.461406
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.936909
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.467684
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06368
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7501
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5734
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48959
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55784
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.89887
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46873
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.34725
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.66497
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.42226
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.905193
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133698
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38398
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.658038
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.956871
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.279904
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.635963
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.029256
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.468331
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.944449
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.476173
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07358
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76346
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58836
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50443
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5783
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.92583
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.49704
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.37717
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.69777
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.45022
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.908125
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.136878
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38771
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662117
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.961271
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.284743
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.641305
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.03554
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.475345
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.952151
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.484665
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08368
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77699
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60354
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51947
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59906
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.95318
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.52904
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.40579
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.7318
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.47619
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.911091
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.140102
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391469
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.666224
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.96573
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.289646
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.646722
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.041904
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.48245
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.960011
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.493249
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09401
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79069
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61789
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.53443
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62118
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98092
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.56166
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.43539
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.76905
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.50398
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.914093
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.143371
Ì(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.395257
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.670362
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.970244
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294612
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.652209
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.048347
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.489645
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.968028
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.502383
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10455
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80454
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63147
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.5501
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6436
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00906
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.59491
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.466
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.81674
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.53313
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.917126
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.146675
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.399072
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.752407
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.124474
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77968
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161589
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584715
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045468
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545904
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.723892
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24278
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81856
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64533
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56688
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66629
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.03758
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.62878
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.49761
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.86561
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.56306
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049148
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565137
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834256
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123264
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439316
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786334
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168979
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592889
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051661
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552803
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11475
‰(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77998
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55097
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39579
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87189
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68926
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.06648
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.66328
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.5387
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.9134
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.60675
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31805
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569046
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839342
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128848
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445425
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79306
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176382
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601163
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057996
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559871
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12274
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79323
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56624
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40775
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3971
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63019
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.34208
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.6984
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.57551
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.95596
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.66283
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321634
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572927
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844527
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134489
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451622
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799842
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183888
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609481
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064506
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.567146
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13092
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80665
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58171
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42005
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4181
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65528
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08321
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.03494
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.61059
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.99981
³(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.70393
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325212
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576831
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849733
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140167
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457831
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806709
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191463
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617892
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071152
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574603
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14254
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82018
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59301
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43265
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43931
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68063
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11805
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78962
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.64659
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.04496
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.73547
(424.35, 14.93, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 17.45108
(424.35, 14.93, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 17.45087
(424.35, 14.93, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 17.45407
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328829
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580752
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854941
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145898
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464129
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813637
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199125
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625754
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077995
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582215
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15454
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83389
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60423
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4459
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46077
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70632
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15343
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82116
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.58589
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.09143
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.76884
(424.35, 14.93, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 17.14112
(424.35, 14.93, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 17.14095
(424.35, 14.93, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 17.14412
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332456
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584656
Ì(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859221
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151692
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470468
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820613
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206826
(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.632039
