¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
º(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44828
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.673551
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.954969
ñ(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.262642
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092593
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496663
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945026
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445268
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01409
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67287
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43147
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29383
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26668
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40978
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53922
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41559
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01429
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09864
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.682266
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.96448
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740286
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107587
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.513255
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963492
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468874
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.043
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69785
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46021
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32908
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30785
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38877
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49346
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25231
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15693
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27926
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.690942
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.973953
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753832
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122547
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529784
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981903
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494444
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07189
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72633
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4888
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36424
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34898
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43344
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44819
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06027
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27075
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42415
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.699576
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.983381
‚(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767294
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137402
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546261
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.004004
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519941
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10068
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75912
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51718
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39937
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39673
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51437
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40341
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87017
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38665
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56723
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708168
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443014
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780746
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152185
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563021
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026685
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545382
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12944
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79185
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54937
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43436
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45879
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59696
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47077
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68204
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27049
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70827
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.716713
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455168
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794063
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166907
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583265
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049263
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570739
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15812
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82451
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58693
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46926
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5209
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68118
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56569
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57603
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13664
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156886
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467271
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80733
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182085
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603418
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0718
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596027
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18673
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85709
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62441
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49133
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58307
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76715
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66255
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61164
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00414
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167901
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479293
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820569
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196129
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62352
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.094218
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.621232
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21521
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8896
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66178
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49587
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64532
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85479
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76145
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60713
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75149
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.54446
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.53573
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.53179
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.53264
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.53827
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.54869
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.56391
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.58394
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.6088
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.63853
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.67315
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.71268
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178803
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491235
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833707
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210617
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638868
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116554
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646353
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24361
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.922
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69335
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50652
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67753
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9442
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8005
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60395
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47634
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.93542
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.92613
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.92151
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.92156
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.92627
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.93566
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.94971
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.96846
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.99193
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.02012
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.05308
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.09083
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189662
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503093
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84671
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225004
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653236
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134982
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67135
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2719
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95426
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70253
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51707
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66305
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03535
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79889
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60216
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17612
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.36026
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.35048
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.34526
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.34459
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.34847
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.35691
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.36991
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.38748
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.40966
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.43645
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.46787
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.50397
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200442
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514897
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859672
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239302
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667467
œ(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150892
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693423
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30009
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98646
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71158
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5275
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64763
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00528
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79848
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60175
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8833
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.81639
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.80617
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.80041
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.7991
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.80223
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.8098
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.82183
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.83834
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.85932
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.88481
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.91483
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.94941
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211133
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526595
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872564
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253532
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681493
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166611
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711136
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32656
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00537
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72053
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53775
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6313
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84868
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72541
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60273
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59768
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.30148
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.29088
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.28464
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.28274
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.28519
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.29198
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.30313
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.31864
(345.91, 6.68, 386.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.33853
