¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ç(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.461012
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27179
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840717
ğ(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4862
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22466
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99887
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66426
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39857
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15657
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00854
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19543
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34381
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.35043
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.538205
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.740801
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.959988
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615618
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891995
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193963
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525118
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889813
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293392
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742289
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244442
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809847
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45107
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1843
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89179
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54481
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27646
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03327
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86986
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08004
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18282
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.341215
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.528283
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.730091
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349362
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602178
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877337
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177933
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507515
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870426
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271873
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718295
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217582
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.779502
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41653
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14469
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78766
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4288
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14638
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91372
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8836
ó(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96707
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02599
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.332141
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.518516
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105111
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337194
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58897
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862942
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162152
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490193
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851326
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250742
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694759
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191156
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749739
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3827
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10588
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68768
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31608
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02011
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7978
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95599
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89422
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87321
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.32321
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.508904
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093997
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325195
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575947
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848776
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146667
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47319
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83259
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229979
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671647
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165272
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.720484
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34945
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04744
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65496
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24281
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89758
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6744
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02959
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82297
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72439
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.314422
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.870143
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083118
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31341
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563159
…(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834847
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131454
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456497
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814177
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209576
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648924
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139797
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691771
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31684
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98271
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62357
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20813
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85724
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58209
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10439
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66021
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57943
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.305778
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.860236
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07242
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301821
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550587
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821149
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116494
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440063
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796081
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189539
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626631
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114838
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663656
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28487
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91954
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57935
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17491
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82036
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54084
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99094
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37111
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43828
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83323
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.654356
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.850467
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061883
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290428
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538219
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80769
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101781
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423943
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778329
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169874
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604718
€(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090328
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.636
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25352
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8578
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50985
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14313
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78505
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51601
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68287
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11116
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30079
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64885
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.645451
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.840881
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.051554
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.279229
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526055
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794448
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087323
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408083
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760857
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15056
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583234
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06626
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608928
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22278
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79752
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.442
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11277
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75133
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49893
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39793
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18476
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16692
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46965
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.636679
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.831447
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.041381
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.26825
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514128
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781481
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073141
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392543
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743733
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131641
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562171
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042697
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582365
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17101
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73869
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3758
†(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08384
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71925
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48333
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38018
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25857
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03663
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29557
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.628078
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.822166
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031404
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257435
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502414
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76872
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059243
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377314
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726933
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11306
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541513
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019596
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.556361
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11956
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68122
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31122
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02272
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68871
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46922
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36412
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33255
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90977
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12638
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.619605
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.813075
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.021575
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246855
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490923
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756236
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045583
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362328
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710485
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094809
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521255
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99695
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530857
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06936
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62519
(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24828
