¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ê(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95862
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 15.88502
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 15.91503
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.150244
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.330243
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.524395
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.721242
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.932831
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.17942
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.423326
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.707632
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.033691
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.352282
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.735624
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.163803
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.600204
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.151905
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.757224
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48396
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11424
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16111
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4091
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.95187
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.89282
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.86417
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.8699
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.88917
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 15.12719
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.76461
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.92958
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 15.10678
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.151898
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.332022
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.526316
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.725654
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.935892
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.182754
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.430702
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.712736
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.039323
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.365225
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.746148
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.175558
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.616083
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.169933
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.782525
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51323
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14782
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20083
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44197
„(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.65929
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.25863
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.25048
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.26864
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.3156
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.42967
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.42948
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.42202
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.56224
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.15366
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.33392
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.528365
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.730284
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939103
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.186253
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.43838
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.718031
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.045166
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.378596
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.756994
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.187675
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.63236
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.188419
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.823093
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28191
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18225
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24154
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47518
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.57635
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.32147
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.31274
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.32975
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.89719
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.88494
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.10846
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.09767
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.61117
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.155531
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.335935
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.530539
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.73513
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943661
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.189915
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.446361
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723516
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.051219
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.392394
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.768161
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.200154
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.649035
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.207359
‹(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.844792
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31211
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21751
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28328
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51252
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87655
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.38767
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.37866
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.42914
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.41501
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.40352
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.39466
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.16256
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.31384
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.157513
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.338067
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.532841
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.740192
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.949122
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19374
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.454644
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.729192
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.057484
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.406621
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.77965
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.212994
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.677702
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.22676
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.867024
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34301
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25362
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32605
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55124
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9123
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.99336
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.9763
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.96162
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.88054
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.8698
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.86158
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.23083
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.74833
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.159601
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.340316
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.535268
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.745472
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.954818
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19773
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.463228
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.735055
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.063958
˜(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.421278
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.791461
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.226196
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.709405
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.246615
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.889788
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37462
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29061
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36987
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59126
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93462
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.53527
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.51911
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.50523
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.71594
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.77592
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.7172
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.66132
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.64759
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.161799
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.342682
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.537824
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.748921
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.960749
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201882
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.472119
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.741111
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070643
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.435572
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.803596
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.239763
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.729377
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.266936
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.91309
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40696
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.75626
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.68838
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.64665
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.13056
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.11299
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.09763
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.08447
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.73209
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.65666
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.64429
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.03162
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.01369
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.164106
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.345166
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.540504
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.751824
¢(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.966915
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.206198
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.477994
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.747357
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.077538
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.443223
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.816054
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.253695
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.745057
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.287719
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63749
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.38922
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.32315
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.2756
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.24771
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.73932
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.72255
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.70792
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.69541
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.74984
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.72623
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.29905
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.73965
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.55471
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.166522
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.347767
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.543312
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.754863
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.973316
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.210678
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.482894
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.756991
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.084643
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.451107
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.828837
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.267991
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.76115
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.308966
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66016
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.26584
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.0832
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.00867
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.98255
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.3766
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.36056
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.3466
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.33468
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.63546
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.61005
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.58683
(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.56576
’(399.97, 14.79, 310.48) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.55812
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.169045
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.350485
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.546245
(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.758039
