¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
·(330.20, 7.30, 374.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.45448
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.120427
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.101892
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.084475
ë(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.068151
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.052932
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.038779
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.025679
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.013628
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.002606
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.992611
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.983626
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.975635
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.968648
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.969702
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.986587
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.022558
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.08821
(330.20, 7.30, 374.51) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.5631
(330.20, 7.30, 374.51) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 12.56134
(330.20, 7.30, 374.51) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 12.51463
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.215554
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.190173
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.166037
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.143124
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.121408
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.100871
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.081476
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.063221
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.046077
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.030028
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.015048
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.001142
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.988281
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.976446
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.965643
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.955837
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.94705
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.939251
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.932446
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.933346
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.948243
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.979334
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.032938
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.131736
(330.20, 7.30, 374.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.59883
(330.20, 7.30, 374.51) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 12.55199
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.192283
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.16713
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.143228
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.120533
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.09903
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.078689
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.059499
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.041431
ë(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.02447
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.008599
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.993794
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.980046
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.967337
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.955665
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.945007
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.935353
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.926695
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.919029
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.91236
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.913187
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.927143
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.956074
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.004892
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.088576
(330.20, 7.30, 374.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.63902
(330.20, 7.30, 374.51) (327.17, 2.56, 346.47) (2.10, 0.13, 2.78) Cabin 12.59203
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.183346
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.158349
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.134581
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.112038
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.090671
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.070471
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.051411
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.03347
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.016637
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.000882
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.986198
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.972574
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.95998
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.948416
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.937864
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.928325
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.919775
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.91221
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.905637
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.906448
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.920124
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.948375
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.995797
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.075667
(330.20, 7.30, 374.51) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.68195
(330.20, 7.30, 374.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.63481
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.187674
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.162763
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.139088
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.116628
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.095345
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.075235
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.056257
ç(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.038409
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.021654
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.005989
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.991393
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.977842
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.965341
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.953858
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.943396
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.933936
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.92547
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.917998
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.91151
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.912318
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.926255
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.955089
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.00373
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.086917
(330.20, 7.30, 374.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.72766
(330.20, 7.30, 374.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.68035
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.20573
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.180863
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.157227
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.134805
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.113575
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.093506
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.074582
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.05678
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.040081
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.024472
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.009937
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.996451
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.984011
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.9726
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.962208
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.95282
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.944439
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.937045
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.930627
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.931525
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.946335
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.977221
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.030345
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.127472
(330.20, 7.30, 374.51) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.7762
(330.20, 7.30, 374.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.72872
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.239829
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.214955
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.191323
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.168917
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.147689
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.127652
ë(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.108749
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.090972
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.074316
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.058751
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.044258
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.030831
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.018459
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.007115
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.996797
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.987493
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.97919
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.971882
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.965577
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.96663
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 4.983343
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.018842
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.083234
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.252633
(330.20, 7.30, 374.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.82762
(330.20, 7.30, 374.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.77995
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.295916
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.271021
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.247385
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.224976
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.203773
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.18376
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.16489
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.147162
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.130553
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.115055
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.100648
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.087305
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.075018
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.063784
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.053583
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.044408
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.036252
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.029096
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.022953
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.024474
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.045493
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.092743
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.202725
(330.20, 7.30, 374.51) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.88373
(330.20, 7.30, 374.51) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.88197
(330.20, 7.30, 374.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.83412
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.393278
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.368063
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.344611
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.322379
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.30139
Ë(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.281592
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.26297
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.245518
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.229216
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.21402
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.199938
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.186962
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.175061
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.164226
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.154461
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.145727
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.138052
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.131392
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.125778
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.129316
(330.20, 7.30, 374.51) (331.57, 1.38, 353.93) (0.81, 2.16, 0.81) Human 5.16824
(330.20, 7.30, 374.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.95218
(330.20, 7.30, 374.51) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 12.94537
(330.20, 7.30, 374.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.94109
(330.20, 7.30, 374.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.93933
(330.20, 7.30, 374.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.89127
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570251
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838034
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13006
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449615
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784722
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135639
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521461
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991562
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554615
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19506
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92978
(330.20, 7.30, 374.51) (328.33, 1.42, 350.56) (0.81, 2.16, 0.81) Human 9.901985
(330.20, 7.30, 374.51) (328.33, 1.42, 350.56) (0.81, 2.16, 0.81) Human 9.847792
(330.20, 7.30, 374.51) (328.33, 1.42, 350.56) (0.81, 2.16, 0.81) Human 9.822296
(330.20, 7.30, 374.51) (328.33, 1.42, 350.56) (0.81, 2.16, 0.81) Human 9.798888
(330.20, 7.30, 374.51) (328.33, 1.42, 350.56) (0.81, 2.16, 0.81) Human 9.777521
(330.20, 7.30, 374.51) (328.33, 1.42, 350.56) (0.81, 2.16, 0.81) Human 9.758126
(330.20, 7.30, 374.51) (328.33, 1.42, 350.56) (0.81, 2.16, 0.81) Human 9.740847
(330.20, 7.30, 374.51) (328.33, 1.42, 350.56) (0.81, 2.16, 0.81) Human 9.725434
(330.20, 7.30, 374.51) (328.33, 1.42, 350.56) (0.81, 2.16, 0.81) Human 9.712055
(330.20, 7.30, 374.51) (328.33, 1.42, 350.56) (0.81, 2.16, 0.81) Human 9.70063
(330.20, 7.30, 374.51) (328.33, 1.42, 350.56) (0.81, 2.16, 0.81) Human 9.691165
(330.20, 7.30, 374.51) (328.33, 1.42, 350.56) (0.81, 2.16, 0.81) Human 9.698038
(330.20, 7.30, 374.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.0015
(330.20, 7.30, 374.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.99974
(330.20, 7.30, 374.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.95146
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571365
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839266
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13138
(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451097
Â(330.20, 7.30, 374.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77319
