¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
š (401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.546432
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.61198
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.601061
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.590908
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.581517
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.572859
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.56494
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.557759
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.551286
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.545532
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.540482
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.536141
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.532498
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.52955
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.533342
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.550779
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.587184
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.673787
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.281759
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.469628
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.671887
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.890872
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.900839
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.878074
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.857529
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.838615
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.821063
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.804697
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.789435
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.775163
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.761913
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.749565
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.73811
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.727557
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.717879
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.70899
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.700976
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.693703
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.687263
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.681587
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.676666
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.672542
(401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.689543
(401.25, 14.20, 246.22) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.77135
(401.25, 14.20, 246.22) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.54933
(401.25, 14.20, 246.22) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.65731
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.281983
è(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.469477
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.671723
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.890694
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.12923
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388748
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671978
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.982909
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.319621
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.697118
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.117312
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.56833
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.074321
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.646846
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29719
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04609
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72944
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7672
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00105
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47652
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21054
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83907
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97353
(401.25, 14.20, 246.22) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.34719
(401.25, 14.20, 246.22) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 15.89597
(401.25, 14.20, 246.22) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.6773
(401.25, 14.20, 246.22) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.58609
(401.25, 14.20, 246.22) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.60247
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.28211
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.469432
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.671676
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.890643
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129327
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388738
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671968
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.98222
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.319031
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.696466
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.11428
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.564948
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.070516
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.642768
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29253
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04072
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71903
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7549
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96868
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43796
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15173
(401.25, 14.20, 246.22) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.26719
(401.25, 14.20, 246.22) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.25203
(401.25, 14.20, 246.22) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.11169
î(401.25, 14.20, 246.22) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.04597
(401.25, 14.20, 246.22) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.71758
(401.25, 14.20, 246.22) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.63783
(401.25, 14.20, 246.22) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.75304
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.282168
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.469495
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.671743
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.890716
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129554
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388878
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672121
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.981412
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.318647
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.696037
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.111555
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.561906
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.067098
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.639124
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28837
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0359
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70946
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73664
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93756
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40034
(401.25, 14.20, 246.22) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.03133
(401.25, 14.20, 246.22) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.01309
(401.25, 14.20, 246.22) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.69917
(401.25, 14.20, 246.22) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.19964
(401.25, 14.20, 246.22) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.85732
(401.25, 14.20, 246.22) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.76098
(401.25, 14.20, 246.22) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.74862
(401.25, 14.20, 246.22) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.90973
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.282327
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.469666
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.671927
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.891049
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129916
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.389169
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672439
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.98081
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.31847
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.695839
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.109134
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.559208
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.06406
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.635915
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28471
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03166
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90221
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71944
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90758
ö(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36421
(401.25, 14.20, 246.22) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.14124
(401.25, 14.20, 246.22) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 16.89805
(401.25, 14.20, 246.22) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.43351
(401.25, 14.20, 246.22) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.3472
(401.25, 14.20, 246.22) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.90447
(401.25, 14.20, 246.22) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.80753
(401.25, 14.20, 246.22) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.90823
(401.25, 14.20, 246.22) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.30336
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.282585
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.469944
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.672228
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.891502
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.130409
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.389609
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672922
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.980412
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.318495
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.695867
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.10702
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.556848
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.061592
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.633139
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28137
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02797
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8969
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70324
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87885
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32955
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98751
(401.25, 14.20, 246.22) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 17.08723
(401.25, 14.20, 246.22) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.53163
(401.25, 14.20, 246.22) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.0567
(401.25, 14.20, 246.22) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.95487
(401.25, 14.20, 246.22) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.91264
(401.25, 14.20, 246.22) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.07435
(401.25, 14.20, 246.22) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.36771
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.282943
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.470329
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.672645
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.892079
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.131036
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3902
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.673568
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.98022
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.318725
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.696123
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.10521
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.554832
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.059826
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.630802
ú(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27795
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02484
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89224
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89363
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85129
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29629
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93679
(401.25, 14.20, 246.22) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.78523
(401.25, 14.20, 246.22) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.63426
(401.25, 14.20, 246.22) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.11111
(401.25, 14.20, 246.22) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.00856
(401.25, 14.20, 246.22) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.08184
(401.25, 14.20, 246.22) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.55008
(401.25, 14.20, 246.22) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.44649
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.2834
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.470822
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.673177
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.892777
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.131742
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.390939
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.674378
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.980231
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.319158
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.696606
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.103704
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.553155
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.058432
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.628898
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27504
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02228
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88822
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88115
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8333
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26448
(401.25, 14.20, 246.22) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 17.51621
(401.25, 14.20, 246.22) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.8944
(401.25, 14.20, 246.22) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.37305
(401.25, 14.20, 246.22) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.16893
(401.25, 14.20, 246.22) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.10612
(401.25, 14.20, 246.22) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.25794
(401.25, 14.20, 246.22) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.64083
(401.25, 14.20, 246.22) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.74365
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.283957
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.471422
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.673826
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.893597
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.132557
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391829
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.675351
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.980448
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.319799
ã(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.697317
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.102509
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.551818
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.057411
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.627425
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27265
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02027
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88485
(401.25, 14.20, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8696
