°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
∂(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.258023
ú (422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.653216
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.645957
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.640201
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.635941
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.633172
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.631893
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.632102
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.451427
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.440423
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.42999
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.420116
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.41079
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.443914
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.55571
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.678771
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.81486
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.966124
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.135216
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.32544
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.540972
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.105561
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.998125
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.978874
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.961263
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.917556
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.9038
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.891629
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.881031
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.728205
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.720856
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.715023
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.710701
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.707885
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.706573
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.706764
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.400229
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.386984
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.374345
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.362298
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.350827
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.445764
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.557741
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.681011
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.817342
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.968889
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.138315
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.328936
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.544947
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.227684
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.079375
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.059901
ù (422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.042084
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.99757
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.983654
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.971339
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.96061
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.806221
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.798776
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.792863
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.788476
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.785611
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.784266
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.784437
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.410489
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.397182
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.384483
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.372378
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.360854
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.447662
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.559826
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.68331
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.819888
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.971727
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.141496
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.332526
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.549029
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.355918
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.163908
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.144197
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.126164
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.080811
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.066729
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.054261
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.043398
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.887382
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.879837
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.87384
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.869386
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.866468
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.865088
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.86524
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.421317
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.407944
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.395182
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.383017
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.371435
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.449609
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.561963
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.685667
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.822501
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.974639
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.14476
ò (422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.33621
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.553218
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.490645
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.251859
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.231905
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.213647
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.167417
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.153158
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.140534
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.129531
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.971819
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.96417
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.958087
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.953561
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.95059
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.94917
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 7.949301
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.432725
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.419282
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.406455
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.394226
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.382583
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.451603
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.564152
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.688082
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.825179
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.977623
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.148105
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.339986
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.557513
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59273
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.343373
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.323166
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.304672
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.257528
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.243087
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.230298
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.219149
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.059673
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.051916
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.04574
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.041141
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.038113
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.036653
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.03676
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.444727
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.431211
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.418313
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.406018
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.394311
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.453645
ñ (422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.566396
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.690556
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.827921
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.980679
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.151532
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.343854
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.561915
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59015
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.439238
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.418142
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.399402
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.351303
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.336671
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.32371
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.312407
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.151097
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.143226
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.136954
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.132277
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.129189
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.127687
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.127769
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.457335
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.443743
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.430771
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.418405
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.406631
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.455734
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.56869
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.693088
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.830727
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.983808
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.155041
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.347816
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.566422
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58762
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.57262
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.516994
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.497998
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.448898
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.434068
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.420927
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.409465
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.246244
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.238253
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.231881
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.227122
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.223971
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.222425
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.222481
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.470565
ì (422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.456892
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.443843
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.431403
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.419559
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.457872
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.571038
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.695678
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.8336
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.987009
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.158631
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.35187
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.571036
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.821665
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.724799
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.619905
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.60064
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.597232
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.650998
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.737573
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 9.030213
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.86597
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.337173
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.330698
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.325852
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.322636
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.321041
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.32107
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.484432
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.470674
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.457544
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.445026
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.433108
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.460056
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.573437
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.698326
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.836535
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.990282
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.162302
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.356017
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.575755
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.827083
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37346
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.727057
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.707515
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.707866
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.794059
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.883724
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.81489
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.82307
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.440164
(422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.433577
ã (422.65, 14.73, 249.45) (402.84, 8.96, 246.28) (8.50, 2.98, 4.61) Truck 8.428642
