¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ï(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413404
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258484
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63643
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057561
ë(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527009
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918849
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.350316
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827694
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35857
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86165
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41675
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.943697
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.925234
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.90877
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.894285
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.881765
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.90932
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.09124
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.58886
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.77228
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.93892
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.93781
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.93903
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.94257
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.831438
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066506
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320006
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591451
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8978
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236747
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612275
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030557
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499231
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891578
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320267
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794402
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3586
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86015
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39628
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.897896
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.879518
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.863129
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.84871
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.836249
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.861317
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.04142
(396.74, 14.12, 247.06) (368.49, 8.08, 257.64) (0.81, 2.16, 0.81) Human 16.37318
(396.74, 14.12, 247.06) (368.49, 8.08, 257.64) (0.81, 2.16, 0.81) Human 16.36848
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.88393
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.88282
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.90164
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.92361
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.819859
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.053909
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304068
İ(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574041
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878208
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215086
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588219
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003737
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469071
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864892
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29086
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761824
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36171
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85952
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39563
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.854426
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.83613
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.819811
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.805457
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.793049
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.815502
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.993879
(396.74, 14.12, 247.06) (368.49, 8.08, 257.64) (0.81, 2.16, 0.81) Human 16.47564
(396.74, 14.12, 247.06) (368.49, 8.08, 257.64) (0.81, 2.16, 0.81) Human 16.47696
(396.74, 14.12, 247.06) (368.49, 8.08, 257.64) (0.81, 2.16, 0.81) Human 16.48334
(396.74, 14.12, 247.06) (368.49, 8.08, 257.64) (0.81, 2.16, 0.81) Human 16.67359
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.51204
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.52104
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.808294
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.04134
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288219
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556748
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858703
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193555
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564336
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977031
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439116
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83877
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262081
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729969
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36494
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85981
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39592
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.813244
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.795022
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.778772
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.764478
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.752122
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.77183
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.94857
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.796795
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027506
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272483
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539592
Ò(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839334
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172168
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540557
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950541
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409353
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813202
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.233972
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69885
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36826
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86097
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39721
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.7743
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.756152
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.739966
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.725727
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.71342
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.730259
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.905448
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.785327
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013143
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256879
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522505
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820063
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150887
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516986
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924163
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379766
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788262
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206484
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67497
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37171
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86301
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39947
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.737554
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.719474
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.70335
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.689164
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.676903
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.690746
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.864467
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.773915
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.998912
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24137
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505594
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800908
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129728
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493494
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898032
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350428
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763875
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179605
Ó(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.678068
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37525
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86596
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41186
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.702969
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.684953
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.668885
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.65475
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.642532
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.653255
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.825587
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.76255
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98475
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225976
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488794
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78186
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108712
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470214
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872047
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32129
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740028
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15341
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68125
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37887
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86981
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52735
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.670506
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.652551
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.636536
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.622448
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.610272
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.617748
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.788772
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.749612
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970707
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21069
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472125
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762937
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087825
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447045
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84622
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29237
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71674
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127791
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684485
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38265
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8745
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64532
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.640134
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.622235
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.606271
á(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.592227
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.580087
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.584193
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.753985
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.736765
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956774
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195561
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455604
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744102
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067087
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424064
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820626
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263649
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694022
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102798
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68784
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38647
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88012
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76575
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.611819
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.593972
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.578055
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.564053
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.55195
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.552558
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.721194
(396.74, 14.12, 247.06) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 24.05023
(396.74, 14.12, 247.06) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 23.91835
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.72401
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942917
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180525
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439194
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725399
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046454
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401228
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795222
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2352
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671835
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081879
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69125
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39042
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91437
(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88873
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.585534
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.567736
(396.74, 14.12, 247.06) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.551862
