¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(428.81, 14.34, 320.73) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 18.59095
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.710599
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.993895
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.303657
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.643682
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.018548
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.433824
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.896276
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.414339
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.998534
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66226
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42178
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.269
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23663
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33371
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6052
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.1277
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.97502
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.15608
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.88504
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.441888
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.701157
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.983589
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.292367
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.631265
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.004828
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.418589
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.879266
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.395225
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.976905
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63759
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39361
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23766
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20123
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29261
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55677
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.06926
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.90434
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.07074
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.77229
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.433221
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.691732
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.973306
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.281105
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.618878
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.991146
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.403399
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.862305
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.37617
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.955354
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61302
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3656
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20657
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16617
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.252
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50896
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.01161
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.83472
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.98688
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.66638
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424573
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.682327
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.963046
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.269871
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.606524
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.977499
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.388249
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.845398
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.357183
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.933883
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58854
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33776
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17573
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.13075
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21189
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46177
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.95474
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.76616
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.90448
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.5562
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.415944
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672948
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.952814
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.258665
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.594206
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.963896
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.373154
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.828551
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.338265
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.912495
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56417
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30992
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14516
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09511
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.17227
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.4152
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.89866
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.69864
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.82354
«(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78484
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.407336
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.663591
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.942608
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.247492
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.581924
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.950335
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.358104
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.811763
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.319419
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.891194
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53991
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28203
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11484
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05979
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13315
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.36926
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.84336
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.63218
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.7447
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6703
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.398753
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.654261
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.932432
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.236353
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.569685
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.936823
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.343112
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.795039
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.300652
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.869987
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51576
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25429
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08479
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02479
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09454
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.32394
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78884
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.56675
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.66892
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55769
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.390063
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.644958
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.922288
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.225252
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.557484
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.923356
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.328176
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.778383
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.281959
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.848874
¯(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49172
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22668
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.055
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99013
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05642
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.27924
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.73511
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.50163
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7075
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.44696
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381001
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635687
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.912179
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.214189
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.545329
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.909942
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.313298
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.761795
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.263353
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.827858
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4678
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19923
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02432
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95579
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.01881
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.23516
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.68215
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.43682
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62239
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36378
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.371945
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.626448
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.902105
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.203166
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.533222
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.896583
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.298485
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.745282
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.244831
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.806947
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44401
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17192
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99343
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92178
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9817
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.19172
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.62997
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.373
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53863
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29571
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.362892
¯(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.617239
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.892069
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.192185
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.521162
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.883275
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.283732
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.728843
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.226398
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.78614
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42034
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14477
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96279
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88811
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.94509
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14889
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.57858
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34942
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45797
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22926
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353842
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.608065
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.88207
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.181248
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.509152
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.870028
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.26905
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.712481
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.208055
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.765441
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3968
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11777
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93238
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85477
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90899
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.10669
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.52795
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28409
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38575
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13858
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.344803
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.598928
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.872115
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.170359
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.497194
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.856842
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.254436
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.6962
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.189806
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.744852
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3734
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09094
Æ(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90222
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82178
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87339
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.06511
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41335
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21977
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.315
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04899
(428.81, 14.34, 320.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.335771
