¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ù(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.842657
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.589851
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.573544
ò(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.558962
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.546093
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.534925
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.525444
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.517645
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.511518
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.507054
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.504255
(405.83, 14.26, 243.74) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 10.96423
(405.83, 14.26, 243.74) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 10.96497
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105689
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338286
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58817
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839096
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132154
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456371
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813037
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207239
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56635
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864493
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.70776
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.680739
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.655567
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.632219
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.610671
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.5909
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.572887
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.556616
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.542067
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.529227
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.518085
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.508628
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.500847
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.494736
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.490286
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.487495
(405.83, 14.26, 243.74) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 10.95032
(405.83, 14.26, 243.74) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 10.95106
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103716
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336145
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585385
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841712
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138106
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462926
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820277
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215299
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568219
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88614
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.69227
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.6653
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.640178
û(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.616874
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.595367
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.575636
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.557658
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.541419
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.526899
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.514087
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.502967
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.493531
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.485767
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.47967
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.475232
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.47245
(405.83, 14.26, 243.74) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 10.93857
(405.83, 14.26, 243.74) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 10.93931
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.101797
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334079
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582733
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847245
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144215
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469584
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827628
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223427
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570777
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937285
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.67853
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.651606
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.626525
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.603262
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.581794
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.562096
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.544151
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.527939
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.513446
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.500656
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.489557
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.480138
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.47239
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.466306
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.461878
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.459105
(405.83, 14.26, 243.74) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 10.92897
(405.83, 14.26, 243.74) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 10.92971
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099931
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332051
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580431
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852879
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150365
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476346
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835095
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231688
‚ (405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579804
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989413
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.666525
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.639642
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.614598
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.591371
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.569934
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.550267
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.532349
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.516163
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.501692
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.488923
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.477842
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.468439
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.460705
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.454632
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.450212
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.447444
(405.83, 14.26, 243.74) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 10.92151
(405.83, 14.26, 243.74) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 10.92225
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098118
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330067
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581724
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855624
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154732
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482706
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842682
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240088
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628016
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042495
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.656244
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.629395
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.604385
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.581187
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.559777
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.540136
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.522242
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.506077
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.491627
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.478874
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.46781
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.45842
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.450696
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.444633
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.440221
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.437459
(405.83, 14.26, 243.74) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 10.91619
(405.83, 14.26, 243.74) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 10.91693
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09633
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328153
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579643
û(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853365
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152281
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479992
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84074
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239772
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64288
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067202
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.647679
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.620858
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.595875
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.572701
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.551315
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.531695
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.513821
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.497674
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.483239
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.470502
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.45945
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.45007
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.442358
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.436301
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.431896
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.429138
(405.83, 14.26, 243.74) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 10.913
(405.83, 14.26, 243.74) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 10.91375
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094624
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326308
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577624
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851166
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149863
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477315
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837821
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235593
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635587
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059133
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.640819
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.614021
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.589058
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.565906
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.544538
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.524935
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.507075
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.490945
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.476521
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.463797
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.452754
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.443385
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.435678
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.429629
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.425228
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.422474
î(405.83, 14.26, 243.74) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.19457
(405.83, 14.26, 243.74) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.1954
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.092941
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324502
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575666
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849022
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14753
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474759
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835008
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228724
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628569
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051427
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.635657
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.608877
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.583931
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.560792
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.539439
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.519848
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.502001
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.48588
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.471468
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.458752
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.447718
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.438354
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.430655
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.424608
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.420212
(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.417461
(405.83, 14.26, 243.74) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.19576
(405.83, 14.26, 243.74) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.19659
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091338
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322766
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573769
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846964
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145254
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472295
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83224
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221979
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621913
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044047
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51163
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06542
(405.83, 14.26, 243.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67154
(405.83, 14.26, 243.74) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.98926
(405.83, 14.26, 243.74) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.9619
(405.83, 14.26, 243.74) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.93681
(405.83, 14.26, 243.74) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.91396
(405.83, 14.26, 243.74) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.89332
(405.83, 14.26, 243.74) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.87487
