¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¦(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69163
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28381
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15656
(325.81, 6.88, 332.59) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.78725
§(325.81, 6.88, 332.59) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.75379
(325.81, 6.88, 332.59) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.72429
(325.81, 6.88, 332.59) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.6987
(325.81, 6.88, 332.59) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.54178
(325.81, 6.88, 332.59) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.97482
(325.81, 6.88, 332.59) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.97475
(325.81, 6.88, 332.59) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.97876
(325.81, 6.88, 332.59) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.98687
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.009222
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232608
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474568
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676601
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88138
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100588
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335697
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588425
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86078
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155075
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473119
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800898
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525822
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44946
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58212
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23664
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72984
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24231
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10488
(325.81, 6.88, 332.59) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.55948
(325.81, 6.88, 332.59) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.52654
(325.81, 6.88, 332.59) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.49752
(325.81, 6.88, 332.59) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.47237
(325.81, 6.88, 332.59) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.40337
(325.81, 6.88, 332.59) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 21.30871
(325.81, 6.88, 332.59) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 21.29068
(325.81, 6.88, 332.59) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 21.27683
(325.81, 6.88, 332.59) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 21.26714
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.00394
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226905
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463083
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653426
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856674
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074187
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307407
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558038
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828069
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119726
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435725
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789116
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54241
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36011
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53332
§(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28945
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69635
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20159
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05418
(325.81, 6.88, 332.59) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.58875
(325.81, 6.88, 332.59) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.56962
(325.81, 6.88, 332.59) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.55435
(325.81, 6.88, 332.59) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.5429
(325.81, 6.88, 332.59) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.26859
(325.81, 6.88, 332.59) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.94998
(325.81, 6.88, 332.59) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.93252
(325.81, 6.88, 332.59) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.91917
(325.81, 6.88, 332.59) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.9099
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.998724
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221271
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441846
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630785
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832569
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048402
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279798
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5284
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796172
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085336
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398467
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77675
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461763
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26488
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42914
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34152
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66349
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16156
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00445
(325.81, 6.88, 332.59) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.94216
(325.81, 6.88, 332.59) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.92272
(325.81, 6.88, 332.59) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.90721
(325.81, 6.88, 332.59) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.89559
(325.81, 6.88, 332.59) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.13737
(325.81, 6.88, 332.59) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.60708
(325.81, 6.88, 332.59) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.59016
(325.81, 6.88, 332.59) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.57727
(325.81, 6.88, 332.59) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.5684
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.993615
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215765
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421102
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608717
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809028
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023266
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252874
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499515
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767673
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06895
§(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396204
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772463
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382422
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17135
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32344
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39288
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63123
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12231
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95566
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26394
(325.81, 6.88, 332.59) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.29282
(325.81, 6.88, 332.59) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.27705
(325.81, 6.88, 332.59) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.26526
(325.81, 6.88, 332.59) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.25742
(325.81, 6.88, 332.59) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.47829
(325.81, 6.88, 332.59) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.47529
(325.81, 6.88, 332.59) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.47629
(325.81, 6.88, 332.59) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.48127
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.988583
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210279
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400861
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587182
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786078
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998714
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231574
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489124
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767267
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068531
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395759
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781253
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.304358
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07943
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21633
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3685
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59956
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08381
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90786
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20302
(325.81, 6.88, 332.59) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 20.66368
(325.81, 6.88, 332.59) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 20.64849
(325.81, 6.88, 332.59) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 20.63732
(325.81, 6.88, 332.59) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 20.6302
(325.81, 6.88, 332.59) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.73612
(325.81, 6.88, 332.59) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.73307
(325.81, 6.88, 332.59) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.73406
(325.81, 6.88, 332.59) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.7391
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983626
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204928
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381114
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566173
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770005
¥(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992541
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231683
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489233
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767391
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06863
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395899
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7906
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229342
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989169
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10808
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3425
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56851
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04604
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86097
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14329
(325.81, 6.88, 332.59) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 21.10723
(325.81, 6.88, 332.59) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 21.09177
(325.81, 6.88, 332.59) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 21.08043
(325.81, 6.88, 332.59) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 21.07322
(325.81, 6.88, 332.59) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 21.00466
(325.81, 6.88, 332.59) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 21.00155
(325.81, 6.88, 332.59) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 21.00255
(325.81, 6.88, 332.59) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 21.00764
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.978724
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189211
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368845
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562878
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770482
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993051
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232205
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489808
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768014
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069313
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402244
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800486
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240273
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900499
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9987
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31698
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53804
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00902
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81506
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08485
(325.81, 6.88, 332.59) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 21.57454
(325.81, 6.88, 332.59) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 21.55881
(325.81, 6.88, 332.59) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 21.54729
(325.81, 6.88, 332.59) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 21.53999
(325.81, 6.88, 332.59) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 21.28445
(325.81, 6.88, 332.59) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 21.28129
(325.81, 6.88, 332.59) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 21.28229
(325.81, 6.88, 332.59) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 21.28743
–(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.973965
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182224
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369575
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563661
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771318
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993949
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233184
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490858
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769128
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070524
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411749
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810973
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251837
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813428
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88847
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29195
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50815
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97273
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77009
(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02758
(325.81, 6.88, 332.59) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 21.41397
(325.81, 6.88, 332.59) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 21.38329
(325.81, 6.88, 332.59) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 21.35685
(325.81, 6.88, 332.59) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 21.33463
(325.81, 6.88, 332.59) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.30538
(325.81, 6.88, 332.59) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.29222
(325.81, 6.88, 332.59) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.28323
(325.81, 6.88, 332.59) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.27839
(325.92, 6.88, 332.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937199
(325.92, 6.88, 332.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230849
(325.92, 6.88, 332.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551992
(325.92, 6.88, 332.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904618
(325.92, 6.88, 332.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285225
(325.92, 6.88, 332.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628149
(325.92, 6.88, 332.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002499
(325.92, 6.88, 332.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358299
(325.92, 6.88, 332.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610542
(325.92, 6.88, 332.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87877
(325.92, 6.88, 332.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16443
(325.92, 6.88, 332.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46919
(325.92, 6.88, 332.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81271
(325.92, 6.88, 332.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24457
(325.92, 6.88, 332.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66396
(325.92, 6.88, 332.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11827
(325.92, 6.88, 332.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61068
(325.92, 6.88, 332.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.119
