¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ü(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55945
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20062
ö(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30249
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.94331
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.94816
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.112843
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.103227
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.094271
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.085966
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.078305
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.071278
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.06488
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.739053
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.818505
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.901639
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.046074
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.223522
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19608
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46706
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85612
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26285
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69782
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17809
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93948
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.88708
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.89185
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.9005
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.91304
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.92948
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.94985
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.184824
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.175123
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.166096
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.157735
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.15003
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.142973
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.136559
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.700616
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.778637
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.860255
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.009662
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.184405
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17347
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44603
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83357
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25077
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70103
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17636
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83576
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.84515
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.84983
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.84824
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.86068
ú(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.87701
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.89725
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.260834
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.251051
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.241956
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.233541
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.225797
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.218715
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.21229
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.663392
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.740038
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.820202
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.974224
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.146353
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15249
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42637
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81252
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22816
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67667
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16198
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84109
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.79712
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.80174
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.80008
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.81243
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.82866
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.341198
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.331336
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.322177
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.313712
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.305934
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.298833
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.292404
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.627343
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.702671
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.781931
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.939734
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.130577
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13306
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40812
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79295
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20712
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65405
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13754
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83477
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.75315
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.75769
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.75598
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.76824
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.78438
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.426277
ö(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.416339
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.40712
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.398612
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.390806
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.383693
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.521557
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.592437
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.666499
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.750566
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.90617
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.12136
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11516
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39117
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77482
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18766
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63311
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11493
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7961
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.71316
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.71765
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.71589
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.72808
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.74412
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.516471
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.506462
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.49719
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.488645
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.480819
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.435747
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.488913
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.558642
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.631489
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.720032
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.87351
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.111622
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09886
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37561
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75819
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16979
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61384
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09417
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75726
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.67715
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.68158
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.67977
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.69189
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.70786
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.61223
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.602157
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.592839
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.584265
ô(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.368997
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.40157
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.457302
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.525925
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.597605
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.690309
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.841733
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.101365
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08409
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36142
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74295
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15345
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59626
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0752
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7183
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.64505
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.64943
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.64759
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.65964
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.67555
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.69532
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.714057
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.703928
(419.02, 13.65, 325.85) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.694572
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.30596
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.33662
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.368577
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.426698
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.494259
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.564818
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.661384
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.81082
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.090608
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07088
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34852
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72915
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13867
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58033
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05801
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67923
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.61685
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.62119
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.61931
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.63131
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.64716
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.66687
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.20378
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.218781
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.246426
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.275275
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.305363
õ(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.33673
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.397073
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.463614
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.533097
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.633235
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.780752
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.079347
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05917
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33698
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71684
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12541
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56607
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04262
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64003
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.59251
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.59681
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.59491
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.60686
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.62266
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.64231
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.275344
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.261051
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.247678
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.245653
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.275195
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.305997
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.368403
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.433964
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.502415
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.605847
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.751511
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.067604
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.049
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32677
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70589
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11368
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55347
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02901
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60076
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.57202
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.57629
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.57436
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.58627
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.60202
(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.62163
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.377164
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.3627
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.349175
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.336578
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.324893
(419.02, 13.65, 325.85) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.31411
