¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„ (413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.856071
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.24146
÷(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.102757
(413.77, 14.32, 249.82) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 16.92888
(413.77, 14.32, 249.82) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 19.14271
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.33826
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.521782
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719525
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.933156
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.164612
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416161
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687167
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974623
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289353
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635422
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.493563
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.468609
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.445099
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.423006
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.402308
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.382984
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.365012
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.348375
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.425141
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.602581
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.812565
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.798378
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.065904
(413.77, 14.32, 249.82) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 17.75124
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.401302
(413.77, 14.32, 249.82) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 17.09822
(413.77, 14.32, 249.82) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 18.66406
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.335135
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.51841
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.715901
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.92925
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160369
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411551
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683684
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970801
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285168
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630805
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.479855
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.454968
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.43152
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.409487
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.388845
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.369575
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.468213
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.646043
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.017519
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.002003
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.987915
ù(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.782089
(413.77, 14.32, 249.82) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 14.40307
(413.77, 14.32, 249.82) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 18.3257
(413.77, 14.32, 249.82) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 17.37201
(413.77, 14.32, 249.82) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 17.27438
(413.77, 14.32, 249.82) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 18.85177
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.332145
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.515195
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.712423
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.925494
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156306
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407121
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680412
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967235
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281276
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626493
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.524882
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.615034
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.591017
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.568449
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.797907
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.795042
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.775936
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.021137
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.004221
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.988748
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.974698
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.358324
(413.77, 14.32, 249.82) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 14.50886
(413.77, 14.32, 249.82) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 18.94239
(413.77, 14.32, 249.82) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 15.82346
(413.77, 14.32, 249.82) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 16.09162
(413.77, 14.32, 249.82) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 18.53378
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.329261
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.512099
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709113
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921906
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152397
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402905
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675985
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963925
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277673
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622537
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.513732
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.60374
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.579774
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.557257
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.796999
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.783485
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.764424
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.009219
ó(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.992344
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.976907
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.962892
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.356546
(413.77, 14.32, 249.82) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 14.6191
(413.77, 14.32, 249.82) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 17.06602
(413.77, 14.32, 249.82) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 15.77996
(413.77, 14.32, 249.82) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 15.76427
(413.77, 14.32, 249.82) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 18.73602
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.326518
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.509168
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.705917
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.918441
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148692
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398839
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671582
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960899
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274344
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618884
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.503904
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.593786
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.569866
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.547391
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.793759
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.7733
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.754276
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.998714
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.981874
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.96647
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.952486
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.355548
(413.77, 14.32, 249.82) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 14.73392
(413.77, 14.32, 249.82) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 17.63944
(413.77, 14.32, 249.82) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 16.04069
(413.77, 14.32, 249.82) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 16.0245
(413.77, 14.32, 249.82) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 17.84226
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.323915
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.506374
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.702926
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.91518
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145144
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395007
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667389
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958166
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271327
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615569
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.495388
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.58516
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.56128
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.538844
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.784898
ö(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.764473
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.745483
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.989611
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.972802
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.957426
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.943469
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.930916
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.919756
(413.77, 14.32, 249.82) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 16.48562
(413.77, 14.32, 249.82) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 16.40156
(413.77, 14.32, 249.82) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 16.29669
(413.77, 14.32, 249.82) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 18.03824
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.321436
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.503692
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.700034
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.912109
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141784
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39133
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663401
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955688
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268612
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612576
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.488175
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.577856
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.554008
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.531603
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.777392
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.756998
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.738035
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.981902
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.965118
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.949766
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.935831
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.9233
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.912158
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.902396
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.894003
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.886969
(413.77, 14.32, 249.82) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 18.25278
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.319099
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.501181
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.697322
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909162
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1386
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387866
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659611
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953459
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266178
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609903
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.482259
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.571863
ø(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.548043
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.525665
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.771236
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.750865
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.731926
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.714398
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.698263
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.683505
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.67011
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.658064
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.651338
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.64195
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.633879
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.627119
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.621661
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.617502
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.316879
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.498785
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.694742
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.906369
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13557
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384604
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65604
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951507
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26405
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607558
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.500052
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.475145
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.451682
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.429636
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.408986
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.389711
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.371788
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.355201
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.666765
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.678776
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.665395
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.653361
(413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.034131
(413.77, 14.32, 249.82) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 15.70636
(413.77, 14.32, 249.82) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 17.34711
(413.77, 14.32, 249.82) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 17.19268
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.88233
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.314806
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.496551
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.692317
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.903766
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.132753
(413.77, 14.32, 249.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381529
