°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö(424.51, 14.77, 251.85) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.40863
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.482147
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.004547
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24215
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95419
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79373
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76606
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91636
(424.51, 14.77, 251.85) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 14.11846
(424.51, 14.77, 251.85) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 14.11291
(424.51, 14.77, 251.85) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 14.11012
(424.51, 14.77, 251.85) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 14.11007
(424.51, 14.77, 251.85) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 14.11278
(424.51, 14.77, 251.85) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 14.11824
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.77501
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.72751
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.604698
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.824325
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.063098
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321993
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.59813
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900895
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.234262
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.605525
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.021498
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.485496
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.008332
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24283
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95021
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78908
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75352
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89291
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.26615
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.23064
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.19807
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.17552
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.17757
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.18237
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 21.25644
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 21.21436
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.88318
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.607797
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.827689
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.066761
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321925
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.598055
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900813
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.234491
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.609348
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.024562
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.488936
§(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.012222
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24368
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94636
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78462
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74129
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86977
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.32667
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.32053
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.31718
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.31662
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.31886
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.32389
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.63663
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.62034
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 21.50285
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.13337
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.610917
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.831075
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069106
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321914
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.598043
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900801
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.237995
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.612583
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.027707
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.492469
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.016217
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24472
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94574
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78027
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72933
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84694
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.47299
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.46697
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.46377
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.46339
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.46583
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.47109
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.70397
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.6876
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.6753
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.99032
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.614058
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.834485
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069149
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321961
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.598094
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.902507
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.241558
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.615476
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.030934
ü(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.496094
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.018528
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24593
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94712
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77613
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7177
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82508
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.62518
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.61928
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.61624
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.61605
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.61871
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.62422
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.77581
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.75937
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.747
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.73868
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.617221
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.83696
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069245
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.322067
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.598209
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.905786
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.244903
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.618441
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.034245
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.499808
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.01841
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24732
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94874
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76695
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70634
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81162
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.78348
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.77772
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.77485
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.77486
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.77775
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.78352
(424.51, 14.77, 251.85) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 14.79218
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.83572
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.90017
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.8149
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.620403
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837098
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069394
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.322229
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.601027
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.909119
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.247639
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.62148
í(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.037635
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.501298
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.018484
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24888
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95052
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75776
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69615
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80024
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94698
(424.51, 14.77, 251.85) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 15.05074
(424.51, 14.77, 251.85) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 15.01963
(424.51, 14.77, 251.85) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.99418
(424.51, 14.77, 251.85) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.99899
(424.51, 14.77, 251.85) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 15.00672
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.93334
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.91673
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.98141
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.623155
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837283
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069596
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.323224
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.604102
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.912502
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.25044
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.624587
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.041104
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.500766
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.018677
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.605787
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95254
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76009
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69885
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80344
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97393
(424.51, 14.77, 251.85) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 15.1891
(424.51, 14.77, 251.85) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 15.18832
(424.51, 14.77, 251.85) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 15.19051
(424.51, 14.77, 251.85) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 15.19565
(424.51, 14.77, 251.85) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 15.20377
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 21.01918
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 21.00247
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 21.06739
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.623371
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837518
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069849
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.326075
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.607225
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.915172
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.253306
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.62777
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.042076
ò(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.501044
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.018991
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.606145
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95477
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76264
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70183
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80697
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00186
(424.51, 14.77, 251.85) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 15.39305
(424.51, 14.77, 251.85) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 15.39256
(424.51, 14.77, 251.85) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 15.39506
(424.51, 14.77, 251.85) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 15.40057
(424.51, 14.77, 251.85) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 15.40909
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 21.10987
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 21.09306
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.35493
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.623631
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.8378
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.07166
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.328969
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.610395
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.917824
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.256235
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.63102
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.04157
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.501426
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.019422
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.606634
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95717
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76543
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70509
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80337
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03071
(424.51, 14.77, 251.85) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 15.6056
(424.51, 14.77, 251.85) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 15.60541
(424.51, 14.77, 251.85) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 15.60826
(424.51, 14.77, 251.85) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 15.61415
(424.51, 14.77, 251.85) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 15.6231
(424.51, 14.77, 251.85) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 15.63511
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 21.18858
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 21.98332
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 21.96878
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 21.95855
(424.51, 14.77, 251.85) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 21.9526
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.623937
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.83813
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.074349
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331903
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.613268
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.920532
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.259227
ö(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.631707
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.041614
(424.51, 14.77, 251.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.501914
