¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
û(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.75115
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.58075
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.55224
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.52594
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.50181
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.47983
• (442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.45997
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.44223
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.42657
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.41298
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.40146
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.39198
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.38455
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.37914
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.37577
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.32821
(442.71, 14.35, 259.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161093
(442.71, 14.35, 259.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478553
(442.71, 14.35, 259.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827054
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.09281
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.074978
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.058792
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.044235
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.031295
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.019956
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.010209
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.002045
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.995453
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.990428
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.986969
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.985065
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.55941
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.5394
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.52152
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.50574
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.49205
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.48043
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.47088
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.46339
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.45794
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.45454
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.40661
(442.71, 14.35, 259.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167339
(442.71, 14.35, 259.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485387
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.77284
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.753467
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.735695
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.719507
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.704885
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.691815
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.680285
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.67028
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.661795
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.654819
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.649343
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.645368
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.786152
š (442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.64231
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.62214
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.60411
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.5882
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.5744
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.56269
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.55306
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.54551
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.54002
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.53658
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.48828
(442.71, 14.35, 259.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173465
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.482741
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.461974
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.442768
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.425104
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.408967
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.394336
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.381199
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.369543
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.359358
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.35063
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.343354
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.337521
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.333126
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.75113
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.72862
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.70828
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.69011
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.67407
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.66015
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.64835
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.63864
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.63102
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.62548
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.62201
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.57332
(442.71, 14.35, 259.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179448
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.238128
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.204606
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.172784
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.142628
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.123733
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.10914
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.095987
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.08426
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.073948
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.065044
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.057535
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.051416
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.107716
š (442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.84118
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.81847
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.79796
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.77963
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.76345
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.74942
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.73751
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.72772
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.72003
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.71444
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.71095
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.66184
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.902662
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.881996
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.862447
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.843995
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.826619
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.149776
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.122726
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.097258
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.073346
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.050966
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.030092
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.010703
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 6.99278
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.132691
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.93489
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.91199
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.8913
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.87281
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.85649
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.84233
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.83031
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.82043
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.81268
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.80703
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.8035
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.75397
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.853839
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.833342
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.813953
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.79565
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.815473
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.187212
(442.71, 14.35, 259.84) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.160024
(442.71, 14.35, 259.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30483
(442.71, 14.35, 259.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99454
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.18238
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.1477
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.11539
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.08543
” (442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.05778
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.03241
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.0093
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.98842
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.96976
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.95329
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.939
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.92688
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.91691
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.90908
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.90338
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.89982
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.84984
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.80689
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.786558
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.767323
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.749163
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.824294
(442.71, 14.35, 259.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170235
(442.71, 14.35, 259.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70882
(442.71, 14.35, 259.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31673
(442.71, 14.35, 259.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00819
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.28524
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.25024
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.21764
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.18739
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.15948
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.13388
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.11055
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.08948
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.07064
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.05402
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.03959
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.02735
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.01729
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.00938
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.00363
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.00003
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.94959
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.761745
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.741571
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.722484
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.704463
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.833071
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 5.089478
(442.71, 14.35, 259.84) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.837203
(442.71, 14.35, 259.84) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.817802
(442.71, 14.35, 259.84) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.799656
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.39226
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.35692
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.324
 (442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.29347
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.26529
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.23944
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.21589
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.19461
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.17559
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.15881
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.14424
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.13188
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.12172
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.11373
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.10793
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.10429
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.05336
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.718337
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.698315
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.679371
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.661485
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.841806
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 5.099205
(442.71, 14.35, 259.84) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.83357
(442.71, 14.35, 259.84) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.814179
(442.71, 14.35, 259.84) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.796043
(442.71, 14.35, 259.84) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.779143
(442.71, 14.35, 259.84) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.763463
(442.71, 14.35, 259.84) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 6.071228
(442.71, 14.35, 259.84) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 6.600461
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.37537
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.34926
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.32547
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.30398
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.28477
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.26782
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.25311
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.24063
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.23036
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.22229
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.21642
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.21275
(442.71, 14.35, 259.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.16132
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.6766
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.656725
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.63792
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.620163
(442.71, 14.35, 259.84) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.850496
