¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ú(406.54, 14.15, 247.25) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.936473
(406.54, 14.15, 247.25) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 12.06008
(406.54, 14.15, 247.25) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 12.10735
ë(406.54, 14.15, 247.25) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 12.15736
(406.54, 14.15, 247.25) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 12.21018
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265852
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521968
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.801269
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107061
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443117
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811726
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210751
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6463
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088208
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579676
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14566
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7938
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.21276
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.18512
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.15978
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.13672
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.11593
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.09736
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.08102
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.06688
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.33425
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.45764
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.44906
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.44291
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.43919
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.43791
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.43904
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.4426
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254419
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509523
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7877
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092153
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426679
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789965
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186635
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62015
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059215
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547421
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13286
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77738
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.19009
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.16251
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.13722
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.11421
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.09346
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.07493
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.05862
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.04451
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.2184
ì(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.43246
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.42389
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.41776
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.41405
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.41277
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.4139
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.41745
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497123
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774111
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077265
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410305
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768333
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162655
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594324
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030623
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515533
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12013
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7614
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.16969
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.14216
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.11692
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.09395
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.07323
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.05474
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.03846
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.02438
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.1047
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.40979
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.40125
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.39512
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.39142
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.39014
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.39127
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.39482
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231632
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484704
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760598
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062424
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392258
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746858
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138855
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568846
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00241
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484128
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10741
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74588
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.15154
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.12405
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.09885
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.07592
ê(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.05523
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.03677
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.02052
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.00646
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.99457
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.38962
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.38109
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.37498
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.37128
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.37
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.37113
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.37467
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220249
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472321
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747091
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047624
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372915
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725497
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115198
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543693
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974561
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470623
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09472
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73075
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.13561
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.10816
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.08299
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.0601
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.03944
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.02101
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.00478
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.99074
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.97887
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.37193
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.3634
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.3573
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.35361
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.35233
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.35346
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.357
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208926
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460001
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733614
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032832
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353637
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704302
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091671
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518889
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947098
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45947
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.082
ú(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71608
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.12189
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.09447
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.06934
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.04647
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.02584
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.00743
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.99122
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.9772
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.96534
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.35668
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.34817
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.34208
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.33839
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.33711
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.33824
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.34177
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197611
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447706
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720191
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017417
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334552
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683201
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06835
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494391
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919998
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448395
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06934
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70184
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.11037
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.08298
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.05787
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.03503
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.01442
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.99603
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.97984
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.96582
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.95398
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.34388
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.33538
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.32929
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.34458
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.46469
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.58965
(406.54, 14.15, 247.25) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 12.71963
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186355
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435466
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706818
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000133
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31554
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662275
ê(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045197
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470117
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893285
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437281
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05673
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68804
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.10103
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.07367
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.04858
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.02575
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 11.00517
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.98679
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.97061
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.95661
(406.54, 14.15, 247.25) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.94478
(406.54, 14.15, 247.25) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 13.85843
(406.54, 14.15, 247.25) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 14.39365
(406.54, 14.15, 247.25) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 14.4274
(406.54, 14.15, 247.25) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 14.46412
(406.54, 14.15, 247.25) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 14.50387
(406.54, 14.15, 247.25) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 14.54669
(406.54, 14.15, 247.25) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 14.5926
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175096
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423239
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69346
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982901
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296678
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641512
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022199
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444542
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881563
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426234
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04413
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67463
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38634
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22137
(406.54, 14.15, 247.25) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 12.57395
(406.54, 14.15, 247.25) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 12.54797
(406.54, 14.15, 247.25) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 12.52454
(406.54, 14.15, 247.25) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 12.50362
(406.54, 14.15, 247.25) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 12.48521
(406.54, 14.15, 247.25) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 12.46928
(406.54, 14.15, 247.25) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 12.45581
(406.54, 14.15, 247.25) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.14594
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163883
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411028
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680169
(406.54, 14.15, 247.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965804
