¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ã(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93608
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.080949
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38083
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09367
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00983
ú(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07345
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21379
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571866
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828235
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.037456
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.028136
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.020207
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.013662
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.008493
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.004699
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.002271
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.001211
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.035772
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 8.942215
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.01068
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.154449
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2449
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97618
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73083
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77084
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48895
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569332
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814202
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.03684
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.027519
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.019589
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.013043
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.007874
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.004076
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.001647
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.000584
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.032352
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.054626
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.125138
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.230428
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11254
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86225
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46261
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48022
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36927
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11552
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556448
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800279
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.037502
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.028182
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.020254
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.013709
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.008542
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.004746
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.002319
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.001258
ó(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.028882
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.171457
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.244126
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.319791
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.530478
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75176
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34116
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20103
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03365
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8362
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543737
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786498
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.039441
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.030126
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.022202
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.01566
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.010498
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.006708
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.004286
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.003231
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.025362
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.292911
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.367861
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.445886
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.615773
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64459
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2251
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92937
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71306
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37841
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44588
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476672
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772899
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034688
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.033351
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.025433
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.0189
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.013744
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.009964
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.007551
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.006505
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.021791
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.419215
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.496572
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.577091
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.703976
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5188
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11257
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73457
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40662
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04062
ò(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89114
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406726
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759412
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020061
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.03786
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.029952
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.023429
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.018285
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.014516
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.012116
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.011084
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.018174
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.550612
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.630512
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.713669
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.800202
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.0434
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00356
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61624
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11345
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72419
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43478
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74777
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369231
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746054
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005598
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.04366
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.035764
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.029253
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.024123
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.020369
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.017987
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.016972
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.017325
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.687354
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.769943
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.85589
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.945322
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.1428
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89793
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48135
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91302
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42169
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05954
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95821
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332605
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699365
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991322
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.050753
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.042871
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.036377
ô(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.031264
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.027529
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.025167
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.024174
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.02455
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.0203
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.91515
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.00406
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.09655
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.24564
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79565
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31558
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73924
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17976
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74718
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50308
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70564
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296724
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620828
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977175
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.059146
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.051282
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.044807
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.039715
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.036003
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.033662
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.032696
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.033101
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7478
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.06645
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.15848
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.25424
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.35385
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69656
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15559
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57007
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0048
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46114
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09129
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12831
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261632
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543319
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963194
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.068848
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.061005
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.054551
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.049483
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.045796
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.043484
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.042547
(388.93, 14.62, 306.79) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.042984
Ğ(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68246
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.22416
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.31952
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.41873
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.52193
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.74899
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00113
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40686
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83606
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28251
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78281
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58465
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227339
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466862
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928739
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226292
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527739
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925494
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431126
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651426
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810682
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821994
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31916
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50578
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 11.02455
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.48753
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.5904
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.69742
(388.93, 14.62, 306.79) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.86961
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85202
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2494
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67174
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11045
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57581
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15567
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83625
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.193794
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391395
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84181
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211488
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511571
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904606
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396942
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54483
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699814
(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862232
