¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Â(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.62087
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.39399
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.47588
·(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.566
(381.90, 6.97, 355.00) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 13.69591
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 13.30953
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 13.02143
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.9052
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.89204
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.94146
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 13.08467
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.66683
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408438
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758039
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143954
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57205
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049512
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571544
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15175
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80906
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55033
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.58532
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.43901
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.41257
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.38847
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.46691
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.55602
(381.90, 6.97, 355.00) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 13.66107
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 13.18548
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.91288
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.79867
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.78561
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.83189
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.97259
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.6571
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3974
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745868
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130497
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55708
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032733
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.551561
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12918
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78338
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53035
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.58641
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.43568
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.40925
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.38516
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.45996
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.54894
(381.90, 6.97, 355.00) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 13.62882
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 13.0677
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.80883
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.69633
¯(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.68337
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.72649
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.86481
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.647292
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38623
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733579
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116902
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541918
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015781
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.531502
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10654
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75764
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50084
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.59016
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.43458
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.40815
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.38406
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.45501
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.5439
(381.90, 6.97, 355.00) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 13.59913
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.95594
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.70911
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.59805
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.58519
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.62515
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.76119
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.63741
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.927281
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721148
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10314
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526642
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998679
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511333
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08379
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7318
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47117
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.59655
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.43569
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.40926
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.38517
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.45206
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.5409
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.86763
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.84997
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.61357
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.50369
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.49092
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.52771
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.66159
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.627458
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.916389
¬(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708614
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089237
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511197
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981414
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491057
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06094
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70582
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44141
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.60561
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.43903
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.41259
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.38849
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.45111
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.53993
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.85562
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.74957
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.5221
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.41315
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.40047
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.43407
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.56588
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.98782
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.617435
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.90542
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.221084
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075236
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495604
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96398
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470708
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03796
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67972
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41151
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.61733
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.44914
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.41814
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.39402
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.45215
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.54099
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.84526
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.65455
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.43455
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.32629
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.31369
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.3441
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.47393
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.87517
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.607349
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.894381
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.208955
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061097
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479871
¦(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946421
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45028
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01495
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65357
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38157
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.63174
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.46318
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.42591
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.40178
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.45519
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.54409
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.83654
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.56471
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.35081
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.243
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.23048
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.25769
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.38564
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.76669
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.597198
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.883276
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.196756
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.543757
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464027
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928709
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429789
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991849
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62734
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35153
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.64885
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.47984
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.43591
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.41177
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.46023
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.54922
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.82946
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.47988
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.27076
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.16319
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.15075
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.17474
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.3009
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.66224
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.586987
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.872107
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.184488
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.531287
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448065
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910853
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409224
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968653
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60102
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32143
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.66868
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.49916
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.44815
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.42399
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.46728
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.55639
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.82401
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.3999
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.1943
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.08675
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.07439
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.09514
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.21959
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.5617
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.57672
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860875
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.172156
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.518715
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.903274
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892447
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38857
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945419
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57465
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29124
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.69126
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.52115
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.46265
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.43846
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.47633
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.5656
(381.90, 6.97, 355.00) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 11.82018
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.32463
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.12134
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.0136
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.0013
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.0188
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.14163
(381.90, 6.97, 355.00) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.46493
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.566395
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849585
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.160182
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.506051
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.889221
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873942
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.367884
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922112
(381.90, 6.97, 355.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54823
