¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ú(377.07, 16.38, 289.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.309316
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.765321
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.758576
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.752221
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.746253
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.740664
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.735447
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.730599
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.726115
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.721989
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.718217
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.714794
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.71172
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.708989
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.910538
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.89677
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.883564
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.870905
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.858775
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.847161
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.836046
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.825418
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.815266
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.805577
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.79634
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.787544
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.77918
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.771237
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.763708
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.756585
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.749858
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.743523
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.737571
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.731997
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.726795
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.721959
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.717484
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.713367
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.709602
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.706186
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.703115
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.700387
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.903708
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.889964
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.876781
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.864143
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.852033
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.840436
 (377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.82934
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.81873
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.808593
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.798918
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.789694
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.780911
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.772557
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.764625
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.757105
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.749989
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.743271
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.736941
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.730994
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.725423
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.720224
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.715388
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.710914
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.706795
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.703027
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.699608
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.696533
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.6938
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.899147
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.885403
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.872221
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.859582
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.847471
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.835874
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.824776
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.814164
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.804025
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.794348
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.785121
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.776333
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.767975
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.760039
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.752514
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.745392
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.738668
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.73233
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.726376
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.720797
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.715588
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.710745
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.706261
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.702131
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.698353
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.694921
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.691834
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.689087
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.896761
™ (377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.882994
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.869789
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.857128
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.844996
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.833378
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.822259
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.811627
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.801467
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.791771
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.782523
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.773717
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.76534
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.757384
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.74984
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.742699
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.735954
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.729598
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.723625
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.718027
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.712799
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.707935
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.703431
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.699281
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.695483
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.692032
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.688923
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.686155
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.896504
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.88269
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.869439
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.856734
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.84456
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.8329
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.821742
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.81107
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.800872
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.791138
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.781855
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.773012
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.7646
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.75661
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.749032
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.741859
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.735082
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.728695
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.722688
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.717059
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.711801
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.706906
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.702373
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.698194
› (377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.694365
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.690883
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.687745
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.684948
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.898376
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.884489
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.87117
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.858398
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.846158
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.834435
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.823215
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.812484
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.80223
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.79244
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.783103
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.774208
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.765745
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.757704
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.750078
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.742857
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.736035
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.7296
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.723551
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.717878
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.712577
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.707641
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.703066
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.698846
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.694978
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.691457
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.688281
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.685445
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.902421
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.888436
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.875021
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.862155
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.849827
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.83802
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.826716
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.815905
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.805573
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.795707
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.786296
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.77733
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.768798
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.760691
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.752999
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.745716
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.73883
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.732338
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.726229
 (377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.720499
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.715143
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.710153
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.705523
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.701252
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.697334
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.693764
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.690539
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.687656
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.908733
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.894619
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.881079
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.868095
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.85565
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.843731
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.83232
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.821405
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.810972
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.801009
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.791504
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.782447
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.773826
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.765633
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.757859
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.750494
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.743531
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.736961
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.73078
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.724977
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.71955
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.714493
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.709797
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.705462
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.701479
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.697849
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.694563
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.691621
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.917465
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.903187
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.889491
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.876355
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.863765
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.851704
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.840157
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.829111
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.818551
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.808466
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.798842
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.78967
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.78094
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.772639
  (377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.764761
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.757295
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.750234
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.743571
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.737297
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.731406
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.725892
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.720751
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.715974
(377.07, 16.38, 289.02) (383.02, 8.54, 305.60) (0.81, 2.16, 0.81) Human 1.711559
