¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.47779
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5775
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.44735
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.41546
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.35997
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.35714
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.37093
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.4073
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.56781
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.66964
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.460586
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.835816
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.240976
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.679829
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.164059
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.687994
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26692
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78203
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44817
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15541
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8978
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68969
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53935
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.41079
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3741
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.32003
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.32106
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.3329
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.37369
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.52135
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.5846
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.444824
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.818227
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.220867
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.657421
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.139506
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.660097
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23548
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75459
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41974
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12699
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86532
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65667
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5019
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.37525
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33389
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.28168
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.28704
„(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.29706
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.34269
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.47761
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.50224
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.428827
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.80037
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.200567
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.63481
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.114776
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.632096
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20392
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72859
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3913
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09881
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83317
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62425
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46515
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.34072
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.29483
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.24488
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.25505
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.26339
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.3143
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.43661
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.42251
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.412601
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.782249
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.180086
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.612003
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.089877
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.603996
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17227
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70344
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36285
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07088
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80137
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59241
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42909
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.30718
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.25691
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.20964
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.22509
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.23187
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.28848
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.3983
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.34539
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.396157
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.763878
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.159435
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.589014
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.064816
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.575814
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14054
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67828
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3344
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04321
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76991
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56117
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.39373
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.27464
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.22013
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.17594
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.19713
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.20249
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.26524
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.36266
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.27084
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.379492
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.745258
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.138616
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.565844
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.039602
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.547553
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10873
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65311
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30595
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01578
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7388
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53053
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35905
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.24308
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.18447
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.14377
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.17117
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.17523
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.24455
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.33578
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38061
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.362622
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.726404
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.11764
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.542505
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.014247
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.519222
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07685
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62795
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27752
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98862
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70804
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50047
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32507
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21252
¬(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.14994
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.11312
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.14297
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.15009
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73428
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0372
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.2713
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.345548
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.707315
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.096512
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.519006
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.988753
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.490829
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04491
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60279
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24909
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96171
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67763
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47099
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29177
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.18292
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.11652
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.08398
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66326
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70806
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71167
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01395
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13635
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.328277
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.688005
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.07524
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.495352
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.963134
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.462382
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01293
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57765
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2207
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93506
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64757
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44211
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25916
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.1543
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.0842
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67142
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63351
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68934
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69088
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99657
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9979
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.310818
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.668481
¹(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.053831
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.471556
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.936817
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.433891
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.980906
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55252
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19233
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90868
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61787
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41382
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22723
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77362
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66257
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64639
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60564
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6729
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67599
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98146
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86225
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.293178
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.64875
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.032297
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.447621
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.91007
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.405361
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.948853
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52742
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.164
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88256
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58852
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47321
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80978
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75112
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63736
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62305
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58374
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65881
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66981
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96872
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72927
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.275361
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.628844
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.010636
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.423559
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.883189
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.376801
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.91678
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50235
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13571
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85283
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15192
€(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96429
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7849
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72971
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61347
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60144
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56812
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64706
(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66615
