¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
˜(333.08, 7.23, 328.95) (329.28, 1.60, 297.58) (0.81, 2.16, 0.81) Human 15.8415
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29626
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28074
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19836
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.72569
„(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921687
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.126143
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337806
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565999
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812543
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079815
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370397
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734779
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140774
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593479
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10138
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6834
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42628
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29498
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21455
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12141
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32833
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3779
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20382
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.739876
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.935864
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133203
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345439
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574203
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821437
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089468
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380867
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738222
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144553
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59773
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106142
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688107
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4213
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28912
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23484
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16438
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36046
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46544
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20967
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.754263
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942715
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140565
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353313
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582704
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.830618
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099412
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391705
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741842
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148598
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602226
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111217
†(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.698915
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42431
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28343
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25591
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21647
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3927
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6339
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21587
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764904
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.949783
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148138
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361474
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591479
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840142
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109704
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402899
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745681
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152819
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60698
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119335
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710089
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42996
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28465
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27779
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26963
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45526
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8254
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22239
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.771655
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957041
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155941
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369875
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600518
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849923
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120326
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414459
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749675
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157317
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611971
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129395
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721476
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43579
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29147
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30264
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32394
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51977
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01991
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22928
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.778689
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.964548
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.164002
ƒ(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378508
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609852
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859985
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131265
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426363
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753877
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161995
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617207
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139681
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733212
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44177
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29851
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.311
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3705
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58567
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22194
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21726
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.785922
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972277
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172269
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387453
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619481
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870404
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142551
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438658
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761953
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166916
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625368
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15028
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745251
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44795
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30574
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3196
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39839
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64399
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45311
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20014
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.784599
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.974821
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.179216
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396599
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629358
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881087
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15416
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451306
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775768
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172021
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634947
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161127
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75757
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45424
†(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31314
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32846
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42698
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67817
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68202
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18362
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.782388
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972487
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.176718
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396701
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634291
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891593
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166108
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464328
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789969
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177387
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644764
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172195
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770152
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46075
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3208
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33754
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45622
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80313
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80214
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16766
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.780406
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970342
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.174402
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394218
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631609
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888684
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167955
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472318
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804615
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185181
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654832
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183549
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.783071
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46853
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32863
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34684
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48626
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.931
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91209
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15234
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.778589
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.968357
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172293
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391939
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62912
‡(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886015
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165067
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469193
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801842
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19085
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663877
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195137
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796253
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48369
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33664
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35639
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51699
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06115
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03316
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13762
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.776914
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.966572
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170384
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389889
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626929
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883622
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16244
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466325
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798725
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195098
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667754
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201124
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80652
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49919
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34486
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36621
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54843
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19358
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15425
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12349
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.775446
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965014
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168681
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388047
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624951
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881468
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160091
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463759
(333.08, 7.23, 328.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802558
