¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
´(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.878199
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.734952
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.694257
±(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.655472
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.618555
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.583462
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.550157
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.001976
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229859
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477054
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74602
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039742
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36169
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71606
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107986
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54357
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030458
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578219
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14404
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65126
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.55366
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.527287
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.434601
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.182766
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.064788
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.991527
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.93137
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.883978
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.838669
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.795387
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.754085
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.714713
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.677229
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.64159
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.607756
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994703
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468484
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736699
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029547
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350475
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703714
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094293
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528327
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013384
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558935
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13743
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63174
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.508205
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.483053
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.381399
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.186666
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.109671
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.04664
±(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.996376
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.948276
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.902282
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.85834
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.8164
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.776413
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.738335
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.702122
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.667733
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987491
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214184
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460034
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727466
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019435
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339416
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691519
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08078
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51326
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996475
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539869
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0988
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61299
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.464889
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.440874
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.330936
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.234569
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.168407
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.115121
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.064087
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.015244
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.968533
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.923899
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.88129
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.840657
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.801954
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.765139
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.730167
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980371
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20647
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451618
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718336
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009457
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32847
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679441
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067368
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49833
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.979826
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499691
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03589
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59503
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.42366
Á(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.400705
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.366627
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.297042
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.240569
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.186445
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.134603
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.08498
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.037516
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.992155
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.948843
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.907533
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.868175
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.830728
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.795146
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.973307
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198836
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443337
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709294
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999596
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317594
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667492
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054123
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483595
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963287
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442837
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972228
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53711
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.384475
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.362501
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.362928
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.373099
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.315717
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.260714
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.208025
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.157583
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.109329
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.063205
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.019157
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.977135
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.93709
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.898978
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.862754
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.966328
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19126
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435126
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700337
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989802
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306901
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655654
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041046
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469028
¿(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918178
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38693
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909767
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47587
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.347288
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.326222
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.343788
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.392603
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.393969
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.338044
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.284464
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.233163
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.18408
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.137155
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.092335
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.049564
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.008798
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.969988
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.933093
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.959395
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183775
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427005
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691495
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980123
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296264
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64397
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028085
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450863
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868779
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33209
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.848465
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4159
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.347946
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.337672
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.433782
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.53583
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.491791
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.434086
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.378781
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.325811
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.275108
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.226613
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.180269
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.136022
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.09382
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.053615
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.015363
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.952559
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.176372
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418955
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682755
»(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970563
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285789
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632411
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015302
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406948
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820259
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278172
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78828
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35712
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95322
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.74436
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.727118
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.662956
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.601395
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.542356
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.485765
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.431553
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.379649
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.329998
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.282535
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.271657
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.277608
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.285305
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.306318
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945788
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.169026
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411019
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674091
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961121
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275416
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620989
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002676
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399625
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772578
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22529
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729256
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29362
(338.26, 7.42, 335.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88873
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.19943
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.186111
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.778678
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.71566
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.655214
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.650504
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.648616
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.648416
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.649902
(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 8.663658
