¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Š (426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.193555
– (426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.910254
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.8889
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.86884
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.850052
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.832518
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.816218
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.801138
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.787261
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.774573
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.818257
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.542705
(426.33, 14.93, 248.26) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.507181
(426.33, 14.93, 248.26) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.493694
(426.33, 14.93, 248.26) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 9.506661
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 17.95747
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 17.94802
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 17.96231
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 17.98262
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 18.00648
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 18.03393
(426.33, 14.93, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.001521
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.210994
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.17924
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.149003
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.120246
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.09294
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.067054
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.042561
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.019433
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.997646
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.977177
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.958004
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.94011
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.923474
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.908078
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.893909
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.880952
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.869193
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.548779
(426.33, 14.93, 248.26) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.50544
(426.33, 14.93, 248.26) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.491956
(426.33, 14.93, 248.26) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 9.482407
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 18.17603
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 18.17203
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 18.18556
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 18.20635
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 18.23074
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 18.25876
(426.33, 14.93, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991734
(426.33, 14.93, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225656
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.297055
™ (426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.266196
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.236848
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.20898
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.182558
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.157556
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.133947
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.111704
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.090806
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.071229
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.052955
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.035963
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.020237
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.00576
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.992518
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.980498
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.555023
(426.33, 14.93, 248.26) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.505362
(426.33, 14.93, 248.26) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.49188
(426.33, 14.93, 248.26) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 9.458998
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 18.42119
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 18.40947
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 18.42242
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 18.44378
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 18.46879
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 18.50126
(426.33, 14.93, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.981958
(426.33, 14.93, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21507
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.420732
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.389222
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.359252
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.330789
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.303804
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.278267
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.254151
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.231429
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.210078
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.190076
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.171401
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.154034
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.137959
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.123159
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.109616
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.09732
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.561432
(426.33, 14.93, 248.26) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.506948
(426.33, 14.93, 248.26) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.493463
(426.33, 14.93, 248.26) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 9.436428
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 18.70664
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 18.68661
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 18.6751
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 18.69802
 (426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 18.73198
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 18.77522
(426.33, 14.93, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972275
(426.33, 14.93, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204565
(426.33, 14.93, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456949
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.518483
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.487857
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.45877
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.43119
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.40509
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.38044
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.357213
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.335384
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.314932
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.295835
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.278074
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.261629
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.246485
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.232627
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.220039
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.56801
(426.33, 14.93, 248.26) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.750704
(426.33, 14.93, 248.26) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.496707
(426.33, 14.93, 248.26) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 9.414692
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 19.00486
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 18.98833
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 18.97654
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 18.99543
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 19.0356
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 19.07968
(426.33, 14.93, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.962652
(426.33, 14.93, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194136
(426.33, 14.93, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448726
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.654414
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.623095
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.59335
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.565145
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.538449
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.513234
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.489473
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.467141
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.446214
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.426672
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.408493
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.391659
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.376152
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.361959
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.349063
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.574758
(426.33, 14.93, 248.26) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.645383
(426.33, 14.93, 248.26) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.501616
‰ (426.33, 14.93, 248.26) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 9.393781
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 19.31966
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 19.30379
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 19.29169
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 19.31726
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 19.35877
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 19.40426
(426.33, 14.93, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.953084
(426.33, 14.93, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183751
(426.33, 14.93, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444314
(426.33, 14.93, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747102
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.765454
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.735012
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.706144
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.67882
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.653009
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.628685
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.605818
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.58439
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.564378
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.545757
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.528509
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.512621
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.498073
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.484851
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.581671
(426.33, 14.93, 248.26) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.544341
(426.33, 14.93, 248.26) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.508194
(426.33, 14.93, 248.26) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 9.373691
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 19.65006
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 19.6338
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 19.62138
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 19.65408
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 19.66577
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 19.58277
(426.33, 14.93, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943565
(426.33, 14.93, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173431
(426.33, 14.93, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439805
(426.33, 14.93, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742132
(426.33, 14.93, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043818
(426.33, 14.93, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374342
(426.33, 14.93, 248.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738997
(426.33, 14.93, 248.26) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.728707
(426.33, 14.93, 248.26) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.696094
(426.33, 14.93, 248.26) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.665241
(426.33, 14.93, 248.26) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.63612
(426.33, 14.93, 248.26) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.608696
(426.33, 14.93, 248.26) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.582942
(426.33, 14.93, 248.26) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.558829
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.672688
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.656393
Ÿ (426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.641469
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.627901
(426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.615675
(426.33, 14.93, 248.26) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.447372
(426.33, 14.93, 248.26) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.140803
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 20.13544
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 19.84907
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 19.83439
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 19.96651
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 19.74659
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 19.74354
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 19.74434
(426.33, 14.93, 248.26) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.554685
(426.33, 14.93, 248.26) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.52361
(426.33, 14.93, 248.26) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.493945
(426.33, 14.93, 248.26) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.465658
(426.33, 14.93, 248.26) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.438714
(426.33, 14.93, 248.26) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.413086
(426.33, 14.93, 248.26) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.388743
(426.33, 14.93, 248.26) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.36566
(426.33, 14.93, 248.26) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.343811
(426.33, 14.93, 248.26) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.323173
(426.33, 14.93, 248.26) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.303723
(426.33, 14.93, 248.26) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.285442
(426.33, 14.93, 248.26) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.26831
(426.33, 14.93, 248.26) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.252309
(426.33, 14.93, 248.26) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.237423
(426.33, 14.93, 248.26) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.223638
(426.33, 14.93, 248.26) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.402215
(426.33, 14.93, 248.26) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.384729
(426.33, 14.93, 248.26) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.368759
(426.33, 14.93, 248.26) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.354288
(426.33, 14.93, 248.26) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.126823
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 20.69026
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 20.20729
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 20.19225
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 20.30627
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 20.10268
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 20.09948
(426.33, 14.93, 248.26) (389.10, 8.75, 252.76) (7.81, 2.85, 7.24) Truck 20.1002
(426.33, 14.93, 248.26) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.541255
(426.33, 14.93, 248.26) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.510263
(426.33, 14.93, 248.26) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.480678
(426.33, 14.93, 248.26) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.452467
(426.33, 14.93, 248.26) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.425597
(426.33, 14.93, 248.26) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.400038
(426.33, 14.93, 248.26) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.375762
(426.33, 14.93, 248.26) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.352743
(426.33, 14.93, 248.26) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.330953
(426.33, 14.93, 248.26) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.310373
(426.33, 14.93, 248.26) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.290977
œ (426.33, 14.93, 248.26) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 5.272748
