¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
÷(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.38267
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.435651
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.12554
 (404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.12192
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.12143
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.12409
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.23805
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467102
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730073
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016769
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330437
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675076
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055337
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476982
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887036
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.797791
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.773562
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.664159
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.995832
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.20254
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.34896
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.43086
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.46854
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.47443
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.41853
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.30649
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.62904
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.624047
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.663385
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.285426
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.2159
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.14068
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.16725
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.30313
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.61007
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465286
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728091
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014615
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328087
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672454
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052453
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473772
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859051
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.901518
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.877058
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.599958
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.884106
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.06577
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.19537
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.27451
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.30145
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.29912
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.24479
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.12906
ı(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.941034
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.726353
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.723059
(404.31, 14.29, 245.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.8996
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.58239
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.49872
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.52566
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.67099
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.00312
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463454
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726092
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012398
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325683
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669826
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049511
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469967
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831608
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.009485
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.984785
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.536485
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.776002
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.934093
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.04799
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.1245
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.14149
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.13159
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.07873
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.959697
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.770152
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.411407
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.829572
(404.31, 14.29, 245.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.8364
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.96931
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.87638
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.90369
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.05929
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.41892
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461594
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724074
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0102
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323276
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667177
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046601
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445276
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804638
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.12189
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.096941
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.437194
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.667259
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.807289
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.906477
ı(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.977162
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.988275
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.971395
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.919931
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.797937
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.607143
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.24902
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.940481
(404.31, 14.29, 245.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.77596
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.37827
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.27519
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.30288
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.46965
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.85935
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459724
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72203
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007975
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320851
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664495
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043629
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421021
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778223
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168903
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.213731
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.341043
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.548866
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.685143
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.770571
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.830965
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.841456
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.818136
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.767977
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.643347
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.451556
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.094311
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.055996
(404.31, 14.29, 245.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.71822
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.81108
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.69684
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.72491
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.90386
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.32651
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457844
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719994
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005751
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318389
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661779
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040645
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397234
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752265
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140505
î(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.33539
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.311869
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.434738
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.567444
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.639983
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.690785
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.700691
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.671426
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.616558
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.495524
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.302952
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.179566
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.17634
(404.31, 14.29, 245.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.66312
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.26976
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.14324
(404.31, 14.29, 245.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.17168
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455951
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717921
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003498
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315903
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659037
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037639
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373904
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726838
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1127
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516825
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.438387
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.416566
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.449821
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.514469
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.556325
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.565684
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.530925
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.47174
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.3541
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.309988
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.304965
(404.31, 14.29, 245.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 12.2376
(404.31, 14.29, 245.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 12.16032
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45405
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715845
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001224
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313415
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656301
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0261
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351061
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701904
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085416
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492087
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894611
ß(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.548215
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.528118
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.509953
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.493706
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.479359
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.466898
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.456311
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.447588
(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.440719
(404.31, 14.29, 245.83) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 17.00765
(404.31, 14.29, 245.83) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 16.40419
(404.31, 14.29, 245.83) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.64935
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452112
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713737
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998932
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310889
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653554
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996949
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328619
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677492
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058698
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468073
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868465
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30112
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67901
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16715
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62404
(404.31, 14.29, 245.83) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.82987
(404.31, 14.29, 245.83) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 16.34994
(404.31, 14.29, 245.83) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 17.18094
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3009
(404.31, 14.29, 245.83) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.59228
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450148
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71162
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996623
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308361
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650777
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968461
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291128
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653566
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032513
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444793
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.843105
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25741
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63195
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09817
(404.31, 14.29, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61816
(404.31, 14.29, 245.83) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.65466
