¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.3854
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.5802
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.57278
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.56781
ˆ(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.56529
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.56523
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.546168
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.733278
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.92509
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.131418
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353919
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594507
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.855423
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915298
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292928
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793183
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412796
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07871
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81621
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8757
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71334
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10436
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.62946
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.60466
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.5824
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.56266
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.54543
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.53068
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.51841
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.50859
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.50123
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.49631
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.49383
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.49379
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.54412
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.732485
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.92424
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.130503
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352931
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.593439
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.854266
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.25427
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.72176
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829621
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45467
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08791
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97477
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91612
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7598
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10295
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.56027
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.53562
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.5135
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.4939
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.47678
…(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.46213
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.44995
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.44021
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.43291
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.42803
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.42559
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.42556
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.54235
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.731885
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923597
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129812
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352185
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.592632
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.85542
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.26408
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.732915
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866248
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496792
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09669
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05272
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95727
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8071
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10184
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.49426
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.46976
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.44778
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.4283
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.41129
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.39674
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.38464
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.37497
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.36772
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.3629
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.36048
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.36047
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.542792
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.731482
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923163
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129345
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.351682
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.592088
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.862161
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.273765
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.74393
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90299
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537625
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10506
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06277
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99918
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85527
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10115
—(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.43136
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.40701
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.38515
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.36579
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.34888
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.33442
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.3224
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.3128
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.3056
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.30082
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.29844
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.29845
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.543282
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.731272
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.922938
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129104
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.351421
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.591806
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.868955
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.283323
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.754805
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939915
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56121
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12751
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07238
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02641
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90433
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10078
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.3715
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.34728
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.32555
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.30629
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.28948
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.27511
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.26316
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.25362
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.24648
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.24174
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.23938
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.23941
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.543816
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.731258
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.922923
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129086
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.351404
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.591787
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.875797
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.292754
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.765531
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977035
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.585243
¡(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15451
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08144
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0184
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95428
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1008
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.31461
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.29051
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.2689
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.24974
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.23303
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.21874
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.20687
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.19739
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.1903
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18559
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18326
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18331
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.544396
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.731439
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923117
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129294
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.351627
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.592031
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.883735
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.302049
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.776108
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014266
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609626
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18194
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08999
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01066
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97734
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.28709
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.26062
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.23664
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.21514
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.19609
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.17946
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.16525
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.15344
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.14402
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.13698
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.13231
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.13
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.13006
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.545022
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.731813
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923519
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129728
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352094
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.592535
­(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.891845
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.31121
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.786533
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051692
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6344
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20988
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09805
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00311
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96852
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.23582
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.20948
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18562
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.16422
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.14526
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.12872
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.11458
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.10284
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.09347
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.08647
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.08183
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.07955
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.07963
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.545693
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.732384
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.924129
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.130384
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352803
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.593301
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.899829
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.32023
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.796803
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089205
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659579
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23823
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10556
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99581
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95998
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18735
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.16113
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.13738
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.11608
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.09721
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.08075
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.06668
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.05499
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.04568
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.03872
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.03411
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.03185
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.03194
