¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
È(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95133
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01422
Ë(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83828
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83906
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.54143
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.85201
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72846
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.71115
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.8204
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.93139
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.40911
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89362
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297846
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640058
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017633
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436143
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902613
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425629
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01601
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68754
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25247
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56113
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.84001
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.71506
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.69609
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.78127
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.83384
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.39234
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85643
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298573
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640878
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018503
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437128
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903696
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426876
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01743
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68911
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45976
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55054
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.89583
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.70235
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.68181
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.69609
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.78645
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.43097
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.04683
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29907
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64142
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019126
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437816
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904463
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427731
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01838
Í(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69024
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46108
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54052
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.04379
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.69034
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.66831
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.61295
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.74195
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.40003
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.97649
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299362
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641767
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019509
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438246
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904947
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428269
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01899
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69091
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46185
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34069
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.25171
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.67902
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.61346
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.53182
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.69844
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.37035
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.90883
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299473
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641892
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019608
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438373
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905094
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428406
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01918
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69113
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46209
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33385
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32955
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.6684
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.54212
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.45267
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.70755
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.34193
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.84258
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298019
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641741
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019468
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438226
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904926
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428221
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01895
ä(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69088
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46028
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32646
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32037
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.69941
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.47252
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.37548
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.75664
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.30489
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.77775
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.86774
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293464
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638061
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018462
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437773
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904419
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427679
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01834
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69018
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45348
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31856
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03244
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88788
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.40463
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.30022
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.80603
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.19907
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.71432
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.81141
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288733
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632842
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012646
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434003
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90365
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42679
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01729
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68899
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44624
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31012
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62243
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71842
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.33843
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.25596
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.85572
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.09611
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.63031
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.72612
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283794
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627374
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006626
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427278
ì(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896441
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422824
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01589
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68736
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43853
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30119
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96092
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27182
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.40222
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.27226
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.84929
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.99598
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.53014
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.63648
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278602
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621699
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000305
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420265
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888577
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413986
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00749
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68309
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43041
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29177
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21191
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84859
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.65827
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.31451
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.82996
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.8986
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.43233
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.5485
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273257
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615758
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993773
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412975
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880436
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404785
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997063
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67117
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42181
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28183
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28466
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11065
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5172
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.35696
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.75307
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.80395
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.33686
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.46218
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267664
ø(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609609
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986943
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405409
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871941
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395247
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986229
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6588
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41282
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27139
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27227
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40922
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08058
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.39962
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.67031
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.71198
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.24369
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.37751
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261881
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603253
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979913
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397554
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863171
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385393
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.975063
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64598
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40342
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26045
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25255
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3859
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73463
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.65202
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.58989
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.65573
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.16544
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.29447
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255924
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596649
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972627
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389441
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854104
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.375172
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963459
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63275
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39355
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24901
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23233
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36208
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70607
(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.35869
