¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ï(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.76162
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.688878
› (432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.771856
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.907609
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.121802
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.53575
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.76257
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.914
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.01467
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.06812
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.05101
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.98682
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.85958
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.62232
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.387105
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.384232
(432.31, 15.13, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410398
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.514175
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.488525
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.488098
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.488935
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.491292
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.524807
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.559955
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.598177
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.677571
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.760231
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.900087
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.131255
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.64483
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.91136
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.08697
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.20486
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.26051
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.25405
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.19766
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.07626
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.292509
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.286769
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.539173
(432.31, 15.13, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407908
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.498385
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.474913
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.474425
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.475201
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.47944
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.512785
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.547759
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.588175
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.667292
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.749663
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.893422
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.14082
š (432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.30724
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.06596
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.26743
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.40386
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.46185
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.46697
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.212804
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.203504
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.196013
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.327271
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.701014
(432.31, 15.13, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405438
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.483935
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.462492
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.461951
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.46267
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.468673
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.501866
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.536681
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.579165
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.658034
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.740147
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.88761
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.150499
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.213411
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.193196
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.174855
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.158369
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.143722
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.130898
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.119887
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.126091
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.260819
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.49435
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.870169
(432.31, 15.13, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403004
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.470813
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.451256
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.450665
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.451333
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.458985
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.49204
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.526713
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.571142
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.649792
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.731674
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.882652
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.160289
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.340152
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.228303
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.133548
› (432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.111104
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.090538
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.135179
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.188102
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.295243
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.435209
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.669279
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.04708
(432.31, 15.13, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400609
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.459004
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.441192
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.440557
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.441179
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.450366
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.4833
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.517846
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.564101
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.642557
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.724236
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.878544
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.17019
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.582299
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.438378
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.326451
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.299872
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.278766
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.314502
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.369764
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.472517
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.618078
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.852552
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.23222
(432.31, 15.13, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398249
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.448497
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.432292
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.431619
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.432199
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.442812
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.475637
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.510074
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.558038
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.636326
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.717833
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.875279
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.180197
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.84679
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.660385
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.543618
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.498536
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.476855
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.502807
œ (432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.560581
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.658456
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.810005
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.04473
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.42612
(432.31, 15.13, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39588
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.439281
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.424548
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.423841
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.424387
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.436314
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.469047
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.503389
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.552945
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.631094
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.712455
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.872863
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.190317
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.12895
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.895278
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.773284
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.707815
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.685526
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.700714
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.761187
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.853638
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.0116
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.24641
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.62936
(432.31, 15.13, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393591
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.431348
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.417953
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.417218
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.417734
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.43087
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.463526
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.497789
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.548822
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.626859
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.708103
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.871288
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.200542
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.43051
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.14413
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.01648
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.928511
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.905572
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.908906
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.972285
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.05871
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.22356
ö(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.45823
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.84255
(432.31, 15.13, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391289
(432.31, 15.13, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640211
(432.31, 15.13, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907097
(432.31, 15.13, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179538
(432.31, 15.13, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475853
(432.31, 15.13, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799298
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.959273
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.886455
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.79189
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.654449
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.984123
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.930707
(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.210871
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.75344
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.43275
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.27435
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.16151
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.13788
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.12814
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.19466
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.27436
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.44662
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.68092
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.06638
(432.31, 15.13, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389021
(432.31, 15.13, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637765
(432.31, 15.13, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901653
(432.31, 15.13, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17363
(432.31, 15.13, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469419
(432.31, 15.13, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792256
(432.31, 15.13, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111956
(432.31, 15.13, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47991
(432.31, 15.13, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.004894
(432.31, 15.13, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.531268
(432.31, 15.13, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905716
(432.31, 15.13, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34099
(432.31, 15.13, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96905
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.23419
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.75938
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.54818
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.41335
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.38344
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.3612
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.42915
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.50206
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.68161
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.91525
(432.31, 15.13, 247.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.30158
(432.31, 15.13, 247.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38682
