¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
™(411.24, 14.53, 245.38) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 17.56746
Å(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.946818
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06635
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646532
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30414
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06027
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98575
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06376
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28566
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65355
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28934
(411.24, 14.53, 245.38) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 16.51202
(411.24, 14.53, 245.38) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 16.48182
(411.24, 14.53, 245.38) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 21.23855
(411.24, 14.53, 245.38) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 19.76835
(411.24, 14.53, 245.38) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 19.65176
(411.24, 14.53, 245.38) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 22.14427
(411.24, 14.53, 245.38) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.120802
(411.24, 14.53, 245.38) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.118841
(411.24, 14.53, 245.38) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.118657
(411.24, 14.53, 245.38) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.120252
(411.24, 14.53, 245.38) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.123627
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.676321
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.916216
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.18071
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471281
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.788513
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.137556
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.526724
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.961755
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085463
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666123
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32655
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08681
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01994
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10965
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34065
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72573
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36834
(411.24, 14.53, 245.38) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 16.69153
(411.24, 14.53, 245.38) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 16.66093
(411.24, 14.53, 245.38) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 17.21987
(411.24, 14.53, 245.38) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 20.07773
(411.24, 14.53, 245.38) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 19.95044
(411.24, 14.53, 245.38) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 22.41702
(411.24, 14.53, 245.38) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.121741
(411.24, 14.53, 245.38) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.11978
(411.24, 14.53, 245.38) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.119596
(411.24, 14.53, 245.38) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.121191
(411.24, 14.53, 245.38) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.124565
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.683224
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.922881
¶(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.188018
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.479329
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.799349
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.149204
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.539728
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.977029
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103986
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.685708
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34899
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11573
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05403
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15574
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39596
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7987
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44841
(411.24, 14.53, 245.38) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 16.87833
(411.24, 14.53, 245.38) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 16.84731
(411.24, 14.53, 245.38) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 17.35728
(411.24, 14.53, 245.38) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 18.41465
(411.24, 14.53, 245.38) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 18.64174
(411.24, 14.53, 245.38) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.124458
(411.24, 14.53, 245.38) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.122496
(411.24, 14.53, 245.38) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.122313
(411.24, 14.53, 245.38) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.123909
(411.24, 14.53, 245.38) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.127284
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.690095
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.929492
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.195269
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.487315
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.80965
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.160812
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.552692
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.991593
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121268
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705308
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37143
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14462
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08807
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18069
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45158
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87241
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52958
(411.24, 14.53, 245.38) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 17.07273
(411.24, 14.53, 245.38) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 17.04128
(411.24, 14.53, 245.38) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 17.5548
(411.24, 14.53, 245.38) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 18.33077
(411.24, 14.53, 245.38) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 18.29835
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.646215
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.714058
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.784781
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.858475
Ä(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.93524
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.696934
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.936898
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.202461
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.495236
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.818416
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.172373
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.565605
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602762
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138515
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724921
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39388
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17341
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.454196
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.431501
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.410747
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.419343
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.458514
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.499874
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.543466
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.589339
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.637543
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.688129
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.74116
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.976464
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.974351
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.973987
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.975374
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.97851
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.70374
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.944325
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209589
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.503091
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.827111
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.184032
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.578468
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619426
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155761
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744503
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41635
(411.24, 14.53, 245.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20215
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.403477
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.380905
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.360261
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.260145
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.243446
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.228602
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.23607
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.285316
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.275879
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.268264
ä(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.262465
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.25848
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.256301
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.255926
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.257357
(411.24, 14.53, 245.38) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.260593
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.258366
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.457979
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685253
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.933485
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205651
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505322
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836802
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213071
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629996
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94949
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298604
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68153
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149077
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877897
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.03079
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.00537
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.902172
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.881046
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.86193
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.844801
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.829646
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.816448
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.884274
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.874878
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.42605
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.782998
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.962154
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.270278
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.43736
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.66279
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908918
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178671
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475546
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803779
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17204
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615235
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971715
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322882
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708214
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181876
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916242
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.981269
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.956004
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.853335
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.832336
è(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.813336
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.796316
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.781257
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.768145
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.83566
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.826334
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.832976
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.909744
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.35151
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.28252
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.432213
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.640499
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.884556
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.151915
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44604
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771109
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132143
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569262
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994526
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347836
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735609
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214977
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954942
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.934174
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.909052
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.806887
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.786009
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.76712
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.750201
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.735234
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.722206
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.789424
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.780162
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.772822
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.22524
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.77478
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.295074
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.445544
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.618419
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.860398
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125412
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416842
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738749
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096136
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523757
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014252
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373453
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763732
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248355
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.916502
(411.42, 14.53, 245.53) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.88945
