¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ü(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.598463
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.684812
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.242352
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.917211
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.90074
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.10346
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.60746
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.47834
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.55541
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.36702
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.554515
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.743768
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.947572
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.184152
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.450789
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.738658
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050977
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.404577
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.795872
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.230726
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.745838
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.312789
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.01391
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.01796
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.24844
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.76068
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.77682
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.38334
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.386124
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.573917
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.764616
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.970031
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.2123
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.481551
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.771738
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.087667
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.446273
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.84166
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.285524
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.807364
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.385208
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.11232
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.13748
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.39663
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.88496
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.10608
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.27273
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.405466
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.593627
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.785803
Ó(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.992861
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.240822
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.512733
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.805314
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.125878
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.488608
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.888202
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.341211
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.868928
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.458948
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.21246
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.25935
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.54812
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.04801
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.47045
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.29159
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.425045
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.613649
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.807328
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.018344
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26972
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.544341
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.839387
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16465
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.531591
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.935504
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.397797
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.931581
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.53403
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.31435
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.38362
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.70298
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.21857
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.87722
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.95923
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.44486
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.633983
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.829196
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.045195
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298993
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.576373
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.87396
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.203988
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.575226
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.983576
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.455292
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.995338
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.610476
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.41803
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.51032
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.8281
Ë(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.42035
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.31948
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.59624
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.464915
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.654629
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.851405
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.07238
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.328643
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.608831
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.909038
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.243893
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.619518
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.032424
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.513706
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.060215
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.688305
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.52351
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.63951
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.93579
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.63757
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.81722
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.9561
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.485206
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.675589
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.87396
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.099901
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.358671
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.64172
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.944623
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.284372
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.664472
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.082056
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.57305
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.126225
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.767544
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.63082
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.77124
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.04986
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.86053
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.35493
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.505734
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.696863
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.89686
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.127756
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.389077
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.674853
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.980719
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.325424
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.710095
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.132483
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.633333
ã(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.193389
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.848208
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.73999
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.90554
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.19516
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.11854
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.97445
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.526497
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.718454
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.920108
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155946
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.419864
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708185
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.017328
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367057
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.75639
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.185556
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.694568
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.261719
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.930326
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.85104
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.01403
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.34329
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.39159
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.62657
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.547496
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.740363
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943704
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.184474
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.45103
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.741971
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.054454
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.409274
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.803367
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.240489
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.75676
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.333844
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01392
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.964
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.10791
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.49428
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.67298
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.3132
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.568732
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.762591
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967651
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.213336
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.482577
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776213
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.093032
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.452077
¾(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.851024
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.296228
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.819924
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.407528
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09901
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.07889
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.20313
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.668
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.48869
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.04105
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.590201
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.785138
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.993484
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242533
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.514504
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.81091
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.132187
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.495471
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.899372
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.352781
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.884068
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.48244
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18562
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.19573
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.3033
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87633
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08054
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.67625
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.611904
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.808005
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.020578
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.272068
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546815
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.846068
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.171855
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.539459
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.948074
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.410156
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.949203
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.558595
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27378
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.29622
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.4299
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11646
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72428
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.24374
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.633841
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.831194
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.04797
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301937
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.579506
¨(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.881686
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.212037
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.584043
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.997495
(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.468359
