¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¾(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.180415
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.048295
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280741
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53309
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807917
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108351
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438073
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798842
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185129
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613496
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091005
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.30892
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.607963
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28765
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06009
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93054
(423.86, 14.77, 252.41) (395.97, 8.09, 250.61) (0.81, 2.16, 0.81) Human 11.85142
(423.86, 14.77, 252.41) (395.97, 8.09, 250.61) (0.81, 2.16, 0.81) Human 11.76215
(423.86, 14.77, 252.41) (395.97, 8.09, 250.61) (0.81, 2.16, 0.81) Human 11.73527
(423.86, 14.77, 252.41) (395.97, 8.09, 250.61) (0.81, 2.16, 0.81) Human 11.71243
(423.86, 14.77, 252.41) (395.97, 8.09, 250.61) (0.81, 2.16, 0.81) Human 11.69202
(423.86, 14.77, 252.41) (395.97, 8.09, 250.61) (0.81, 2.16, 0.81) Human 11.67395
(423.86, 14.77, 252.41) (395.97, 8.09, 250.61) (0.81, 2.16, 0.81) Human 11.65817
(423.86, 14.77, 252.41) (395.97, 8.09, 250.61) (0.81, 2.16, 0.81) Human 11.64475
(423.86, 14.77, 252.41) (395.97, 8.09, 250.61) (0.81, 2.16, 0.81) Human 11.63359
(423.86, 14.77, 252.41) (395.97, 8.09, 250.61) (0.81, 2.16, 0.81) Human 11.62473
(423.86, 14.77, 252.41) (395.97, 8.09, 250.61) (0.81, 2.16, 0.81) Human 11.62796
(423.86, 14.77, 252.41) (395.97, 8.09, 250.61) (0.81, 2.16, 0.81) Human 11.70071
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.051627
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284515
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537173
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812404
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113252
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443439
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801502
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188093
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61677
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.094699
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64454
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.785667
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.299
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06928
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94184
(423.86, 14.77, 252.41) (395.97, 8.09, 250.61) (0.81, 2.16, 0.81) Human 11.96107
(423.86, 14.77, 252.41) (395.97, 8.09, 250.61) (0.81, 2.16, 0.81) Human 11.83674
(423.86, 14.77, 252.41) (395.97, 8.09, 250.61) (0.81, 2.16, 0.81) Human 11.80707
(423.86, 14.77, 252.41) (395.97, 8.09, 250.61) (0.81, 2.16, 0.81) Human 11.78335
(423.86, 14.77, 252.41) (395.97, 8.09, 250.61) (0.81, 2.16, 0.81) Human 11.762
(423.86, 14.77, 252.41) (395.97, 8.09, 250.61) (0.81, 2.16, 0.81) Human 11.74304
(423.86, 14.77, 252.41) (395.97, 8.09, 250.61) (0.81, 2.16, 0.81) Human 11.72644
“(423.86, 14.77, 252.41) (395.97, 8.09, 250.61) (0.81, 2.16, 0.81) Human 11.71217
(423.86, 14.77, 252.41) (395.97, 8.09, 250.61) (0.81, 2.16, 0.81) Human 11.70021
(423.86, 14.77, 252.41) (395.97, 8.09, 250.61) (0.81, 2.16, 0.81) Human 11.69054
(423.86, 14.77, 252.41) (395.97, 8.09, 250.61) (0.81, 2.16, 0.81) Human 11.69483
(423.86, 14.77, 252.41) (395.97, 8.09, 250.61) (0.81, 2.16, 0.81) Human 11.78924
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.054945
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288325
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541313
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816915
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118179
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448864
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804289
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191197
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620189
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098513
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653921
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18653
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33516
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07872
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95343
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00305
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29234
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78976
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.6007
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.83225
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.58721
(423.86, 14.77, 252.41) (395.97, 8.09, 250.61) (0.81, 2.16, 0.81) Human 12.02701
(423.86, 14.77, 252.41) (395.97, 8.09, 250.61) (0.81, 2.16, 0.81) Human 11.99573
(423.86, 14.77, 252.41) (395.97, 8.09, 250.61) (0.81, 2.16, 0.81) Human 11.97191
(423.86, 14.77, 252.41) (395.97, 8.09, 250.61) (0.81, 2.16, 0.81) Human 11.95287
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.058305
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292173
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545511
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821507
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123195
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454386
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807202
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194398
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623775
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10253
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663423
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30369
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66496
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08841
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96533
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02186
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3155
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.81447
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.62578
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.86539
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.60245
Ğ(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061622
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296053
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549762
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826101
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128263
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459067
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810244
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197767
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627504
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108235
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673023
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31464
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03264
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26521
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97753
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04093
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.93385
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.83056
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.80732
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.78688
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.76896
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.75363
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.74082
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.73054
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.72274
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.72548
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.84353
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065007
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299998
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554047
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.830798
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133416
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461943
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813382
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201249
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63138
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116846
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682745
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32573
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03898
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76245
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99003
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06026
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.81705
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.74433
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.72032
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.69887
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.68002
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.66363
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.64981
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.63846
Ù(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.62961
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.63013
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.70752
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068372
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304038
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558356
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835526
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138602
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464903
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816644
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204849
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635392
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125532
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692631
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33698
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04556
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84732
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35404
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07983
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.82412
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.74999
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.72514
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.70282
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.68307
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.66588
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.65118
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.63902
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.62933
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.62938
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.70656
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071752
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308045
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562778
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84031
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143836
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467974
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820031
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208563
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639543
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134352
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702589
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34832
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05239
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85523
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83638
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15446
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.97121
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.85346
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.82673
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.80277
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.78144
 (423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.76269
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.74653
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.7329
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.72178
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.72248
(423.86, 14.77, 252.41) (395.13, 8.08, 251.77) (0.81, 2.16, 0.81) Human 12.83837
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075161
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.312123
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5672
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845172
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149135
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471166
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823548
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212474
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643861
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143275
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.712647
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35949
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05946
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86339
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85437
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6589
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42272
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.94594
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.74179
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.0175
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.68044
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078586
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316231
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57168
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850026
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153489
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474463
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827176
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216496
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64831
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152275
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722835
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36587
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0668
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87889
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87254
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05423
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50511
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97269
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.77138
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.05645
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.69536
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081986
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320398
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576206
Î(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854997
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15662
(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477867
