¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
à(379.16, 15.97, 292.46) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 8.684371
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44319
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20041
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48169
Ö(379.16, 15.97, 292.46) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 19.33863
(379.16, 15.97, 292.46) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.00039
(379.16, 15.97, 292.46) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 22.1658
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.40467
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.37599
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.35212
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.33304
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.31872
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.30916
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.30434
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.30426
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923755
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200904
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502364
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831714
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192986
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590984
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.031452
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516636
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0006
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45566
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95632
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50972
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26937
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27256
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37937
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12959
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84578
(379.16, 15.97, 292.46) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 19.48511
(379.16, 15.97, 292.46) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.03854
(379.16, 15.97, 292.46) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 22.21272
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.48826
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.44582
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.40827
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.37558
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.34772
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.32467
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.30638
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.29286
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91479
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192323
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492985
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821479
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181753
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578545
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017649
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504745
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955701
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40642
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90211
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44977
Ç(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1102
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08357
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18994
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06078
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83761
(379.16, 15.97, 292.46) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 19.7219
(379.16, 15.97, 292.46) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.07805
(379.16, 15.97, 292.46) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 22.26134
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905104
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183764
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483643
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811248
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170533
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566153
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003922
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490801
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911638
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35816
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84901
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39103
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99252
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90006
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97383
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99393
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82989
(379.16, 15.97, 292.46) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 19.96847
(379.16, 15.97, 292.46) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.11892
(379.16, 15.97, 292.46) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 22.31167
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89542
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175203
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47436
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801055
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159323
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553812
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990246
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468775
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905994
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34395
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82469
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3546
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94151
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72347
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76441
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92907
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82254
(379.16, 15.97, 292.46) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.63888
(379.16, 15.97, 292.46) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.48515
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.40914
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885735
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16567
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465068
Ä(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790899
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148177
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541489
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976572
(379.16, 15.97, 292.46) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 9.189981
(379.16, 15.97, 292.46) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 9.168891
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34115
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82158
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35119
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9377
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66405
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.667
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15233
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82322
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80256
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.59353
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.46784
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876046
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15515
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455784
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780793
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137032
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529243
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962999
(379.16, 15.97, 292.46) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 9.056623
(379.16, 15.97, 292.46) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 9.178995
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33884
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81907
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34839
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93462
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60548
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59865
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79881
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91439
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85678
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.26667
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.52844
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866387
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144616
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446606
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770696
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125982
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517026
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949438
(379.16, 15.97, 292.46) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.928803
(379.16, 15.97, 292.46) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 9.18939
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33709
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81714
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34626
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93229
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58467
Ë(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53129
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49157
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00686
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91533
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.15264
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.59097
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856737
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134122
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436393
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76064
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114943
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504853
(379.16, 15.97, 292.46) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.841274
(379.16, 15.97, 292.46) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.806241
(379.16, 15.97, 292.46) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 9.200077
(379.16, 15.97, 292.46) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 9.671833
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81583
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34479
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93066
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58284
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4649
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00815
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10069
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97523
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.20486
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.65542
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847087
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123642
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424939
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750661
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103946
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492738
(379.16, 15.97, 292.46) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.723212
(379.16, 15.97, 292.46) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.78378
(379.16, 15.97, 292.46) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 9.211056
(379.16, 15.97, 292.46) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 9.684007
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81507
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34399
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92972
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58184
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39954
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02759
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19578
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03644
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.25865
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.48032
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837493
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113173
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413535
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740695
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093008
Ø(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480675
(379.16, 15.97, 292.46) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.609926
(379.16, 15.97, 292.46) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.79399
(379.16, 15.97, 292.46) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 9.222322
(379.16, 15.97, 292.46) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 9.696502
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81491
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34379
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92953
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58164
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33515
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04638
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27186
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09898
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.31398
(379.16, 15.97, 292.46) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 23.9418
(379.16, 15.97, 292.46) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 23.90944
(379.16, 15.97, 292.46) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 23.88181
(379.16, 15.97, 292.46) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 23.85889
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827871
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102724
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402129
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729481
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082141
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468673
(379.16, 15.97, 292.46) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.684479
(379.16, 15.97, 292.46) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.804463
(379.16, 15.97, 292.46) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 9.233879
(379.16, 15.97, 292.46) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 9.709322
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81532
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34428
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93007
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5822
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31255
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.125
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32443
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.85852
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.84196
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.81019
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.78257
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.75907
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.73965
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.72431
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.71303
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.70579
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.7026
(379.16, 15.97, 292.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.70344
