¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
€(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.636765
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.662575
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843132
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.093609
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.370567
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.634683
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.892659
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.238735
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.613952
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.943225
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.327138
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.74784
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.254637
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.744002
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.667202
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.645608
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.634882
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.625864
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.618535
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.612866
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.608906
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.606627
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.606053
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.607101
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.609874
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.614298
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.217715
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.348799
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.48795
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.656246
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836364
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.084593
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.360675
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.631061
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.886036
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.231408
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.614817
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.943324
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.327247
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.751961
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.834436
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.673422
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.611548
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.592581
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.582
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.573107
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.565892
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.560342
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.556484
ß(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.554308
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.553792
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.554953
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.557775
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.562271
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.214287
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.345179
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.483907
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.650232
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.829935
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.075726
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.35095
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.627842
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.879647
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.22434
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.606957
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.943997
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.327928
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.752715
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.806621
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.659629
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.600091
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.581591
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.571111
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.562296
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.555152
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.549728
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.545974
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.543857
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.543395
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.544649
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.547541
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.552125
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.21119
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.341908
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.480448
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.644534
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.823841
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.067008
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.341386
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.625027
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.875923
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.217532
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.599384
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.946382
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.329178
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.7541
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.886739
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.693913
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.628245
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.608651
à(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.598226
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.589506
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.582474
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.577112
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.573437
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.571412
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.571088
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.57243
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.575437
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.580115
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.208424
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.338987
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.47736
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.639147
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818083
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.058437
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331987
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.622615
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.873315
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.21098
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.592099
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.949349
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.331001
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.756119
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.222716
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.803862
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.708918
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.684855
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.674519
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.665939
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.659005
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.653789
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.65027
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.648434
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.648305
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.649818
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.653052
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.657973
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.205988
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.336415
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.474638
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.634076
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.812661
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.050018
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.322754
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.620606
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.871143
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.204688
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.585104
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.952899
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.333394
¾(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.75877
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.215404
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.985658
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00094
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.913216
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.90481
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.897987
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.893053
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.890089
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.889281
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.88993
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.892811
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.897509
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.904251
(327.29, 7.04, 327.75) (344.61, 2.04, 311.20) (0.81, 2.16, 0.81) Human 8.913376
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.203881
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.334189
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.472286
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.629314
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.807571
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.041746
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.313684
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.612607
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.869405
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.198654
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.578395
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.957031
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.33636
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.762053
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.210693
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.977365
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98932
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05633
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11855
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85488
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4922
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43538
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07811
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80214
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31803
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86169
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.202103
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.332312
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.470301
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.624866
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.802815
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.033625
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.304783
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.602807
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.868102
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.192877
§(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.571974
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.96175
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.3399
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.765972
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.223475
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.969392
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25123
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04923
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08889
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82226
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61353
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42974
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01774
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6219
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1298
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.665
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.200654
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.330782
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.468683
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.620727
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.798392
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.025653
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296045
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.593189
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.867233
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.187359
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.565842
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.967054
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.344011
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.770528
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.237143
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.961732
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24548
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04165
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06134
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79191
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72201
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40518
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07834
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44867
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94905
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43718
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86345
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.199533
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.329598
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.467431
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.616899
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.7943
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.017833
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.287475
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.583755
²(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.866798
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.182099
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.559995
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.972945
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.348698
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.775718
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.250676
(327.29, 7.04, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.954387
