¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‰ (401.81, 14.10, 245.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.552464
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.728773
û(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.723923
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.720778
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.719335
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.71959
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.721548
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.725207
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186018
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408816
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656322
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932018
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233038
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562922
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921519
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265598
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642719
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.654707
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.627188
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.601513
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.577659
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.555599
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.535314
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.51678
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.49998
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.484897
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.471517
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.993814
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.985336
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.978621
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.973666
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.970463
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.969012
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.969309
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.971352
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.975149
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.179111
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407416
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661232
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937356
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238914
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569359
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920765
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264759
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641768
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.597126
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.569796
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.544299
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.52061
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.498704
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.478559
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.460155
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.443473
ÿ(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.428496
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.415211
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.851542
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.251925
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.245049
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.239981
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.23672
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.23526
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.235601
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.237742
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.241689
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177646
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412011
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666224
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942799
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244838
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575875
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920238
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264189
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.570961
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.541963
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.514813
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.489487
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.465956
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.444197
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.424187
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.405907
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.389338
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.374462
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.361269
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.842265
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.536737
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.529687
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.524504
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.521181
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.519716
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.520106
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.522353
(401.81, 14.10, 245.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.52646
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181927
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416665
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67125
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948313
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250863
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582449
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920021
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263965
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.517964
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.489151
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.462175
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.437012
ü(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.413631
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.392013
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.372132
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.353971
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.33751
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.322733
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.309625
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.833102
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.813402
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.803727
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.795981
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.790154
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.78624
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.784236
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.784139
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.785952
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186288
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42137
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676376
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953897
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256956
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589162
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920022
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263975
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.46726
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.438624
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.411817
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.386806
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.363572
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.342088
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.32233
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.304283
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.287925
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.27324
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.260217
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.82405
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.755066
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.745455
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.737761
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.731974
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.728088
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.726103
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.726013
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.72782
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.190694
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42614
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681549
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959541
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263144
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595969
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920334
‰ (401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264324
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.418793
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.390326
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.363675
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.338816
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.315719
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.294362
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.274723
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.256783
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.240524
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.22593
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.212986
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.815114
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.699298
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.689748
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.682104
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.676355
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.672501
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.67053
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.670448
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.67225
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195164
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430981
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686816
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965288
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269408
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60285
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920949
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264985
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.372502
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.344197
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.317699
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.292979
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.270016
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.248781
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.229256
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.211419
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.195253
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.180745
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.167876
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.806292
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.646037
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.636544
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.628947
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.623236
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.619408
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.617455
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.617379
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.619176
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198912
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435883
ü(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69214
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971087
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275761
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.6066
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921792
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265914
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.328335
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.300183
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.273831
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.249248
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.226407
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.20529
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.185872
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.168135
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.15206
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.13763
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.124835
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.797584
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.595217
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.58578
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.578229
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.572553
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.568749
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.566813
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.566741
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.568536
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197467
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440825
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697539
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97695
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282186
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607687
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922961
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270494
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.286242
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.258238
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.232023
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.207567
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.184849
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.163841
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.144526
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.126883
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.110894
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.096542
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.083815
(401.81, 14.10, 245.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.788993
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.546782
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.5374
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.529891
(401.81, 14.10, 245.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.524249
