¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
•!(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.482094
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.527612
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.015701
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.574756
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.219573
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59573
î (382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64661
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10024
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07361
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42336
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.202899
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.33706
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.480968
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.635692
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.80245
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.982662
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.177975
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.390319
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.621966
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.875614
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.154487
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.465632
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.808606
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.149125
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.554955
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.04016
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.602803
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.252062
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64693
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69507
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16711
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04412
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36289
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.213694
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.348612
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.493361
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.649016
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.816815
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.998189
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.194812
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.408635
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.641963
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.89753
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.178613
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.493164
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.839223
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.175598
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.583015
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.0653
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.631645
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.285483
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70941
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.745
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20439
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01648
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30428
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.224683
ˆ!(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.360376
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.505983
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.662591
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.831452
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.014017
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.211979
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.427314
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.662363
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.919898
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.206987
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.521279
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.870507
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.202815
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.611804
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.091125
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.661289
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.319855
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77337
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79644
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24308
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99062
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24743
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.235872
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.372355
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.518837
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.676418
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.846365
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.030147
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.229477
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.446363
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.683172
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.942722
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.232912
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.549984
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.902462
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.230784
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.641327
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.117645
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.69174
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.355182
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83882
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8494
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28319
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96653
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15087
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.247258
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.384549
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.531925
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.690499
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.861555
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.046581
…!(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.247313
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.465782
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.704394
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.966993
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.259364
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.579287
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.935098
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.259519
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.671596
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.151623
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.723011
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.391479
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90583
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90399
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32473
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94428
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02169
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.258841
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.396956
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.545244
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.704834
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.877024
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.06332
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.265483
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.485573
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.72603
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.994691
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.28635
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.609193
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.960381
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.289025
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.702616
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.186728
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.755107
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.428755
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97434
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96008
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36771
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92375
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89603
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.270623
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.409578
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.558799
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.719425
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.892772
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.080366
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.283992
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.50574
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.748084
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.01964
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.313874
ù (382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.639712
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.98626
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.319316
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.734399
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.222716
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.788039
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08335
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03004
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01785
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41215
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01055
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77375
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.282605
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.422419
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.57259
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.734273
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.908803
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.097723
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.302845
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.526287
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.775823
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.045069
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.341943
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.670849
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.012931
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.3504
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.766956
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.259599
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.821821
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14305
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08002
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07778
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4581
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10354
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65476
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.294787
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.435474
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.586616
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.74938
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.925115
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.115391
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.322041
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.547214
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.799399
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.070986
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.370561
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.702613
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.040403
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.38229
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.800294
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.297389
å (382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.864002
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20401
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13131
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14171
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56011
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19924
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53908
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.307169
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.448748
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.600879
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.764744
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.94171
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.133371
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.34158
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.569102
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.823414
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.097394
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.399737
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.735009
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.068689
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.414997
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.834424
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.336099
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.908275
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2663
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18402
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20696
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67341
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29773
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42655
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.319751
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.462239
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.615379
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.780368
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.958593
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.151665
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.36147
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.596361
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.847869
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.124298
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.429473
(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.768046
