¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ç(378.40, 15.16, 277.66) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.94288
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28458
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91353
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65434
Ş(378.40, 15.16, 277.66) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 13.38444
(378.40, 15.16, 277.66) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 13.3545
(378.40, 15.16, 277.66) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 13.32729
(378.40, 15.16, 277.66) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 13.30278
(378.40, 15.16, 277.66) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 13.28094
(378.40, 15.16, 277.66) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 13.27728
(378.40, 15.16, 277.66) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 13.26024
(378.40, 15.16, 277.66) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 13.24582
(378.40, 15.16, 277.66) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 13.23401
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.527353
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.724255
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934128
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161248
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407731
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676113
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969358
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291068
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645475
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006541
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35092
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.728027
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181982
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.731134
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30326
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81986
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39333
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03352
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59019
(378.40, 15.16, 277.66) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 14.96696
(378.40, 15.16, 277.66) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 14.93331
(378.40, 15.16, 277.66) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 14.90271
(378.40, 15.16, 277.66) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 14.87513
(378.40, 15.16, 277.66) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 14.85054
(378.40, 15.16, 277.66) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 14.82892
(378.40, 15.16, 277.66) (372.37, 8.79, 247.78) (1.36, 1.29, 1.33) Tools 16.55226
(378.40, 15.16, 277.66) (372.37, 8.79, 247.78) (1.36, 1.29, 1.33) Tools 16.53465
(378.40, 15.16, 277.66) (372.37, 8.79, 247.78) (1.36, 1.29, 1.33) Tools 16.52031
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.531295
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.731485
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.94043
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167389
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414422
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683384
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977369
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299832
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655134
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029829
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376325
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755877
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250959
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808805
İ(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39443
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92068
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50538
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17397
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62694
(378.40, 15.16, 277.66) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 15.11894
(378.40, 15.16, 277.66) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 15.08477
(378.40, 15.16, 277.66) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 15.05368
(378.40, 15.16, 277.66) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 15.02564
(378.40, 15.16, 277.66) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 15.00063
(378.40, 15.16, 277.66) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 14.97861
(378.40, 15.16, 277.66) (372.37, 8.79, 247.78) (1.36, 1.29, 1.33) Tools 16.71915
(378.40, 15.16, 277.66) (372.37, 8.79, 247.78) (1.36, 1.29, 1.33) Tools 16.70117
(378.40, 15.16, 277.66) (372.37, 8.79, 247.78) (1.36, 1.29, 1.33) Tools 16.68649
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.536733
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.739545
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.949135
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175852
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421834
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690875
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985565
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308827
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665059
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053747
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402422
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817663
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321409
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888282
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48815
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02438
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6208
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36273
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96466
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.35134
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.31645
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.2847
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.25604
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.23045
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.20791
(378.40, 15.16, 277.66) (372.37, 8.79, 247.78) (1.36, 1.29, 1.33) Tools 16.89277
(378.40, 15.16, 277.66) (372.37, 8.79, 247.78) (1.36, 1.29, 1.33) Tools 16.8744
(378.40, 15.16, 277.66) (372.37, 8.79, 247.78) (1.36, 1.29, 1.33) Tools 16.85936
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.542437
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.745827
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957972
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.185446
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432248
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700936
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994486
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318012
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67523
Ö(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070743
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429239
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881891
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393422
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.969505
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58453
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13116
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75784
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5586
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31907
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.51667
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.48121
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.44891
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.41975
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.39369
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.37072
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.63482
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.61141
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.548223
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.752048
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.966995
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195177
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44283
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712498
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007117
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330294
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686297
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082294
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483527
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947431
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466942
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05262
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68363
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24103
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93555
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76186
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64435
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.68873
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.65266
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.61979
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.5901
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.56355
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.54011
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.86552
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.84159
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.93587
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.554079
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.758378
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976143
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205101
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45363
Ú(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724244
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019981
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344429
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70188
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097555
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522354
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014332
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542089
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13757
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78555
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37378
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11967
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97294
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72721
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.86779
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.83109
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.79763
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.76738
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.74031
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.71639
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.10555
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.08106
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.17609
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.560029
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764799
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985483
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215203
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464609
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736201
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033051
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358783
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717732
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094363
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429625
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970835
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588306
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22447
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89038
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54137
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31052
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19227
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81204
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 16.05417
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 16.01681
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.98272
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.95189
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.92427
(378.40, 15.16, 277.66) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.89984
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.32372
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.29869
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.31236
Å(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.566051
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.771335
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.993553
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225465
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475758
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748375
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046377
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373436
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733904
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069838
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376533
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86797
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470583
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16318
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97675
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71487
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50847
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42023
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89882
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45888
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38792
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00818
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.71925
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.68005
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.64539
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.61524
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.58956
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.68615
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.572196
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777948
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.000704
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235911
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48712
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760738
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059942
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388307
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750322
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046021
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35084
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767629
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355896
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03092
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.843
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70612
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62458
(378.40, 15.16, 277.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68525
