°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61011
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974691
ﬂ(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59533
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30069
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10921
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03921
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73317
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5212
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28087
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47198
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60957
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.52301
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.47931
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.43997
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.40493
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.37417
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.34765
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.32535
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.545905
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.776255
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.027796
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.303525
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.605379
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.888633
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.198739
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.539616
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425047
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868939
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364073
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919822
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53615
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23326
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0316
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94623
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63429
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39922
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14754
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29894
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38909
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.60532
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.09603
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.96522
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.524988
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.73592
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.982308
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.253577
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55195
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860334
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.167719
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.50547
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384089
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823387
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313167
‹(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862556
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.478
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16699
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95548
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85541
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58393
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28078
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98488
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15018
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15991
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23896
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.95612
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.77102
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.73433
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.507781
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.717284
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.944561
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.204376
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.497732
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.8216
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.137128
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.471813
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343744
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778543
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263081
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.806257
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41923
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10195
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88078
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76659
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53544
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18944
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56965
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00586
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92348
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93556
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.38683
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.54006
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.50842
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.490726
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.698817
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.924505
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.170056
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444374
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.762577
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.106966
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.438641
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303972
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734423
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213787
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750856
€(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35655
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0381
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80753
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67982
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48877
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13809
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1749
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86584
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6936
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64165
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.85751
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.3303
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.30357
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.473823
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.680521
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.904639
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.148415
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.414492
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706004
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050833
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.40595
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264844
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690973
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165308
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696418
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29501
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97463
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73567
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59497
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44395
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08878
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91168
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72992
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45446
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35682
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.35728
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.13295
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.11102
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.457074
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.662395
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.884965
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.126989
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391072
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.680309
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.998395
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.365716
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226286
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648211
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117628
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642902
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23457
€(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90577
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66517
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5121
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3863
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04147
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86136
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59805
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14338
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08078
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.71878
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.67507
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.63632
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.18259
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.96917
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.94761
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.440482
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.644444
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.865483
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.10578
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.367901
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.654892
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.970397
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.318803
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188302
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606112
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070724
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590326
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17516
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83822
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59604
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43111
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29346
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99609
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83089
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4701
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87384
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81316
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.6814
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.7908
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.424045
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.626667
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.846199
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.084792
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.344976
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.629755
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.942718
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.28818
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150939
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564692
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024567
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538602
“(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11681
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77188
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52008
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.352
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20285
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9527
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8067
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26952
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65785
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55366
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.20933
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.407768
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.609066
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.827108
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.06402
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.322295
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.604895
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.915355
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.257923
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114122
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523953
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.979224
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487782
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05954
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7068
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4455
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27469
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11438
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91121
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78399
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21315
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44744
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30204
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.39165
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.591641
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.808217
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.043469
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.299865
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580319
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.888313
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.228031
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077935
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483888
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934617
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437864
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00326
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64294
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37238
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21171
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02806
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8716
