¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ú(435.41, 13.95, 292.72) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.20796
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93157
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50835
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1763
º(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086248
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322918
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580021
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860337
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167058
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504005
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875815
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282664
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697874
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132524
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614879
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15312
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75742
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32402
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83345
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39338
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01164
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7077
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35506
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01514
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74206
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55492
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05996
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57182
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11902
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70516
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26593
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090882
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32791
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58548
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866288
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173571
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511209
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883781
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285609
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712069
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148216
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.632332
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17267
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76961
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35801
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87062
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43427
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05683
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77086
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45949
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12954
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86797
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70368
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26093
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78524
´(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34608
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90102
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43273
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095536
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33295
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590974
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87231
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180173
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518447
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891813
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2887
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724152
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.164282
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650193
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19263
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77087
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36087
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9092
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47671
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10366
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83607
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56729
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24779
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00354
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85775
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46984
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00721
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55677
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06529
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6064
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.100233
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338058
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596508
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878324
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186806
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52574
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899024
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291894
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72773
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18071
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668451
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21304
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77275
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36302
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94917
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52064
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16024
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90335
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67874
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37008
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14712
¶(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01728
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68703
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23166
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71863
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23623
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7872
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104933
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343175
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602081
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884434
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193454
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533114
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902071
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295258
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73144
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197485
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687138
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23398
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7753
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36585
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99053
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56613
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22236
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97281
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79386
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49876
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29568
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18251
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91291
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39128
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88698
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41407
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97538
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1097
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348326
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607698
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89056
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200199
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540489
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90519
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298726
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735279
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214685
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706238
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24785
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77848
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36942
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03142
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61322
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28636
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04442
Â(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8973
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63759
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44938
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37098
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.05664
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.04737
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.04162
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.03939
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.04068
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.0521
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.11447
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353512
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613337
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896726
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206943
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547971
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908464
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302325
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73929
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226725
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725763
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2513
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78234
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37369
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0362
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66753
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35232
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11824
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00283
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84746
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71735
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73275
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.84291
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.83376
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.82808
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.82589
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.82716
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.83846
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119293
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358732
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619028
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902935
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213769
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554716
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911808
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30605
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.743455
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231377
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745667
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25536
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78684
Ä(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37874
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04184
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73963
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45538
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25934
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22581
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11586
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01664
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.65008
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.63758
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.62853
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.62293
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.62076
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.62203
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.6332
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124143
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363985
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62474
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909207
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220662
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557892
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915308
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30993
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.747751
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236167
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766034
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79195
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39602
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07872
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85948
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58942
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41022
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46835
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39569
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37594
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.45263
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.44028
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.43134
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.4258
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.42367
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.42492
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.43597
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129025
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369303
