¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(424.20, 14.87, 247.14) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.105364
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021056
À(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397572
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745827
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.126046
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546233
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07239
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53681
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01085
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62975
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2586
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85171
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91035
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32524
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56703
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82007
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08504
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3627
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80627
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65602
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.94291
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.94141
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.94379
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.95007
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56637
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81181
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077707
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366719
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678581
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017692
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381869
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.728687
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.107332
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522249
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03549
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49615
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96636
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55374
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1891
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63438
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61714
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23026
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49192
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76587
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02884
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30438
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59328
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48837
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.86784
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.86635
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.86872
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.87497
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561087
»(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806075
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071479
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359938
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674493
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016171
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366524
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712016
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089107
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502253
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999153
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45662
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92306
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47938
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1218
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56195
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33667
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12038
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37782
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64774
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93099
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22838
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53599
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83692
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.79719
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.79569
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.79806
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.80428
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555851
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800419
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065356
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353269
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667194
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01077
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35161
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695789
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07138
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482809
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963408
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41815
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88097
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40667
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05663
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49184
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06824
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01447
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26786
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53349
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81215
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10468
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4121
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7354
¿(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81924
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.72937
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.73173
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.73793
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550721
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794829
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059315
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346719
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660033
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002932
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339742
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680481
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054114
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463916
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928221
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38072
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84005
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3442
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99356
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42398
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88907
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86355
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16195
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42347
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69776
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98567
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28811
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60611
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.019
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.66731
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.66966
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.67584
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545654
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78937
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053392
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340239
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652988
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995181
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328733
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668517
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039036
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445518
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894324
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34435
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80026
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30054
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92348
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35839
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81834
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57495
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05994
½(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31754
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58766
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87113
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16882
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48176
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6542
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.60946
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.61179
(424.20, 14.87, 247.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.61796
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448427
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702296
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975442
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273289
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599248
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957401
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352728
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799926
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342587
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.958629
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5468
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03707
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5775
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17608
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447915
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702155
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9753
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273128
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599071
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957232
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352516
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790931
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323678
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.937078
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54011
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02971
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56938
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16708
(423.47, 14.84, 247.00) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.01291
(423.47, 14.84, 247.00) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 12.97389
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445388
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702058
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9752
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273006
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598933
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957068
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352345
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790736
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.304719
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915483
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53405
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02307
Å(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56205
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15895
(423.47, 14.84, 247.00) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 12.64606
(423.47, 14.84, 247.00) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 12.72052
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442601
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699508
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975109
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272933
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59884
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956966
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352233
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790615
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285732
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89386
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52866
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01714
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55551
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1517
(423.47, 14.84, 247.00) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 12.30169
(423.47, 14.84, 247.00) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 12.68421
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43982
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696491
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975072
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272866
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598773
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95692
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352169
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790535
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279402
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872196
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5239
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01192
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54975
(423.47, 14.84, 247.00) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 12.13028
(423.47, 14.84, 247.00) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 12.10474
(423.47, 14.84, 247.00) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.53765
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437036
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69348
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972601
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272862
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598762
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956881
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352131
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790524
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279369
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850498
(423.47, 14.84, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5198
