¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ğ(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.105662
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.537249
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.739051
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.957324
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.205289
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.500288
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.833017
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.259509
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.869619
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.59241
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.696664
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23178
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87032
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.96204
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.891016
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.989186
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.095055
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.207541
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.327247
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.454858
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.591148
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.732895
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.872517
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.021636
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.181211
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.352339
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.538545
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.740447
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.958831
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.206825
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.501978
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.838555
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.265771
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.877675
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.596515
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.702703
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24283
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90155
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.98235
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.891244
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.989865
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.095775
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.208303
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.328057
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.45572
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.592067
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.733996
é(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.873687
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.022882
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.182542
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.353765
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.540406
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.74245
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.960995
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209009
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.504379
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.844801
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.272833
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.886386
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.601361
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.70965
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.255
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93414
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.00438
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.89172
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.990793
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.096756
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.209345
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.329163
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.456898
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.593323
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.735507
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.875295
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.024595
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.184372
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.355723
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.54283
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.745062
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.963815
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.21184
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.50749
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.851754
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.280694
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.895755
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.606948
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.717505
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26828
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.96809
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.02812
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.892445
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.991969
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.098002
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.210665
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.330567
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.458391
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.594914
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.737432
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.877342
è(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.026776
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.186701
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.358216
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.545821
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.748283
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967294
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.21532
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511316
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.859419
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.289362
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.905785
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.613279
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.726272
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28269
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.00343
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.05359
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.893419
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.993393
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.099512
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.212265
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.332267
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.4602
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.596844
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.739768
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.879827
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.029426
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.18953
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.361458
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.549379
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.752114
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.971432
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.21945
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.515859
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.8678
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.29884
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.916479
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.620355
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.735954
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29822
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.04016
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.07505
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.894953
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.995067
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.101283
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.214145
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.334263
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.462325
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.59911
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.742518
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.882753
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.032544
ğ(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.192861
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.365299
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.553505
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.756558
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.976233
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.224232
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.521117
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.876897
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.309132
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.927839
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.629277
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.746554
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31489
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.0783
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10166
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.896773
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.996989
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.10332
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.216304
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.336558
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.464767
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.601714
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.745683
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.886119
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.036132
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.196693
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.36967
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.558201
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.761616
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.981697
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.22967
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.527096
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.886717
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.320242
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.936994
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.63989
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.758076
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33269
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11786
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82447
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.898827
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.999163
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.10562
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.218745
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.33915
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.467526
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.604658
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.749265
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.889929
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.040192
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.201029
ó(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.374574
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.563469
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.767292
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.987827
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.235762
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533798
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.897264
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.332178
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.946752
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.651467
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.770524
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35165
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.15886
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55797
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.901118
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.001585
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.108185
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.221465
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.342042
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.470604
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.607939
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.753261
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.894181
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.044724
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.205871
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.380012
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.56931
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.773585
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994627
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242513
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541224
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.908539
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.344941
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.957319
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.664007
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.783901
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37176
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.20131
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30173
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.903646
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.004258
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.111016
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.224468
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.345232
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.474
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.611561
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.757678
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.898879
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.049733
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.211221
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.385985
ñ(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.575731
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.780502
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.0021
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.249928
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.549381
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.920553
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.358541
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.968703
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.677521
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.798219
(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39303
