¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ï(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308857
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672997
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.34177
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.317266
ì(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.294518
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.273502
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.254199
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.807651
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.659537
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.69617
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.98467
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05883
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34174
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.86199
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.84843
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.83896
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.83356
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.83222
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.83495
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.84173
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.85259
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118016
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353578
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609333
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887927
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192552
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507946
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853069
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234755
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671049
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.184106
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.160047
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.137709
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.11707
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.101139
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.814584
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.667895
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.70644
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.99758
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33642
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.2492
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.23195
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.21867
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.20934
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.20397
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.20253
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.20503
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.21147
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.22186
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120976
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356785
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612808
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891731
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196706
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514928
ò(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860751
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241618
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.05918
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.033828
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.010191
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.988245
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.967969
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.107022
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.821568
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.676313
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.71678
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.0106
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.68018
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.65944
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.64256
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.62955
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.62037
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.61502
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.61349
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.6158
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.62192
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.63188
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.123955
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360019
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616336
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895603
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200921
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522026
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86858
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250268
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.915393
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.890475
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.867243
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.845671
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.825739
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.112947
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.828598
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.684791
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.7272
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.0237
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.13843
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.11456
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.09197
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.0774
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.06836
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.06304
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.06145
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.06357
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.06941
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.07897
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.126992
ò(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36328
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619915
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899503
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205159
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529296
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876543
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259074
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.778133
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.753631
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.730784
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.709571
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.68997
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.118909
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.835674
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.693325
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.73769
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.03691
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.61866
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.59882
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.58264
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.57011
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.56121
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.55593
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.55427
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.55623
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.56181
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.57101
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.130075
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366622
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623535
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903448
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209502
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536703
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884699
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.672773
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.647015
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.62291
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.600434
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.579564
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.560277
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.124907
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.842796
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.701916
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.74825
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.0502
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.12982
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.1104
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.09455
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.08225
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.07348
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.06825
ö(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.06654
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.06835
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.07368
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.08255
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133182
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369982
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627185
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9074
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213885
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544263
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892986
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.547033
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.521684
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.497959
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.475837
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.455295
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.521335
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.130944
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.849962
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.710562
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.75888
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.06359
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.66934
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.65033
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.63479
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.62271
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.61408
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.60889
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.60713
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.60881
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.61392
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.62247
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136326
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373413
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630892
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911463
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218312
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551966
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901432
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.426772
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.401811
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.378451
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.356668
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.336439
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.526516
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.137014
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.857172
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.719255
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.76958
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.07706
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.23494
ó(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.21631
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.20108
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.18921
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.18071
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.17557
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.17377
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.17533
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.18023
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.18849
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.139506
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376876
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634656
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91559
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22281
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559803
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.33787
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.31168
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.287095
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.264085
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.242626
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.222698
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.531726
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.143119
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.864422
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.728006
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.78034
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.09062
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.82459
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.80633
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.79138
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.77972
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.77135
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.76625
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.76443
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.76587
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.77058
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.77856
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142725
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380375
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638466
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919714
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227352
(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565141
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.227288
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.201483
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.177255
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.15458
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.133433
(434.90, 14.07, 303.81) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.113793
