¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
’(378.97, 15.97, 287.80) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 19.47621
£(378.97, 15.97, 287.80) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 21.20921
(378.97, 15.97, 287.80) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 21.16978
(378.97, 15.97, 287.80) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 21.14977
(378.97, 15.97, 287.80) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 21.13391
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.960085
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.17946
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.4169
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.674669
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.955517
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.259064
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.591865
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452315
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877335
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337206
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849352
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41846
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04373
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75133
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55566
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39416
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37926
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16915
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24206
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37247
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34807
(378.97, 15.97, 287.80) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 21.3707
(378.97, 15.97, 287.80) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 21.33373
(378.97, 15.97, 287.80) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 21.30103
(378.97, 15.97, 287.80) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 21.27256
(378.97, 15.97, 287.80) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 21.24326
(378.97, 15.97, 287.80) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 21.2231
(378.97, 15.97, 287.80) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 21.20712
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.956487
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.175573
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.412689
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.670094
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.950585
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.253673
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.585944
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444992
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870391
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329489
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840745
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41343
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0406
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74552
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54371
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32232
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29635
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12429
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06154
«(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47205
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44391
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49269
(378.97, 15.97, 287.80) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 21.40198
(378.97, 15.97, 287.80) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 21.3691
(378.97, 15.97, 287.80) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 21.34047
(378.97, 15.97, 287.80) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 21.32143
(378.97, 15.97, 287.80) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 21.30112
(378.97, 15.97, 287.80) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 21.28499
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952976
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171779
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408579
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.665626
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.945786
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.248422
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05076
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437908
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863692
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322065
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832447
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40411
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03611
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73562
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53239
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25365
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2153
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08251
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88656
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57479
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55677
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78709
(378.97, 15.97, 287.80) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 22.68781
(378.97, 15.97, 287.80) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 22.65287
(378.97, 15.97, 287.80) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 22.62245
(378.97, 15.97, 287.80) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 21.40436
(378.97, 15.97, 287.80) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 21.38388
(378.97, 15.97, 287.80) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 21.3676
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.949547
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.168077
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.404567
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.661264
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.941113
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.243314
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044518
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431005
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857254
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3149
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824478
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39646
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02785
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72625
µ(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52167
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25574
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13611
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04272
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82316
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86383
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72573
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11535
(378.97, 15.97, 287.80) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 22.76982
(378.97, 15.97, 287.80) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 22.73467
(378.97, 15.97, 287.80) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 22.70405
(378.97, 15.97, 287.80) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 22.67793
(378.97, 15.97, 287.80) (373.77, 8.79, 247.86) (1.36, 1.29, 1.33) Tools 24.06547
(378.97, 15.97, 287.80) (373.77, 8.79, 247.86) (1.36, 1.29, 1.33) Tools 24.0472
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.946203
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164464
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.400656
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.657013
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.936439
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687799
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038393
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424267
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850918
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308053
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.817518
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39335
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02515
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71738
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51155
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25902
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05867
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00488
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78123
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68447
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90044
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45626
(378.97, 15.97, 287.80) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 22.85691
(378.97, 15.97, 287.80) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 22.82153
(378.97, 15.97, 287.80) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 22.7907
(378.97, 15.97, 287.80) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 22.76439
(378.97, 15.97, 287.80) (373.77, 8.79, 247.86) (1.36, 1.29, 1.33) Tools 24.15712
(378.97, 15.97, 287.80) (373.77, 8.79, 247.86) (1.36, 1.29, 1.33) Tools 24.13869
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.942945
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.160944
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.396842
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.652871
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.931659
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682405
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032513
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417779
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843644
Ä(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301651
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815063
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39057
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02535
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70907
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50206
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26342
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02449
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96896
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74144
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65001
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08113
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81044
(378.97, 15.97, 287.80) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 22.94917
(378.97, 15.97, 287.80) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 22.91356
(378.97, 15.97, 287.80) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 22.88251
(378.97, 15.97, 287.80) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 22.85599
(378.97, 15.97, 287.80) (372.37, 8.79, 247.78) (1.36, 1.29, 1.33) Tools 24.31548
(378.97, 15.97, 287.80) (372.37, 8.79, 247.78) (1.36, 1.29, 1.33) Tools 24.29682
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939771
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.157518
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393131
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.648838
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358097
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677157
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026721
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411427
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836631
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299685
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812879
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38814
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02614
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70237
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49314
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26898
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0307
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93495
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.110209
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.051915
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.996104
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.942708
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.891666
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.842919
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.796407
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.772221
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.833847
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.898102
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.936346
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.154183
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.389519
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.644914
í(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353449
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67204
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021183
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405274
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833554
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298008
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81098
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38603
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.71389
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.477767
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.446508
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.38773
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.38337
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.02402
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.114191
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.055872
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.000032
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.946594
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.89551
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.846721
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.800172
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.755807
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.713577
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.673435
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.931886
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.150943
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.386007
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05741
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348928
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667104
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015747
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402038
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830918
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296554
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809404
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38422
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.65624
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.484212
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.452927
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.21868
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.18911
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.03081
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.120018
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.061633
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.005734
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.952257
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.90112
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.852272
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.805665
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.761247
(378.97, 15.97, 287.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.718965
