¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.984579
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.85448
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.056942
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.275177
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.527047
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.741563
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.965173
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.205578
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.475384
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.874456
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.404242
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.915792
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.561284
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19402
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8538
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19753
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88888
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04829
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79371
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97796
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95558
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.478562
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.653238
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.840596
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.042016
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259088
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.507749
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.724975
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.947401
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.186495
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.447592
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.828412
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.351664
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.869013
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.507374
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16102
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81631
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05237
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67861
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95841
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79264
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81246
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90803
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.466706
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.640551
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.82699
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02739
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.243326
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.488768
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708927
˜(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.930213
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.168039
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424268
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.782971
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.299817
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.825249
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.454294
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12887
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77981
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90911
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47202
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87159
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72606
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54234
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86436
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.74364
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.455085
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.628119
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.813661
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.013064
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.22789
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.470104
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.693416
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.913603
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.150209
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.405079
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.738131
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.2487
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.796786
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.402035
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09755
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74427
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76779
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2691
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75706
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60139
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28461
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6696
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42801
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.92034
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.443703
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.615943
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.800608
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.999039
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.212781
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.451756
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67844
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.897567
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.132999
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.386561
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.693889
¥(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.198303
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.769077
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.350594
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06462
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23264
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62836
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06977
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61543
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33508
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04275
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38608
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12451
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7223
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.432558
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.604023
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787832
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.985312
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.197997
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.433724
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.663993
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.882102
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.116404
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.368709
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.661672
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.148623
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.718278
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.29996
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00585
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15911
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49083
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87403
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47784
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0769
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80883
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19558
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83263
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53201
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.80746
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.421573
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.592357
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.77533
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.971883
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183535
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.416006
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.650074
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.867201
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.100417
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.351514
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.63473
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.099654
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.662099
®(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.25013
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.948061
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08774
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35522
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6818
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34418
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82652
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58247
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49705
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58188
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30689
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6205
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9028
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.410659
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.580946
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.763103
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.958751
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.169395
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.398602
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.636676
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.852863
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.085037
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.334974
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.608457
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.051393
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.606777
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.201091
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47282
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01842
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22151
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49308
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21439
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58367
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3695
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.395
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39635
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01901
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.44102
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7192
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.399959
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.569788
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.751147
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.945914
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155577
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381854
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623799
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.839084
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070257
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.319082
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.587594
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.003829
¼(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.552306
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.152839
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35997
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95119
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08971
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30778
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11508
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3937
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1735
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29592
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21792
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80249
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.2688
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53813
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81791
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.389469
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.558881
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.739465
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.93337
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.142076
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.367284
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.611438
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.825858
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.056074
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.303835
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.571158
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.956962
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.498674
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.105365
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25029
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8602
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95979
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12591
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09008
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34867
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98364
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1997
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04626
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62203
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.07936
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36095
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.63667
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.92367
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.379193
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.548229
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.728055
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.921123
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128894
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353062
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.599591
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.813183
Ç(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.042484
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.289227
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.555414
(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.910785
