¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.734009
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08732
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79818
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85826
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16119
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72552
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58502
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89664
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03989
(399.31, 14.17, 244.30) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 15.67811
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.4283
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.33806
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.33069
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.47769
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.246105
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.43528
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.638871
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.859472
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.096041
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352374
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635943
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.94884
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.285463
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.654281
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.064118
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.524001
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.039777
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.622575
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28874
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05694
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96377
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80117
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08507
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62373
(399.31, 14.17, 244.30) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 16.89751
(399.31, 14.17, 244.30) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 16.87246
(399.31, 14.17, 244.30) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.23164
(399.31, 14.17, 244.30) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 15.73517
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.44686
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.35639
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.44157
(399.31, 14.17, 244.30) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.06745
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.241238
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.429959
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.633096
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.853208
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.088428
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.344073
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.627311
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.93934
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.273065
ƒ(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.640557
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.04884
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.507372
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.020691
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.600204
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26386
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02723
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92893
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74808
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01064
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52446
(399.31, 14.17, 244.30) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 16.58491
(399.31, 14.17, 244.30) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 16.56051
(399.31, 14.17, 244.30) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 15.92506
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.62532
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.4683
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.41868
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.55706
(399.31, 14.17, 244.30) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 14.86288
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.236467
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.424726
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.627438
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.846823
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.080974
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.335948
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.618853
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.929604
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260933
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.627131
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.033895
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.491109
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.002034
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.578344
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23955
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99818
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89488
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69632
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93797
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4407
(399.31, 14.17, 244.30) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 16.63806
(399.31, 14.17, 244.30) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 16.48338
(399.31, 14.17, 244.30) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 15.99033
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.58771
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.49266
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.52917
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.67732
(399.31, 14.17, 244.30) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 14.90987
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.231792
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.419601
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.621897
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.840111
ö(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.073682
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.32804
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.610572
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.918835
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.24907
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.614001
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.019285
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.475193
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.983808
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.556996
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21581
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96979
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86156
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83362
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86701
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35984
(399.31, 14.17, 244.30) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 16.84121
(399.31, 14.17, 244.30) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.23679
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.99889
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.61535
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.53906
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.65186
(399.31, 14.17, 244.30) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.0544
(399.31, 14.17, 244.30) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 14.96936
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.227214
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.414585
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.616473
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.833547
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.066552
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320639
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.602463
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.908305
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.237473
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.601169
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.005382
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.459394
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.966008
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.536158
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19262
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94206
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82439
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78814
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79771
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28108
(399.31, 14.17, 244.30) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.05295
(399.31, 14.17, 244.30) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.27014
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.74596
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.646
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.63218
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.77955
(399.31, 14.17, 244.30) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.11209
â(399.31, 14.17, 244.30) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.1951
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.222733
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.409677
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.611167
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.82713
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.059584
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.313399
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594534
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.898017
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.226141
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.588635
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.991836
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.443967
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.948637
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.515826
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16999
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91498
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78812
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74383
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73002
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20451
(399.31, 14.17, 244.30) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.72506
(399.31, 14.17, 244.30) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.34817
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.78008
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.67967
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.76239
(399.31, 14.17, 244.30) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.26596
(399.31, 14.17, 244.30) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.33724
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.218348
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.404878
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.605979
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.820863
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.052778
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.306318
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.586778
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.887968
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.215076
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.576396
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.978608
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.428916
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.931688
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.496166
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14792
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88854
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75178
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70067
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80729
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13009
(399.31, 14.17, 244.30) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.57654
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.03639
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.81731
Ù(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.7585
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.89784
(399.31, 14.17, 244.30) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.48832
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.214061
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.400189
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.600911
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.814744
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.046133
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.299397
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.579199
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.87816
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.204277
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.564454
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.965703
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.414238
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.915165
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.477364
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1243
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86276
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71586
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65866
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75558
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05544
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6668
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.96346
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.85769
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.889
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.03872
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.209873
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.395609
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.595952
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.808775
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.039651
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.292639
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.571797
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.868591
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.193748
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.552808
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.953117
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.399934
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.898861
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.459036
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10074
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83761
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68088
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61771
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70528
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97939
(399.31, 14.17, 244.30) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 16.17319
(399.31, 14.17, 244.30) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.91767
(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.91982
Ò(399.31, 14.17, 244.30) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.03257
(399.31, 14.17, 244.30) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.97287
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.205783
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.391141
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.590576
