¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ú(443.57, 14.02, 269.40) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 13.64671
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41562
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93332
ó(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36091
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79025
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25578
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30183
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.80863
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.77657
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.74716
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.72035
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.69612
(443.57, 14.02, 269.40) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 15.58473
(443.57, 14.02, 269.40) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 15.95345
(443.57, 14.02, 269.40) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 17.06918
(443.57, 14.02, 269.40) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 17.67974
(443.57, 14.02, 269.40) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 17.8852
(443.57, 14.02, 269.40) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 17.6846
(443.57, 14.02, 269.40) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 17.01441
(443.57, 14.02, 269.40) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 15.93193
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396031
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828093
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305456
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.822193
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40186
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97283
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39743
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82971
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29858
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.64214
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.71325
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.73508
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.71176
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.63646
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.48357
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.32545
(443.57, 14.02, 269.40) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 15.39212
(443.57, 14.02, 269.40) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 16.22525
(443.57, 14.02, 269.40) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 16.72242
(443.57, 14.02, 269.40) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 16.87831
(443.57, 14.02, 269.40) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 16.69826
(443.57, 14.02, 269.40) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 16.12984
(443.57, 14.02, 269.40) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 15.98521
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386403
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817399
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294162
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809562
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38763
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01288
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43477
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8701
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3424
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.71576
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.79477
‚ (443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.82311
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.80507
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.73464
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.5873
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.26022
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.97909
(443.57, 14.02, 269.40) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 15.73689
(443.57, 14.02, 269.40) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 16.03578
(443.57, 14.02, 269.40) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 16.03264
(443.57, 14.02, 269.40) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 16.03262
(443.57, 14.02, 269.40) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 16.03573
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 18.15848
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376411
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806291
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282506
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796527
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37294
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02372
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47218
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90869
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38225
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.79109
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.87955
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.91477
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.90235
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.83711
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.69571
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.68862
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.68609
(443.57, 14.02, 269.40) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 15.12099
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.11864
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.11555
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.11559
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.37257
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 17.10843
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366053
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794789
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270458
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.783657
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36051
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01193
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50307
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.62252
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.58595
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.86925
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.96768
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.01018
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.00371
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.43956
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.41736
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.48578
ö(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.75725
(443.57, 14.02, 269.40) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 15.18069
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.1827
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.18913
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355331
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782886
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258458
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.774712
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35043
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00052
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53474
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.58596
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.42213
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.31874
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.26776
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.2539
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.26603
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.32491
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.40452
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.56525
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.83099
(443.57, 14.02, 269.40) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 15.24381
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.25682
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344266
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770586
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244721
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765322
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33987
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98852
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54719
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.71185
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.52793
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.4141
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.36255
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.34255
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.3551
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.40967
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.48812
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.64775
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.9074
(443.57, 14.02, 269.40) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 18.17288
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 18.92194
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 18.58532
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 17.39786
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.33809
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332839
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757895
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230561
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755522
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32881
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97599
û(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54346
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.84365
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.6383
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.51339
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.46124
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.43473
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.44774
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.49772
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.57759
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.73337
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.98653
(443.57, 14.02, 269.40) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 17.50174
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 18.16221
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 18.36784
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 18.28413
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 17.86824
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.89244
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.41349
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321048
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74483
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215992
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742795
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3173
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96293
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53999
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.98164
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.75342
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.61844
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.564
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.53057
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.54406
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.58918
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.67054
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.8222
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.06846
(443.57, 14.02, 269.40) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 16.91734
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 17.46393
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 17.64313
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 17.5641
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 17.20822
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.48273
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308949
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731386
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20099
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725969
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30528
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94933
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53673
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08788
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.87351
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.73616
ş(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.67095
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.6302
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.64419
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.68415
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.76707
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.91434
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.15327
(443.57, 14.02, 269.40) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 16.37218
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.82007
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.97649
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.9019
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.58579
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.56592
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296506
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.717592
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185599
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708685
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29284
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93519
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53372
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08458
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.99876
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.85892
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.78227
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.73376
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.74828
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.78274
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.86731
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.00991
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.24104
(443.57, 14.02, 269.40) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 16.17082
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.64417
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.64156
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.6422
(443.57, 14.02, 269.40) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.64608
(443.57, 14.02, 269.40) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 17.81383
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283738
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703428
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169777
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690952
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27705
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92054
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53097
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08154
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 12.1357
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.98695
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.89813
(443.57, 14.02, 269.40) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.84612
