¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
— (436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.041859
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.890904
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.869772
‡ (436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.088353
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.341328
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22542
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4604
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715185
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992313
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294757
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613171
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958344
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302074
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640464
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009441
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413194
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849041
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.979776
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.92791
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.878498
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.152449
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.115406
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.080266
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.046991
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.015546
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.985896
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.958011
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.93186
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.907419
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.884659
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.863556
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.069311
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.082172
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226971
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462078
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717009
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994294
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296947
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619437
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965196
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284389
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621229
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988465
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390276
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831711
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.973637
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.92182
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.872454
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.147474
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.110468
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.075362
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.04212
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.010708
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.981088
ˆ (436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.953232
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.927109
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.902694
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.879959
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.858883
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.052054
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.2623
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228599
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463861
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718903
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996359
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299199
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625831
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95851
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267219
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602539
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968108
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.367962
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807199
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.969516
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.917731
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.868396
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.144136
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.107153
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.07207
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.038851
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.007459
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.97786
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.950024
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.92392
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.899523
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.876805
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.855745
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.036564
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.326539
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230247
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465645
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720849
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998512
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301538
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632388
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943102
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250514
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584442
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948343
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346362
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.783408
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.967407
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.915639
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.866322
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.142427
Œ (436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.105456
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.070387
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.037178
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.005797
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.976209
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.948382
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.922289
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.8979
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.875191
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.85414
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.02282
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.324845
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234954
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470183
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725206
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002547
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305269
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636898
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928731
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234326
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566851
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929155
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325361
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760376
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.967311
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.915545
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.866226
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.142349
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.105378
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.07031
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.037102
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.005722
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.976134
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.948307
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.922215
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.897826
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.875118
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.854067
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.010813
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.324768
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239766
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475363
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730844
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008699
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311988
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637888
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942071
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245624
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575087
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933758
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325674
– (436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755504
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.969227
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.917446
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.868114
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.143902
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.106921
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.071839
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.038621
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.007231
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.977634
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.949799
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.923696
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.8993
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.876584
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.855526
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.000525
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.326305
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244641
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48063
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736542
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014943
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318796
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635979
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955831
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260557
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591251
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95138
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344913
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77667
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.973155
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.921343
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.871981
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.147085
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.110081
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.074979
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.041739
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.010328
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.980711
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.952858
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.926738
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.902324
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.879591
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.858516
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.991946
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.32946
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249543
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485991
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74234
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021242
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325697
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634361
˜ (436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967115
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275939
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607971
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969608
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36484
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798523
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.979102
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.927242
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.877835
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.151903
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.114864
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.079728
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.046457
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.015016
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.98537
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.957486
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.931339
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.906899
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.884142
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.863044
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.98507
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.077045
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254554
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491385
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748203
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027618
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32829
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632889
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965515
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291839
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625257
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988411
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385398
(436.85, 13.84, 291.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821096
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.987073
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.93515
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.885681
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.158361
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.121276
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.086096
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.052781
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.021297
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.991611
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.963691
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.937507
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.913033
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.890242
(436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.869111
