¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(418.49, 14.76, 248.42) (395.65, 8.16, 250.76) (0.81, 2.16, 0.81) Human 9.651917
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97227
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83677
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84952
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.17133
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.14447
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.12028
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.09872
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.07978
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.06344
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.68159
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.75963
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.75051
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.74409
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.74035
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.73929
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.74091
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.625237
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.83892
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.070986
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.323311
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.596174
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.897898
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.23003
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.600072
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.023745
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.499851
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.019679
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.603685
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98957
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85699
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87574
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.08115
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.05449
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.03048
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.00908
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.99029
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.97407
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.33622
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.93096
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.90696
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.88575
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.86731
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.85161
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.83864
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.630394
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.844328
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.07686
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.329949
¯(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.603517
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.905851
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.238799
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.609109
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.033499
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.510835
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.033204
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2614
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00701
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87734
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89982
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.99471
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.96824
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.9444
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.92317
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.90451
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.89067
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.1961
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.63133
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.3243
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.30192
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.2824
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.2657
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.25182
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.635614
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.849794
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.0828
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.336422
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.61099
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.913892
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.247671
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.618232
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.043322
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.521897
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.046896
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27653
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0246
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89786
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92409
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.91191
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.88563
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.86196
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.84087
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.82235
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.09883
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.08508
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.75331
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.73963
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.61712
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.52575
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.52476
¥(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.69338
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.640899
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.85532
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.088803
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.342967
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.618555
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.922023
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.256642
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.627442
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.053215
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.533037
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674406
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29588
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0423
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91854
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94854
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.34019
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.86266
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.8235
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.81902
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.03472
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.01849
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.00484
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.84035
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.83822
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.06332
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.93782
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.21357
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.21943
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.646245
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.860902
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.094868
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.349579
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.626209
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.930241
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.265709
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.63687
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.063168
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.544252
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688112
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31597
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06015
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93937
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97321
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11363
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.02163
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.99774
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.97646
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.95776
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.01807
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.23724
¨(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.90255
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.17286
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.54271
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.4086
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.2797
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.15581
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.651653
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.866541
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.100996
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.356261
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.633953
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938547
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.274875
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.647033
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.073187
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153062
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702003
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33625
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07812
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96036
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99805
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.143
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.85285
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.10314
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.22947
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.28785
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.60447
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.59023
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.4771
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.86741
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.46862
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.657123
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.872236
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.107184
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363009
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.641786
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.946938
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.284135
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.657303
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.083267
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165552
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716129
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35672
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09742
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98153
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02309
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17287
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.93629
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.03169
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.27721
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.27105
®(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.53032
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.51617
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.8602
(418.49, 14.76, 248.42) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 23.62097
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.44971
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.39164
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.662652
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.877986
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.113433
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.369824
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.649704
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.955413
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.293491
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.667681
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665684
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178236
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730411
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37735
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1212
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00282
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04832
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20315
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.86862
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.96352
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.22067
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.20166
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.45959
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.44552
(418.49, 14.76, 248.42) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 23.89989
(418.49, 14.76, 248.42) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 23.76932
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.9445
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.668241
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.88379
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.119743
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.376704
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.657545
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.963972
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.302939
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.678164
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676591
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191083
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746841
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39822
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14521
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02426
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07371
(418.49, 14.76, 248.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23389
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.8272
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.80371
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.78279
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.76442
¶(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.11925
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.10555
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.18812
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.16032
(418.49, 14.76, 248.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.13519
