¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
† (392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289144
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443022
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849536
€ (392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304678
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78692
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313477
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.618572
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.616908
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.502368
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.484189
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.443969
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.433954
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.544866
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.535923
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.528276
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.521915
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.516837
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.513036
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.510508
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.50925
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.509261
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.510541
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.513092
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.516916
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.522017
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.174081
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437112
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726889
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054421
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416975
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820427
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271973
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755102
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280963
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87937
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.181565
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.183102
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.462187
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01473
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71433
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.962533
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.802358
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.650654
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.506486
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.499774
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.495974
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.493444
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.492181
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.492184
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.493452
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.495988
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.499794
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.504873
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157086
İ(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41855
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705659
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03097
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390915
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791346
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239315
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723845
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248643
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.842587
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52226
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.842251
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.86645
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98862
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6853
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60376
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.456358
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.275611
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.10477
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.94309
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.7899
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.644285
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.505989
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.476454
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.477711
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.480234
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.484022
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.489082
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140136
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400023
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684425
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00751
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364942
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762334
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206778
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695289
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214678
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798472
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47668
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29296
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25902
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96359
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6574
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48747
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.32633
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.032221
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.825673
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.630929
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.447062
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.273229
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.353346
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.304387
Ü(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.804542
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.663662
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.529778
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.474627
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.123218
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381552
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664025
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984117
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33895
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733372
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173649
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66088
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172746
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750963
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42916
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24117
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20291
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93955
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63071
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36986
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.21162
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.966825
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.711628
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.472158
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.247069
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.357964
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.307496
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.259123
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.231945
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.270034
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.33996
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.412704
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106327
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363088
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643791
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960752
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312849
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702258
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137156
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623965
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131187
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703835
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38175
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18966
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14684
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91657
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60827
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25106
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.09629
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.241587
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.313541
Ï(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.263649
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.215832
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.211124
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.269297
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.33921
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.411937
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089475
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344718
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623667
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935918
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283705
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669814
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100801
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584922
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089951
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657153
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33449
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13841
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09089
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89464
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58892
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39172
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.9804
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.96789
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.271095
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.221751
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.179594
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.20276
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.269976
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.3399
(392.22, 13.97, 249.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.019137
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072659
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325422
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60113
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9097
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254722
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637546
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064686
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544189
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049072
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61086
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2874
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08745
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03507
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87368
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57057
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37111
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.864
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.80294
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.281497
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.230576
Õ(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.181752
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.16185
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.204819
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.272072
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.342037
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.054045
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304801
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578547
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883631
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225859
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60542
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028753
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503685
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008529
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565009
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24051
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03677
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9794
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85379
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55328
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35166
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.74716
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.63772
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.242345
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.191932
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.1436
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.145576
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.208271
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.275589
(392.22, 13.97, 249.02) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.345623
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035255
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284286
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556112
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857666
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197095
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573454
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992962
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463442
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968355
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519564
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19376
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98641
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92387
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83487
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53699
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33341
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.62993
