¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
’(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.334188
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80221
‹(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87157
(375.80, 14.72, 295.86) (397.88, 8.63, 314.36) (0.81, 2.16, 0.81) Human 12.65455
(375.80, 14.72, 295.86) (397.88, 8.63, 314.36) (0.81, 2.16, 0.81) Human 12.57034
(375.80, 14.72, 295.86) (397.88, 8.63, 314.36) (0.81, 2.16, 0.81) Human 12.55807
(375.80, 14.72, 295.86) (397.88, 8.63, 314.36) (0.81, 2.16, 0.81) Human 12.54896
(375.80, 14.72, 295.86) (397.88, 8.63, 314.36) (0.81, 2.16, 0.81) Human 12.54264
(375.80, 14.72, 295.86) (397.88, 8.63, 314.36) (0.81, 2.16, 0.81) Human 12.53902
(375.80, 14.72, 295.86) (397.88, 8.63, 314.36) (0.81, 2.16, 0.81) Human 12.53824
(375.80, 14.72, 295.86) (397.88, 8.63, 314.36) (0.81, 2.16, 0.81) Human 12.54027
(375.80, 14.72, 295.86) (397.88, 8.63, 314.36) (0.81, 2.16, 0.81) Human 12.54512
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.705162
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.862442
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.031615
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.214039
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.411281
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.623092
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.852373
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.102383
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.376009
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.676719
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.018367
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95268
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411211
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927678
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490996
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13218
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86854
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7532
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81326
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12556
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74965
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95009
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95561
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.697346
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.854054
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.022592
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.204305
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.400752
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.611101
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.839334
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.088156
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.360425
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.659829
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.000417
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931259
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.387167
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899154
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458612
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09518
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82591
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70539
ğ(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75634
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06844
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68829
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86831
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00312
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.689685
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.845833
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.013749
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.194768
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.390208
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.599362
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.826571
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.074234
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.345178
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643948
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.982843
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.35968
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363657
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871252
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426969
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05908
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78434
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65868
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70081
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0034
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62862
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76861
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9702
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.682181
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.837781
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.005088
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.18543
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.379605
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.587873
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.814085
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.060613
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.330265
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.628426
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.965644
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.340525
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340612
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843936
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396103
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02387
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74377
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61311
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6467
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93996
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56467
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67128
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83247
Ø(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.674832
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.829897
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.996611
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.176289
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.369233
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.576634
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.801871
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.047295
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315685
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.613236
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.948821
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.32179
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.738528
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817307
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365969
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989489
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70423
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56869
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59396
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87807
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4875
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5763
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69851
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.667639
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.822182
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.988315
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.167345
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.35909
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.565647
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.789932
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.034277
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301439
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.59838
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.932371
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.303476
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.71801
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791313
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336563
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955996
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66571
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52534
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54255
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81772
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41234
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48355
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56825
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.660603
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.814634
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.9802
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.158598
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.349175
Ô(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.554908
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.778266
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021561
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.287525
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.583855
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.916292
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.28558
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.697969
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.161075
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307895
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923349
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62816
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48312
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49247
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75893
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33913
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39304
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41039
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.653722
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.807255
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.972267
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.150049
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.339489
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.544418
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.766872
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.009143
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274023
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.569661
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900581
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.268099
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.678399
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.139028
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.656238
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891553
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59161
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44197
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44368
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70161
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26786
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2865
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25164
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.646997
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.800044
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.964515
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.141362
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.330029
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.534176
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.75575
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997023
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.260957
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.555795
Ï(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.885238
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.251032
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.659299
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.117519
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.631139
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860568
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55712
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40189
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39621
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6458
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19848
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18333
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10429
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.640429
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.793001
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.956946
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.132809
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.320798
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.524182
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.744899
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.985201
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.248214
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.542259
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.870264
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.234378
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.640667
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.096543
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.606708
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.169834
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52367
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36284
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35001
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59146
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13101
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09827
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98845
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.634016
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.786126
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.949558
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.124465
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.311793
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.514436
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.734317
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.973674
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.23579
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529049
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.855652
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.218133
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.622499
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.076096
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.582933
Û(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.142797
