¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ô(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.07781
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.28824
æ(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.25264
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.22718
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.21096
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.12269
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.10862
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.09655
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.08648
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.9737
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.951031
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.948874
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.94866
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.950383
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.954049
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.959661
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.967223
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.976742
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270525
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.542419
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.840355
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657457
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055169
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4982
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994642
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554667
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1903
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.32278
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.28326
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.24852
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.2194
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.20517
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.12166
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.10759
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.09553
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.08545
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.97259
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.950015
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.947859
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.947644
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.949368
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.953032
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.958642
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.966202
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.975719
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251754
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.521888
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.817807
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.143316
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024739
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464191
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956411
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511394
ç(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13722
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.32738
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.2883
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.25219
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.22659
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.21063
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.20234
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.10852
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.09646
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.08638
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.9736
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.950934
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.94878
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.948565
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.950288
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.953956
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.959565
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.967126
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.976646
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.233014
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.501394
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795308
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.118507
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994387
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430295
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918305
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468258
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08272
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78686
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.29718
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.26635
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.2399
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.22237
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.21528
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.11141
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.09934
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.08927
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.97675
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.957885
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.953788
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.951633
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.951421
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.953148
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.956815
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.96243
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.969995
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.97952
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214306
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.480941
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.772861
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.093769
ä(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964072
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396452
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880332
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425281
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02855
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72471
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.31461
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.28373
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.25946
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.24192
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.23148
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.11626
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.10419
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.09412
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.98203
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.962674
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.958577
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.956426
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.956216
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.957948
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.961619
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.96724
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.974813
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.984345
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.195636
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460536
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.750474
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.069103
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.420829
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362696
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842451
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382491
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974739
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66297
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45566
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29422
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26403
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42733
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89827
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.12308
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.111
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.10092
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.98945
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.969404
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.965311
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.963161
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.962955
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.964691
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.968372
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.974
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.981583
Ä(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.991126
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.177006
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.440181
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.728149
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044513
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.393712
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329087
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8047
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339834
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.921266
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60173
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38473
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23037
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19102
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36397
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85714
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.03317
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.01961
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.00823
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.99902
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.978083
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.973991
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.971847
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.971646
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.973389
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.977079
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.982718
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.990313
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.999869
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.158423
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.419884
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.705894
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.020009
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.366686
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295578
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767104
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2974
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868221
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54095
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31448
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16724
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11872
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26918
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74088
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.04083
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.03134
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.01995
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.01074
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.988717
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.98463
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.982488
Á(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.982294
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.984048
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.987748
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.993402
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.00101
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.01058
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.13989
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.399643
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.68371
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.995527
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.339762
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.722567
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729646
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25514
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818342
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48063
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24482
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10477
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04704
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17538
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.07025
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.60577
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.84373
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.03385
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.00736
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.00132
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.997234
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.9951
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.994913
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.996676
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.00039
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.00606
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.01369
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.02328
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.121408
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.379469
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.661602
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.970711
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.312943
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.692763
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692367
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213085
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769977
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42081
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17576
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04303
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96411
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.07413
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.08577
(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.03318
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8444
