¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ô(444.36, 14.31, 266.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.62282
(444.36, 14.31, 266.83) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.19683
(444.36, 14.31, 266.83) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.14126
(444.36, 14.31, 266.83) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.13352
ã(444.36, 14.31, 266.83) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.16534
(444.36, 14.31, 266.83) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.25721
(444.36, 14.31, 266.83) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.43489
(444.36, 14.31, 266.83) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.82145
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593486
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951487
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346624
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78489
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273628
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821996
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44143
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14448
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95622
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86573
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73896
(444.36, 14.31, 266.83) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.6894
(444.36, 14.31, 266.83) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.42211
(444.36, 14.31, 266.83) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.27788
(444.36, 14.31, 266.83) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.22127
(444.36, 14.31, 266.83) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.20882
(444.36, 14.31, 266.83) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.23668
(444.36, 14.31, 266.83) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.32959
(444.36, 14.31, 266.83) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.5038
(444.36, 14.31, 266.83) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.85271
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58608
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943333
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337602
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774826
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262366
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809316
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42798
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14364
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95525
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88291
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75859
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80729
(444.36, 14.31, 266.83) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.51475
(444.36, 14.31, 266.83) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.36889
(444.36, 14.31, 266.83) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.30506
(444.36, 14.31, 266.83) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.28764
(444.36, 14.31, 266.83) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.31133
(444.36, 14.31, 266.83) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.40536
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.47159
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.45608
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578474
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934943
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328327
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764528
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250831
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796305
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41834
á(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1364
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95371
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89528
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77822
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87171
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.60898
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 16.06279
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 16.29627
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 16.39983
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 16.38541
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 16.23372
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.80881
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.29132
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570678
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926351
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318791
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753907
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238986
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.782969
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40824
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12482
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94988
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89282
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80694
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93628
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.69685
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 16.30013
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 16.56818
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 16.69653
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 16.70078
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 16.56346
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 16.2
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.13293
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562644
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917526
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309033
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.743052
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226836
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770889
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39768
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11274
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93589
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88965
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.862
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0009
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.14968
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 16.52169
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 16.85221
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 17.00738
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 17.03198
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 16.91054
Ü(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 14.99584
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.19806
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554449
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908471
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299026
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731924
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214374
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761219
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3867
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10012
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92128
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87635
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9171
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06565
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.01818
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 14.96898
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 14.93907
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 17.33182
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 14.88828
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 14.86735
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 14.9813
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.44131
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546046
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899223
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288779
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720545
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201656
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751158
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37525
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08701
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90611
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85812
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94388
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13045
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.44277
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.06006
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 14.89409
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 14.83168
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 14.88016
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.01263
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.24867
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.69478
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537451
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889746
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278296
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708876
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190306
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7407
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36337
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07339
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89035
ã(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83245
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91359
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19534
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.92942
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.42592
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.21971
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.14491
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.18411
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.30344
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.52833
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.95905
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528649
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880069
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.26761
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696988
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180702
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729847
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35105
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05929
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87402
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80623
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8827
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15997
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35366
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.81366
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.56346
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.48559
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.50368
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.6085
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.82105
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 16.23473
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519681
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870187
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256662
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684847
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166056
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718634
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33831
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04468
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85715
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77954
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85123
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12232
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25216
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 16.28824
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.9628
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.84521
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.83999
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.92881
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 16.131
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 16.52395
Ô(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510513
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860105
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245514
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67244
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148993
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.700133
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32411
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0296
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8397
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75232
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81916
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08404
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12735
(444.36, 14.31, 266.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 15.71427
(444.36, 14.31, 266.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 15.67353
(444.36, 14.31, 266.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 15.65075
(444.36, 14.31, 266.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 15.62894
(444.36, 14.31, 266.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 15.57065
(444.36, 14.31, 266.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 15.5427
(444.36, 14.31, 266.83) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 16.86198
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501177
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849828
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234168
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659838
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133804
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68054
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3018
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01059
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81674
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72463
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78656
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99223
(444.36, 14.31, 266.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 15.38586
(444.36, 14.31, 266.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 15.55464
(444.36, 14.31, 266.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 15.71084
(444.36, 14.31, 266.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 15.77439
(444.36, 14.31, 266.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 15.75981
(444.36, 14.31, 266.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 15.65867
(444.36, 14.31, 266.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 15.42739
(444.36, 14.31, 266.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 15.15194
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08605
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491668
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839358
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222592
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646971
(444.36, 14.31, 266.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119427
