¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.238613
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.547033
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.746811
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.961843
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.196006
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.452932
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.724254
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.014561
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.340551
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.708498
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 6.058569
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.696805
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.587211
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.555946
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.535878
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.522551
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.510359
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.505184
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.501304
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.4985
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.49677
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.496112
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.496526
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.498012
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.500571
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.504207
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.508921
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.17028
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.346581
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.536449
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.735718
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.949854
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.182624
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.438364
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.709191
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.998115
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.320715
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.686415
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 6.162152
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.78854
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.625021
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.593418
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.570759
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.557328
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.545041
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.539268
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.535382
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.532581
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.530859
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.530217
«(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.530653
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.532166
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.534761
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.538439
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.543202
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.161298
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.33693
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.526051
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.724854
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.938114
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.169508
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424085
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.694491
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.982069
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.301297
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.664793
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 6.27163
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.885304
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.664501
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.632543
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.607188
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.593649
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.581262
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.574864
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.570975
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.568175
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.566463
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.565836
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.566296
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.56784
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.570472
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.574193
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.579008
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.152476
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.327451
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.515841
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.71422
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.926623
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156674
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.410098
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.680155
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.966421
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.28229
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.643629
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.046608
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.987434
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.705705
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.673374
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.645209
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.631558
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.619066
Ÿ(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.612018
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.608124
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.605326
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.603624
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.603015
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.603499
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.605074
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.607745
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.611513
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.616381
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.14413
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.318145
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.505818
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.703814
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.915382
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.144495
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.396399
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.66618
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.95117
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.263695
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.62292
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.023597
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 6.095301
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.748686
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.715965
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.684873
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.671103
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.6585
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.650774
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.646875
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.644082
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.64239
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.6418
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.642308
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.643918
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.646629
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.650445
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.655371
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.136062
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.309012
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.495985
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.693637
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90439
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.132586
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38299
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.652564
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.936315
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.246825
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.60272
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.001097
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 6.209317
·(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.832265
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.760374
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.72873
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.712334
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.699616
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.691183
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.68728
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.684489
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.682809
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.682238
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.682774
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.684419
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.687173
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.691041
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.696024
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.128168
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.300052
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.486337
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.683689
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.893647
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.120949
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.369867
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.639306
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.921852
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.230989
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.583088
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.9791
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 6.32993
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.93882
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.806663
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.774605
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.755306
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.742469
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.733295
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.729389
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.726602
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.724934
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.724383
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.724948
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.72663
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.72943
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.733351
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.738397
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.120443
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.291265
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.476875
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.673968
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.883151
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.109581
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.357031
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.626403
¹(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.907781
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.215582
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.563908
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.957608
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 6.457644
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 6.05138
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.863053
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.822403
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.800074
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.787111
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.777165
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.773254
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.770473
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.768818
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.768288
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.768884
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.770604
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.773452
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.777429
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.782539
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.112892
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.282652
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.467603
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.664476
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.872901
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.098484
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.344482
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.613857
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.8941
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.200609
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.545181
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.93662
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 6.593003
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 6.17153
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.923725
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.879
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.846697
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.833604
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.82285
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.818935
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.816159
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.814518
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.814012
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.81464
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.816401
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.819298
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.823334
(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.828512
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.105514
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.274211
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.45852
¬(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.655211
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.862899
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.087656
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.332221
(431.26, 10.27, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.601652
