¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325399
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.188918
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651155
É(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05125
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47707
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95035
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47078
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04842
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72915
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37239
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03505
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78517
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63239
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51768
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02467
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62964
(434.74, 13.84, 289.72) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.579159
(434.74, 13.84, 289.72) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.555189
(434.74, 13.84, 289.72) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.533014
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261068
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499435
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758081
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039585
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347035
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660007
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990409
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352343
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750395
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190191
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.678364
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07956
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51491
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9918
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51639
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10861
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79646
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49255
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16795
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94127
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80716
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.6966
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.68244
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.67156
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.66394
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.65957
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.65845
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.66652
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40549
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661667
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940627
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245413
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579739
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94804
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230195
¸(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525954
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705906
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893536
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091227
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299787
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52006
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752911
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13147
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58181
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99886
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20114
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41324
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63585
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406103
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662309
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941328
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246158
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580586
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948989
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223391
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450196
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624926
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808754
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002426
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2066
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422116
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649943
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972466
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40815
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78309
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97705
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18035
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39358
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61742
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404819
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662492
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942027
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24696
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581447
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943579
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212083
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375082
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546397
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726639
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91639
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116394
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327439
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550388
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.819353
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24116
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57728
»(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76352
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95858
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16308
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37761
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60287
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403112
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660638
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941175
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247734
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582283
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938199
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142274
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302241
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470331
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647036
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833082
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029077
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235801
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454122
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684935
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08052
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38083
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55981
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74722
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94356
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14942
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36541
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59228
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401437
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658814
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939166
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245652
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582014
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92495
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074611
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231627
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396565
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569953
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752378
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944541
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147138
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361017
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587024
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925867
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19319
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36538
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5456
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73433
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93207
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13946
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35715
¹(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39974
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656981
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937184
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243467
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579614
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90367
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038758
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180154
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328249
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495256
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674237
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862714
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061394
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270997
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492412
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776987
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01382
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17963
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35312
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53471
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72489
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92425
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13335
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3529
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398042
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655148
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935167
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241244
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577163
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894579
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029287
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170311
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318027
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.472867
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635295
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805795
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985017
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183924
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400915
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633607
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.842216
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00208
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16925
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34416
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52726
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71908
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9202
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13124
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35281
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396357
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653281
¸(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933171
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239048
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57644
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886386
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020797
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161486
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308828
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463309
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625339
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795423
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974185
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162144
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359996
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562938
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696908
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838603
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.993443
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16209
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33855
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52332
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71694
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92005
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13314
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35704
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394648
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651448
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931119
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236856
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5777
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879148
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013266
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15368
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300763
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45486
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616527
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786261
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964577
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152135
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349568
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492538
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622066
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761435
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906811
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05862
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21714
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38283
