¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ˆ (421.70, 14.88, 245.63) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 15.63814
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62453
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7331
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59148
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603889
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8826
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187331
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521822
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890593
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299107
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753969
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263555
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838126
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49089
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2388
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10405
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8739
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72876
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49362
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43593
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 17.08293
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 17.05607
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 17.0326
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 17.01252
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.99579
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.9824
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.97233
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.96559
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.96215
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.96203
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.96521
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601821
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880342
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184839
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519091
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887541
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295732
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750201
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259317
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833351
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48546
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23252
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06514
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80294
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63967
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51199
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4568
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.87724
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.85062
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.82737
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.80746
Û(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.79086
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.77756
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.76755
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.76081
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.75735
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.75715
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.76023
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599675
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182273
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516288
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884457
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29226
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746368
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254966
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828429
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47986
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22606
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00982
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74046
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56859
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4678
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45688
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.7746
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.74811
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.72496
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.70513
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.68859
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.67533
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.66535
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.65861
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.65513
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.6549
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.65792
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597483
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875582
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179658
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513384
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881259
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288692
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742412
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250528
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823412
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47406
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21946
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9554
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67908
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49883
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38466
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36183
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.74515
Ş(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.7187
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.69559
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.67579
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.65928
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.64605
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.63608
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.62935
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.62588
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.62564
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.62865
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595216
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873113
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176936
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510411
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877973
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285088
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73833
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245949
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818214
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46821
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21265
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9019
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61877
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43035
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30324
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26885
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.7866
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.76007
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.73689
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.71702
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.70046
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.68717
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.67715
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.6704
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.6669
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.66665
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.66965
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592904
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870597
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174166
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507338
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87463
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281329
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734153
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241255
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812926
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46215
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2057
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8493
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55952
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35799
ç(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22356
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17788
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.89822
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.87151
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.84817
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.82817
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.81149
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.79811
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.78802
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.78122
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.77769
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.77743
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.78045
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590519
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868001
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171348
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504253
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871142
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277504
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729879
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236444
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807484
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45592
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17097
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79761
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5013
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28666
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14558
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30693
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 17.12525
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 17.09819
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 17.07455
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 17.05429
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 17.03739
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 17.02384
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 17.01363
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 17.00674
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 17.00317
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 17.00292
(421.70, 14.88, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 17.00598
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588115
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865384
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168451
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501036
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867623
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273583
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725507
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231573
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801916
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4496
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12555
·(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74683
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44413
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2167
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06929
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62712
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1748
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18972
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03987
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54816
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585606
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862659
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165475
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497776
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864015
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.26959
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.721035
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226524
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796252
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44312
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08091
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6969
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38798
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14813
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99461
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95544
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19903
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28031
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07666
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07685
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583077
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859909
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162419
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494441
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860344
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265497
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716461
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221385
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.790457
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43653
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03703
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6479
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33286
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08096
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91895
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29205
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2253
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37363
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11681
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05942
(421.70, 14.88, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580499
