¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ú(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.250003
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.718904
Â(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.608846
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.597714
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.588476
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.581121
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.47197
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.453138
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.455107
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.956959
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.135648
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.32878
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.538126
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.765765
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.014141
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748677
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069292
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433304
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838452
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291987
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803066
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3674
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03755
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.807714
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.777723
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.749811
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.729939
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.716368
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.618096
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.606953
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.597705
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.590342
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.48205
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.04401
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.462234
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.464203
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.946567
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.124439
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.316656
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.524973
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.751448
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.998502
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731136
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048339
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410043
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81247
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262852
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770147
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33336
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00024
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.814233
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.779089
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.750265
À(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.729717
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.716958
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.629245
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.618088
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.608829
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.601456
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.49419
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.473071
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.473195
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.475166
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.936302
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.113369
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.304683
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.511987
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.737316
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.983068
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252122
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028821
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387059
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786891
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234131
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737713
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299831
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960346
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.823808
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.788611
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.758844
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.734442
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.724712
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.642303
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.631129
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.621855
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.614471
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.50842
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.485909
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.486032
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.488006
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.926165
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.102437
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.292864
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.499168
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.723369
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96784
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.235533
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010094
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364406
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761587
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205779
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705678
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267917
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913245
Ã(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.840768
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.805728
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.775289
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.752865
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.741145
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.657281
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.64609
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.636801
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.629404
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.52474
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.500639
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.50076
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.502735
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.916154
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.091646
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.281197
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.486519
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.709609
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.953074
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.219176
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991649
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342023
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736675
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177833
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674149
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236217
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866928
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.863345
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.828213
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.800832
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.778622
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.765683
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.674196
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.662984
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.653677
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.646266
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.54316
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.55557
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.517271
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.517392
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.519368
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.906272
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.080993
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.269682
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.474037
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.696034
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.938485
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203047
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.493605
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319897
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712049
Â(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15023
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643049
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197899
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821301
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53958
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.859804
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.832303
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.81204
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.797345
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.791583
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.681829
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.672503
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.665075
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.56372
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.01772
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.535825
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.535944
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.537923
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.896519
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.070482
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.258325
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.461724
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.682647
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923971
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.18715
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.476122
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298118
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687776
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123056
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.612381
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162249
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776446
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48781
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31323
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.865924
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.847836
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.833086
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93164
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.702644
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.693295
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.68585
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.58643
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.558062
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.556317
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.556436
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.558415
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.886896
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.060112
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.247119
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.449583
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.669609
¶(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.909663
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171484
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458896
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276638
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663843
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096263
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582176
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127197
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732296
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43693
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2539
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11987
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14896
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44338
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93615
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.72545
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.716076
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.708611
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.61131
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.580519
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.578768
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.578884
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.580868
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.877403
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.049884
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.23607
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.43761
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.656902
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.895562
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156047
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.441928
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.757035
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640248
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069856
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55242
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092775
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688906
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38694
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19566
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07246
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07739
(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36631
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.53165
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.65985
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.65346
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.64488
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.63838
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.604961
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.603203
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.603319
(397.00, 14.19, 247.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.605304
