¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘ (442.44, 14.40, 262.77) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.93083
(442.44, 14.40, 262.77) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 4.333588
(442.44, 14.40, 262.77) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 4.312337
ò(442.44, 14.40, 262.77) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 4.292126
(442.44, 14.40, 262.77) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 4.272933
(442.44, 14.40, 262.77) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 4.254735
(442.44, 14.40, 262.77) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 4.237515
(442.44, 14.40, 262.77) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 4.221254
(442.44, 14.40, 262.77) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 4.205934
(442.44, 14.40, 262.77) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 4.219034
(442.44, 14.40, 262.77) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 6.300011
(442.44, 14.40, 262.77) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 6.296096
(442.44, 14.40, 262.77) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 6.293412
(442.44, 14.40, 262.77) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 6.291957
(442.44, 14.40, 262.77) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 6.291729
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38695
(442.44, 14.40, 262.77) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 4.364244
(442.44, 14.40, 262.77) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 4.342844
(442.44, 14.40, 262.77) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 4.322492
(442.44, 14.40, 262.77) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 4.303164
(442.44, 14.40, 262.77) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 4.28484
(442.44, 14.40, 262.77) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 4.2675
(442.44, 14.40, 262.77) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 4.251125
(442.44, 14.40, 262.77) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 4.235698
(442.44, 14.40, 262.77) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 4.225359
(442.44, 14.40, 262.77) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 6.394617
(442.44, 14.40, 262.77) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 6.373542
(442.44, 14.40, 262.77) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 6.35384
(442.44, 14.40, 262.77) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 6.335493
(442.44, 14.40, 262.77) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 6.318479
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11007
(442.44, 14.40, 262.77) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 4.396198
(442.44, 14.40, 262.77) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 4.374644
(442.44, 14.40, 262.77) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 4.354145
(442.44, 14.40, 262.77) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 4.334677
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997136
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401748
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822541
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289631
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81098
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44968
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39386
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49318
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24145
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27105
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12673
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5956
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678029
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962833
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274508
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61696
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994863
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394882
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814941
µ(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281184
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.810273
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48717
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44625
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49711
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24583
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58676
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26341
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2721
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67639
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961059
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272581
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614836
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992514
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388029
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807393
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27276
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821914
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52417
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49832
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50151
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5253
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71485
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40405
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16426
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675697
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959234
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270558
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612601
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990077
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381244
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799886
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277988
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833558
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56068
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54404
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50639
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97519
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84653
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5487
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676304
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957544
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268458
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61028
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987497
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374524
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79262
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288233
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84511
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59672
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58723
ê(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84701
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33121
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98184
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76765
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 3.623419
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 3.777209
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 3.945436
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.130187
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.333979
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.55986
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.81157
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298447
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856616
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63221
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62983
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24825
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45817
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13339
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 3.626726
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 3.780821
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 3.949395
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.134547
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.3388
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.565218
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.817561
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308592
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868075
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66718
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60177
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67374
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58857
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5667
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 3.630002
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 3.784399
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.770843
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.750357
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.730963
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.712643
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.823499
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318727
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879465
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70157
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51755
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09545
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94901
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.026
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.825935
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.803144
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.781497
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.760967
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.741533
ô(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.723174
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.829381
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328767
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.890821
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7354
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43466
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37952
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37135
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41546
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.837671
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.814829
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.793129
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.772553
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.753074
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.734673
(442.44, 14.40, 262.77) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 4.835207
(442.44, 14.40, 262.77) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.902566
(442.44, 14.40, 262.77) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.901843
(442.44, 14.40, 262.77) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.902271
(442.44, 14.40, 262.77) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.90385
(442.44, 14.40, 262.77) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.90658
(442.44, 14.40, 262.77) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.910466
(442.44, 14.40, 262.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48248
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.179992
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41505
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670099
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932149
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216103
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525799
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873165
(442.32, 14.43, 263.70) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.502931
(442.32, 14.43, 263.70) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.475602
(442.32, 14.43, 263.70) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.449917
(442.32, 14.43, 263.70) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.425851
(442.32, 14.43, 263.70) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.403379
(442.32, 14.43, 263.70) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.60895
(442.32, 14.43, 263.70) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.179458
(442.32, 14.43, 263.70) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.844316
(442.32, 14.43, 263.70) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.628864
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.53139
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.50782
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.48676
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.46821
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.45213
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.43852
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.42736
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.41863
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.41234
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.40847
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.40702
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.40799
ğ(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177736
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412626
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667462
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929728
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213436
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522933
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876535
(442.32, 14.43, 263.70) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.531063
(442.32, 14.43, 263.70) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.503625
(442.32, 14.43, 263.70) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.47784
(442.32, 14.43, 263.70) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.453679
(442.32, 14.43, 263.70) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.431117
(442.32, 14.43, 263.70) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.598726
(442.32, 14.43, 263.70) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.167614
(442.32, 14.43, 263.70) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.830439
(442.32, 14.43, 263.70) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.612382
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.54144
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.51785
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.49677
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.4782
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.46211
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.44848
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.43731
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.42858
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.42228
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.4184
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.41695
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.41792
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175539
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410251
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664839
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927436
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210953
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520223
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879991
(442.32, 14.43, 263.70) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.560889
(442.32, 14.43, 263.70) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.533339
(442.32, 14.43, 263.70) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.507446
(442.32, 14.43, 263.70) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.483184
(442.32, 14.43, 263.70) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.460528
(442.32, 14.43, 263.70) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.58865
(442.32, 14.43, 263.70) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.155948
(442.32, 14.43, 263.70) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.816772
(442.32, 14.43, 263.70) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.596158
(442.32, 14.43, 263.70) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.52895
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.53034
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.50924
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.49065
