¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
·(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4968
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.186954
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.540479
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.930251
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.374062
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.870185
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.43525
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.25963
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.04887
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73106
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12857
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76789
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.994475
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.148691
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.306688
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.475791
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.657164
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.858417
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.088143
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.334191
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.600113
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890746
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.215914
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.57144
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.964594
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.415215
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.916476
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.509651
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.3506
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.1827
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.15717
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31715
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30699
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.006236
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.159047
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.317744
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.487616
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.669842
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.877183
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.108491
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.355233
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623042
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.91598
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.245277
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.603087
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.999714
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.457288
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.963834
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.587949
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.4436
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.32064
İ(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.31779
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.66438
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88032
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.018227
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.16968
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.329094
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.499759
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.682861
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.896308
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129162
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.376717
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.646461
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.943393
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.274558
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.635431
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.036707
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.500299
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.012275
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.667876
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.53868
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.46361
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.48355
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.87438
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.10796
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.030447
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.180585
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.340739
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.51222
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.699522
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.915795
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.149344
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.398645
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67037
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.971357
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.30446
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.668474
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.078027
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.544257
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.061816
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.749463
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.63588
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.61145
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.65466
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.09172
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.56065
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.041201
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.191768
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.352682
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.525
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.717869
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.935647
Î(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.169935
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.421024
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.694777
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.999883
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.334993
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.70223
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.12019
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.589179
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.115254
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.832747
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.73526
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.76397
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.83135
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.31674
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.03912
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.051952
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.203228
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.364923
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.538101
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.736551
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.955864
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.190934
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.443855
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.719688
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.028971
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.366162
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.736706
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.163205
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.635079
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.171482
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.917763
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.83687
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.92135
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.01385
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.5498
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.76619
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.062962
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.214967
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.377462
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.551527
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.755567
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.976449
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.212347
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.467142
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.746383
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.058629
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.397975
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.771908
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.206981
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.681973
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.228919
Š(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.00455
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.94076
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.07288
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.20242
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.80642
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.41536
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.074233
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.226985
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.390303
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.569397
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.77492
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997405
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234175
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490889
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.773905
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.088861
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.430438
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.808913
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.249664
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.72987
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.292573
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.09313
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.04699
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.20258
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.39731
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.08953
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.29631
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.085765
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.239285
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.403447
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.58763
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.79461
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.018628
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.256421
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.515099
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.801942
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.119201
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.463559
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.84967
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.29323
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.778792
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.369012
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.18356
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.15561
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.33548
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.60199
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.38386
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.05613
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.09756
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.251866
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.416894
Ğ(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.606174
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.814642
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.039522
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.279089
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539775
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.830503
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.14984
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.497345
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.891205
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.337692
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.828753
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.446924
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.27587
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.26669
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.47167
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.81518
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.70013
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.87185
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.109619
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.26473
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.430645
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.625027
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.835014
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.0608
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.302184
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.565216
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.85959
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.181074
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.531802
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.93353
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.383063
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.883616
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.526341
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.3701
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.38028
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.61124
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.03603
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.12515
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.121942
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.277878
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.448431
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.644192
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.855731
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.082465
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.325704
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.592246
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.889206
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.21291
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.56694
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.976653
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.429356
ı(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.939605
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.607285
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.46629
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.49645
