¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(337.79, 7.13, 328.05) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 17.68894
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75941
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512186
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793355
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42639
‰(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14923
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98229
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95257
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09689
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46628
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13408
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20922
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86106
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.622178
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.772232
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049916
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407405
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700077
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005589
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341814
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713497
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451312
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789306
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42179
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14396
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97618
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94545
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08841
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45609
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12152
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19339
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84058
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.622079
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.772138
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061112
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396089
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672494
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975313
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308433
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676536
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390349
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785306
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41725
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13875
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97011
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93838
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08003
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44597
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10906
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17773
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82025
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.62232
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.772353
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072011
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371097
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645234
”(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945371
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275462
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640017
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329157
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781335
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41271
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13356
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96414
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93136
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07168
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43591
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09667
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16216
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80007
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.62284
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.772913
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082616
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346401
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618218
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915795
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242887
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603947
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267948
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.777393
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40823
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12842
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95817
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92439
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0634
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42591
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08444
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14675
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.40785
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.38082
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.35732
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.33727
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.32055
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.30712
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.30052
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.6237
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.773844
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074694
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321963
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591551
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886553
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210655
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568337
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265345
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773478
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40376
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12333
©(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95228
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91746
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0552
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41603
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.43623
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.16676
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.12898
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.1083
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.09068
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.07603
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.06433
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.05559
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.05108
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.13689
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.624869
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.778471
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.052482
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2978
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565161
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857655
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178874
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533198
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280275
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769594
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39938
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11827
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94642
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91062
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04707
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40622
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.30893
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.12278
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.08832
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.0685
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.0517
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.03786
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.02697
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.01905
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.01519
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.09084
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.626351
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.787031
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030508
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273898
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539092
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829086
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147433
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498449
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29186
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765736
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.395
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11324
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94063
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9038
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.039
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39652
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04827
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.21172
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.17102
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.15203
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.13606
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.12311
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.11313
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.1061
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.1032
(337.79, 7.13, 328.05) (316.25, 1.23, 311.40) (0.81, 2.16, 0.81) Human 15.21079
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.627853
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.786327
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.008784
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250275
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51333
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800859
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116405
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464222
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300059
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761939
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39066
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1083
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93488
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89708
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.031
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38685
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03646
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08642
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70195
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.625627
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.797738
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.014365
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249066
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504163
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782377
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086854
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43038
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304797
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75814
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38635
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10334
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92917
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8904
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02311
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37732
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02476
†(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07167
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68288
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.624928
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.811979
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029776
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265789
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522368
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802203
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108589
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445435
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398045
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754398
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3821
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09844
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92352
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88378
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01527
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36787
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01313
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05709
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66402
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.636973
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.826399
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045352
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282693
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540776
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822317
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130673
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480891
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600349
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74517
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37263
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08877
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91791
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87725
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00749
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35853
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00165
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04265
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64531
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.649236
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.840981
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061131
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29982
(337.79, 7.13, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559398
