¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.481483
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65683
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45405
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.97852
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.94083
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.90569
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.5528
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.60503
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.00096
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.97529
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.95206
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.93124
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.91282
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.46124
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.88306
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.68494
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.86268
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.85598
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.8516
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.84953
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.84977
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.85232
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.85718
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.677373
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.13635
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.603456
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14045
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71503
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35066
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67951
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47387
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.04769
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.00979
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.97446
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73656
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25495
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53204
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.02114
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.00021
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.98168
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.96554
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.95177
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.53085
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.93129
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.92456
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.92016
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.91809
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.91833
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.92091
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.92581
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.683549
Ì(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.144525
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.612533
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15956
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7272
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36437
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70181
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48886
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.19864
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37729
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47679
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75496
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28152
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.14248
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.712
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.05371
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.03748
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.02364
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.66362
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.00305
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.99629
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.99187
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.98979
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.99005
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.99265
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.0124
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.689404
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.152377
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.621252
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17009
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73899
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39225
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71966
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50349
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.00097
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39991
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49559
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77306
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30758
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.81367
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.79138
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.77165
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.11267
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.09875
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.79821
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.07805
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.07125
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.06682
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.06473
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.065
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.10012
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.204
²(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.711541
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.159904
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.629609
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18028
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7504
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40849
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51774
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43791
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42247
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5153
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7909
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33303
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.92174
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.89671
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.87428
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.85444
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.83715
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.93461
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.98741
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.99641
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.00777
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.0215
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.03761
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.29706
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.4043
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.735313
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.167102
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.646009
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19012
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76143
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42436
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13798
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53156
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45379
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44481
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54099
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80846
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35792
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.00855
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.98337
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.9608
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.94083
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.23125
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.22678
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.29422
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.39653
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.50302
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.61383
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.748238
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.173966
õ(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.682738
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19961
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77206
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43985
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15554
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54504
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4692
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46701
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56657
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83816
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38223
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.07376
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.05105
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.03095
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.754145
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.180495
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.694937
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20875
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81288
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45495
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17266
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56283
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48413
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48907
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5919
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86765
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39134
(379.66, 15.50, 276.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.12491
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.759749
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.186687
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.702822
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21754
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83223
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46966
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18933
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58138
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49671
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51093
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61715
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89697
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39851
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.765043
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.192541
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.710382
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22596
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84494
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48397
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21106
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59972
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50899
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52623
Ş(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64214
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92605
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40499
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.770027
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.214307
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.717612
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23401
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85729
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49788
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22104
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9998
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52091
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53996
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66692
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9549
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41077
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90734
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.774697
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.243343
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.724514
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27411
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86927
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51138
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23067
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01074
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53246
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55323
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69146
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9835
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42762
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90004
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.779054
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.26469
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.731082
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3073
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88089
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53585
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23994
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02127
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54372
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56616
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71587
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01184
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45792
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89375
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.783093
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.270312
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.737313
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31734
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89213
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55709
è(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24886
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03859
(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55492
