¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
€ (434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841885
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.052644
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298671
ë(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566823
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860256
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171709
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426936
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704551
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017386
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35844
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731557
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141416
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 9.14843
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.863934
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.719393
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.631588
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.565209
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.529719
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.512388
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.504979
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.529969
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.55678
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.620078
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.696006
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.819662
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.241545
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.423693
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.617217
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.826224
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.052622
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298638
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566797
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860235
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139935
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392739
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665683
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971786
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308751
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677227
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081711
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.527726
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.932782
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.786119
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.683193
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.616086
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.571686
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.554221
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.539763
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.564975
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.592016
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.648314
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.72474
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.838367
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.240581
Ş(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.423788
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.617338
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.826393
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.052797
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29882
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566991
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860435
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108981
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359468
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629766
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927323
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260312
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624294
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02363
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.46369
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 9.03066
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.855817
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.737208
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.669335
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.615765
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.59816
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.582295
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.601942
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.629229
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.678434
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.755391
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.858937
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.239733
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.422964
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.617619
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.82666
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.053135
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299167
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567369
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848159
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078827
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327075
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594835
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884558
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213148
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572762
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967131
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401405
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 9.144238
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.92859
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.793704
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.725025
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.662008
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.644254
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.628249
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.640908
å(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.668454
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.710468
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.787994
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.881397
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.238994
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.422189
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.618056
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827129
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.053619
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29971
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568012
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820786
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049483
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295503
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560845
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847789
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167211
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5226
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912115
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340855
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 9.263117
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 9.004553
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.857602
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.783227
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.716469
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.692556
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.676408
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.681919
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.70974
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.74445
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.822581
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.905771
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.238377
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.421514
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.618615
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827779
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.054309
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300444
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568779
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794108
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020902
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264793
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527759
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812071
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.395444
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.332978
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.27293
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.215211
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 9.387576
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 9.083817
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.934403
† (434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.844012
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.776398
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.743123
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.72682
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.725017
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.753128
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.783138
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.859193
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.941153
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.237865
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.420959
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.618451
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828529
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055142
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301332
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558525
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.470232
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.399273
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.331076
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.265525
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.202517
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.165596
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.164391
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.164388
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.165586
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00867
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 9.166511
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 9.014506
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.907464
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.838945
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.796016
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.779552
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.770251
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.798669
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.828998
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.897864
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.980534
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.237437
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.420506
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.617986
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.829461
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.056143
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302457
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.285039
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.220085
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.212861
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.206865
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.202087
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.198524
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.196173
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.195031
ƒ (434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.195097
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.19637
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00122
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 9.290946
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 9.098037
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.973665
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.904199
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.851295
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.834661
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.819807
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.846413
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.877077
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.938643
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 9.022062
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.237153
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.420211
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.61764
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.830558
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.057331
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303736
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.260326
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.251904
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.244718
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.238764
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.234035
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.230528
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.228239
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.227163
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.227304
(434.43, 14.76, 316.81) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 6.228657
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994208
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 9.423628
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 9.185127
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 9.042705
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.972244
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.909032
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.89222
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.877199
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.896417
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.927434
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 8.98157
(434.43, 14.76, 316.81) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 9.065784
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.236954
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.419998
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.617414
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.830945
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.058667
(434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297966
