¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
÷(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.5818
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.66261
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.739717
£(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.256109
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.438457
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.635035
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.847561
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07798
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328565
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602025
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90168
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231227
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595398
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999859
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451506
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959078
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533498
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18874
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94304
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82038
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85338
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07457
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.77456
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.75416
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.7363
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.72097
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.70815
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.69783
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.69
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.68464
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.074737
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.243421
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.424796
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.62033
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.831633
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060707
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30977
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581508
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879149
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206459
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567979
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969333
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417387
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920666
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489911
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1389
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8854
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75303
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77373
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98622
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.79945
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.77899
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.76108
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.7457
¨(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.73283
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.72247
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.71461
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.70923
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.063087
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.230931
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.411357
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.605857
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.816006
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043717
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291334
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561397
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85708
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182125
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541073
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939433
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383957
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883032
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447248
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09009
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82907
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68729
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69598
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89814
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.82694
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.80642
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.78845
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.77302
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.76011
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.74971
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.7418
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.73639
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.051679
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.218674
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.3982
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.59164
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.800641
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027089
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273184
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541614
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835397
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158291
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514739
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910126
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351178
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846184
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40547
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04235
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77399
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62307
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62012
°(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8072
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.85708
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.83648
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.81845
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.80296
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.79
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.77955
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.77161
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.76616
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.040421
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.206635
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.385249
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.577695
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.785562
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010729
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25543
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522222
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814143
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134889
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488859
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881408
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319106
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810069
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3646
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995658
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72019
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56038
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54612
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71855
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.88988
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.86921
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.85111
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.83556
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.82253
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.81204
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.80405
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.79857
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.02939
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.194788
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.372537
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.563992
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.770719
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994674
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237973
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50317
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79328
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111984
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463548
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853282
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287655
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774768
³(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324605
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950018
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66761
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49918
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47391
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63219
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.92539
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.90463
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.88646
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.87083
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.85775
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.8472
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.83917
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.83365
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.018552
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.183139
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.360017
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.550489
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.756207
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.978929
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220858
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484474
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772831
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089489
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438723
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825721
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256908
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740192
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285507
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905406
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61623
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43939
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40355
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53799
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70048
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.94279
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.92453
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.90884
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.89569
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.88508
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.877
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.87143
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.007901
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.171738
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.34777
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.537315
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.741948
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.963475
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204054
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466193
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752809
°(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067472
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414376
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798748
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226801
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706392
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247212
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861806
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56607
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38107
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33492
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43593
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55076
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.98372
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.96537
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.9496
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.93638
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.92571
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.91757
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.91196
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.997427
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.160563
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.335762
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.524335
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.727967
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.948337
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187602
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448254
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733179
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045864
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39058
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772304
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197316
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673285
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.209866
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.819221
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5171
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32416
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25818
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33658
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48425
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.02747
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.00903
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.99317
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.97987
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.96913
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.96093
(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.95527
