¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.246836
Õ(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.571449
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.563885
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.559814
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.556444
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.553772
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.551796
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.550515
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.549926
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.559365
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.570879
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.583169
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.596247
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.610127
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.624825
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.640356
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.656734
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.028223
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.190117
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.363865
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.550767
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.752328
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.970285
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.778648
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.739417
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.701708
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.667229
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.655273
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.644102
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.633707
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.624393
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.62032
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.620901
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.629394
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.638638
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.651364
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.666593
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.682669
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.699612
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7251
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96492
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94657
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56436
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97001
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.08326
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.023811
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.185394
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.358797
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.545316
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.746448
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.963925
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199125
«(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.829123
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.811008
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.793797
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.777476
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.762024
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.758855
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.761059
(431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.768139
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20705
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82044
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66648
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59956
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07244
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48449
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56096
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72025
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.045
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99997
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56339
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.965
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.30319
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.018931
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.180855
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.353926
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.540076
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.740797
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.957816
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.192636
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867743
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13446
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413737
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717329
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066281
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49122
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023964
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362556
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17776
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78746
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62701
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54673
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9231
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32544
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57197
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65234
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1398
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0878
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56684
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93932
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.53196
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.014151
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.176502
œ(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.349255
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.535053
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.73538
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951955
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591972
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85898
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123966
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402352
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704955
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048125
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471625
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964153
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257055
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571666
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75561
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58848
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36629
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77909
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17221
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59304
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58651
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2385
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17984
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50208
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72377
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.76995
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.009527
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.172332
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.34478
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.530241
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.730191
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.946344
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584223
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850585
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113949
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391507
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693181
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030562
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452482
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868626
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155006
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462359
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72489
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55098
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17986
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64025
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02463
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43575
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52282
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34128
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27617
—(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38283
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51702
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.005136
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.168345
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.340504
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.525642
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.725232
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.940983
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576801
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842502
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104402
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381196
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681968
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013645
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433805
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776135
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056267
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356704
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69527
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51436
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00085
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3341
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88235
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28431
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46121
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43419
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37688
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26917
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31911
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.00107
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.164544
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.336425
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.521255
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.720503
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325565
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569697
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834755
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095368
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37139
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671344
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998312
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415588
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686624
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960736
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254562
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66679
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47873
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8289
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1189
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71956
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13844
¡(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55939
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51437
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48206
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16092
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20046
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.99716
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.160571
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.332545
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.517083
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.716004
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319262
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562867
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827361
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086814
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362128
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661261
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987344
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348852
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599888
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868265
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155775
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.464442
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39718
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66365
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94528
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31286
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99794
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40965
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59829
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59188
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05806
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08773
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.993411
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.156283
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.328862
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.513122
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088686
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313265
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556352
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820291
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078742
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353379
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651756
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976996
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269852
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515892
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778751
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060204
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362177
(431.39, 10.28, 362.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24566
